WS_ID,Yahoo_Symbol,Name,Primary_MIC,Mapping_Status,Instrument_Type,Share_Class,History_State,History_Source,Unique_Bars,Valid_Bars,Liquidity_Class,Liquidity_Source,Usable20,MedianTurnover20_EUR,Quote_Scale,Eligibility_DryRun,In_v0_50_147,Universe_Write,Scalable_Universe_Raw,Scalable_QA,Scalable_Live_Check,Bar_Unique,Bar_Valid,Bar_First,Bar_Last,Bar_Future,Bar_Dups,Bar_Dup_Source,Bar_QA_Status,Eligibility_DryRun_Unchanged
WS:XMIL:RECI.MI,REC.MI,RECORDATI,XMIL,EVIDENCE_CANDIDATE_APPLIED,ORDINARY_SHARE,ordinary shares / azioni ordinarie,PASS_HISTORY_CURRENT,v0.47,506,505,LOW_EXCEPTION,v0.48,20,10615282.36,1.0,LOW_LIQUIDITY_EXCEPTION,NO,NO,NOT_VERIFIED,not verified,NO,506,506,2024-09-04,2026-09-04,NO,NO,SQLITE,PASS_BAR_QA,LOW_LIQUIDITY_EXCEPTION
WS:XMIL:REY.MI,REY.MI,REPLY,XMIL,UNMAPPED,UNKNOWN,,PASS_HISTORY_CURRENT,v0.38,504,503,LOW_EXCEPTION,v0.38,20,8884981.62,1.0,INSTRUMENT_REVIEW,NO,NO,NOT_VERIFIED,not verified,NO,504,503,2024-09-02,2026-08-28,NO,NO,CSV_UNIQUE_ONLY,PASS_BAR_QA,INSTRUMENT_REVIEW
WS:XMIL:SPMI.MI,SPM.MI,SAIPEM,XMIL,EVIDENCE_CANDIDATE_APPLIED,ORDINARY_SHARE,ordinary shares / azioni ordinarie,PASS_HISTORY_CURRENT,v0.47,506,505,PREFERRED,v0.48,20,71216876.42,1.0,PASS_STRICT_CANDIDATE,YES,NO,NOT_VERIFIED,not verified,NO,506,506,2024-09-04,2026-09-04,NO,NO,SQLITE,PASS_BAR_QA,PASS_STRICT_CANDIDATE
WS:XMIL:SRG.MI,SRG.MI,SNAM RETE GAS,XMIL,UNMAPPED,UNKNOWN,,PASS_HISTORY_CURRENT,v0.38,504,503,PREFERRED,v0.38,20,26885620.15,1.0,INSTRUMENT_REVIEW,NO,NO,NOT_VERIFIED,not verified,NO,504,503,2024-09-02,2026-08-28,NO,NO,CSV_UNIQUE_ONLY,PASS_BAR_QA,INSTRUMENT_REVIEW
WS:XMIL:STLAM.MI,STLAM.MI,STELLANTIS,XMIL,UNMAPPED,UNKNOWN,,PASS_HISTORY_CURRENT,v0.38,504,503,PREFERRED,v0.38,20,195347682.03,1.0,INSTRUMENT_REVIEW,NO,NO,NOT_VERIFIED,not verified,NO,504,503,2024-09-02,2026-08-28,NO,NO,CSV_UNIQUE_ONLY,PASS_BAR_QA,INSTRUMENT_REVIEW
WS:XMIL:STMMI.MI,STMMI.MI,STMICROELECTRONICS,XMIL,UNMAPPED,UNKNOWN,,PASS_HISTORY_CURRENT,v0.38,504,503,PREFERRED,v0.38,20,189778141.52,1.0,INSTRUMENT_REVIEW,NO,NO,NOT_VERIFIED,not verified,NO,504,503,2024-09-02,2026-08-28,NO,NO,CSV_UNIQUE_ONLY,PASS_BAR_QA,INSTRUMENT_REVIEW
WS:XMIL:TENR.MI,TEN.MI,TENARIS,XMIL,EVIDENCE_CANDIDATE_APPLIED,ORDINARY_SHARE,ordinary shares / azioni ordinarie,PASS_HISTORY_CURRENT,v0.47,506,505,PREFERRED,v0.48,20,33758780.9,1.0,PASS_STRICT_CANDIDATE,YES,NO,NOT_VERIFIED,not verified,NO,506,506,2024-09-04,2026-09-04,NO,NO,SQLITE,PASS_BAR_QA,PASS_STRICT_CANDIDATE
WS:XMIL:TLIT.MI,TIT.MI,TELECOM ITALIA,XMIL,EVIDENCE_CANDIDATE_APPLIED,ORDINARY_SHARE,ordinary shares / azioni ordinarie,PASS_HISTORY_CURRENT,v0.47,506,505,PREFERRED,v0.48,20,49164112.87,1.0,PASS_STRICT_CANDIDATE,YES,NO,NOT_VERIFIED,not verified,NO,506,506,2024-09-04,2026-09-04,NO,NO,SQLITE,PASS_BAR_QA,PASS_STRICT_CANDIDATE
WS:XMIL:TPRO.MI,TPRO.MI,TECHNOPROBE SPA,XMIL,UNMAPPED,UNKNOWN,,PASS_HISTORY_CURRENT,v0.38,504,503,PREFERRED,v0.38,20,24757628.83,1.0,INSTRUMENT_REVIEW,NO,NO,NOT_VERIFIED,not verified,NO,504,503,2024-09-02,2026-08-28,NO,NO,CSV_UNIQUE_ONLY,PASS_BAR_QA,INSTRUMENT_REVIEW
WS:XMIL:TRN.MI,TRN.MI,TERNA,XMIL,UNMAPPED,UNKNOWN,,PASS_HISTORY_CURRENT,v0.38,504,503,PREFERRED,v0.38,20,28354576.64,1.0,INSTRUMENT_REVIEW,NO,NO,NOT_VERIFIED,not verified,NO,504,503,2024-09-02,2026-08-28,NO,NO,CSV_UNIQUE_ONLY,PASS_BAR_QA,INSTRUMENT_REVIEW
WS:XMIL:UNPI.MI,UNI.MI,UNIPOL ASSICURAZIONI,XMIL,EVIDENCE_CANDIDATE_APPLIED,ORDINARY_SHARE,ordinary shares / azioni ordinarie,PASS_HISTORY_CURRENT,v0.47,506,505,PREFERRED,v0.48,20,32801916.87,1.0,PASS_STRICT_CANDIDATE,YES,NO,NOT_VERIFIED,not verified,NO,506,506,2024-09-04,2026-09-04,NO,NO,SQLITE,PASS_BAR_QA,PASS_STRICT_CANDIDATE
WS:XOSL:AKER.OL,AKER.OL,AKER A,XOSL,UNMAPPED,UNKNOWN,,PASS_HISTORY_CURRENT,v0.38,499,498,LOW_EXCEPTION,v0.38,20,13595393.95,1.0,INSTRUMENT_REVIEW,NO,NO,NOT_VERIFIED,not verified,NO,499,498,2024-09-02,2026-08-28,NO,NO,CSV_UNIQUE_ONLY,PASS_BAR_QA,INSTRUMENT_REVIEW
WS:XOSL:AKRBP.OL,AKRBP.OL,AKER BP,XOSL,UNMAPPED,UNKNOWN,,PASS_HISTORY_CURRENT,v0.38,499,498,PREFERRED,v0.38,20,21891325.82,1.0,INSTRUMENT_REVIEW,NO,NO,NOT_VERIFIED,not verified,NO,499,498,2024-09-02,2026-08-28,NO,NO,CSV_UNIQUE_ONLY,PASS_BAR_QA,INSTRUMENT_REVIEW
WS:XOSL:BAKKA.OL,BAKKA.OL,BAKKAFROST,XOSL,UNMAPPED,UNKNOWN,,PASS_HISTORY_CURRENT,v0.38,499,498,FAIL_LIQ,v0.38,20,2927206.1,1.0,INSTRUMENT_REVIEW,NO,NO,NOT_VERIFIED,not verified,NO,499,498,2024-09-02,2026-08-28,NO,NO,CSV_UNIQUE_ONLY,PASS_BAR_QA,INSTRUMENT_REVIEW
WS:XOSL:DNB.OL,DNB.OL,DNB BANK,XOSL,UNMAPPED,UNKNOWN,,PASS_HISTORY_CURRENT,v0.38,499,498,PREFERRED,v0.38,20,29003900.33,1.0,INSTRUMENT_REVIEW,NO,NO,NOT_VERIFIED,not verified,NO,499,498,2024-09-02,2026-08-28,NO,NO,CSV_UNIQUE_ONLY,PASS_BAR_QA,INSTRUMENT_REVIEW
WS:XOSL:EQNR.OL,EQNR.OL,EQUINOR,XOSL,UNMAPPED,UNKNOWN,,PASS_HISTORY_CURRENT,v0.38,499,498,PREFERRED,v0.38,20,74460479.77,1.0,INSTRUMENT_REVIEW,NO,NO,NOT_VERIFIED,not verified,NO,499,498,2024-09-02,2026-08-28,NO,NO,CSV_UNIQUE_ONLY,PASS_BAR_QA,INSTRUMENT_REVIEW
WS:XOSL:FRO.OL,FRO.OL,FRONTLINE,XOSL,UNMAPPED,UNKNOWN,,PASS_HISTORY_CURRENT,v0.38,499,498,PREFERRED,v0.38,20,26486092.47,1.0,INSTRUMENT_REVIEW,NO,NO,NOT_VERIFIED,not verified,NO,499,498,2024-09-02,2026-08-28,NO,NO,CSV_UNIQUE_ONLY,PASS_BAR_QA,INSTRUMENT_REVIEW
WS:XOSL:GJFG.OL,GJF.OL,GJENSIDIGE FORSIKRING,XOSL,EVIDENCE_CANDIDATE_APPLIED,ORDINARY_SHARE,ordinary shares,PASS_HISTORY_CURRENT,v0.47,501,500,FAIL_LIQ,v0.48,20,4716553.27,1.0,FAIL_LIQUIDITY,NO,NO,NOT_VERIFIED,not verified,NO,501,501,2024-09-04,2026-09-04,NO,NO,SQLITE,PASS_BAR_QA,FAIL_LIQUIDITY
WS:XOSL:KMAR.OL,KMAR.OL,KONGSBERG MARITIME,XOSL,UNMAPPED,UNKNOWN,,DATA_QUALITY_FAIL,v0.38,90,89,INSUFFICIENT,v0.38,0,,1.0,DATA_QUALITY_FAIL,NO,NO,NOT_VERIFIED,not verified,NO,90,89,2026-04-23,2026-08-28,NO,NO,CSV_UNIQUE_ONLY,FAIL_LT_260+LT_252,DATA_QUALITY_FAIL
WS:XOSL:KOG.OL,KOG.OL,KONGSBERG GRUPPEN,XOSL,UNMAPPED,UNKNOWN,,PASS_HISTORY_CURRENT,v0.38,499,498,PREFERRED,v0.38,20,28810412.78,1.0,INSTRUMENT_REVIEW,NO,NO,NOT_VERIFIED,not verified,NO,499,498,2024-09-02,2026-08-28,NO,NO,CSV_UNIQUE_ONLY,PASS_BAR_QA,INSTRUMENT_REVIEW
WS:XOSL:MOWI.OL,MOWI.OL,MOWI,XOSL,UNMAPPED,UNKNOWN,,PASS_HISTORY_CURRENT,v0.38,499,498,STANDARD,v0.38,20,18696172.66,1.0,INSTRUMENT_REVIEW,NO,NO,NOT_VERIFIED,not verified,NO,499,498,2024-09-02,2026-08-28,NO,NO,CSV_UNIQUE_ONLY,PASS_BAR_QA,INSTRUMENT_REVIEW
WS:XOSL:NHY.OL,NHY.OL,NORSK HYDRO,XOSL,UNMAPPED,UNKNOWN,,PASS_HISTORY_CURRENT,v0.38,499,498,PREFERRED,v0.38,20,25344999.83,1.0,INSTRUMENT_REVIEW,NO,NO,NOT_VERIFIED,not verified,NO,499,498,2024-09-02,2026-08-28,NO,NO,CSV_UNIQUE_ONLY,PASS_BAR_QA,INSTRUMENT_REVIEW
WS:XOSL:NOD.OL,NOD.OL,NORDIC SEMICONDUCTOR,XOSL,UNMAPPED,UNKNOWN,,PASS_HISTORY_CURRENT,v0.38,499,498,LOW_EXCEPTION,v0.38,20,13757282.23,1.0,INSTRUMENT_REVIEW,NO,NO,NOT_VERIFIED,not verified,NO,499,498,2024-09-02,2026-08-28,NO,NO,CSV_UNIQUE_ONLY,PASS_BAR_QA,INSTRUMENT_REVIEW
WS:XOSL:ORK.OL,ORK.OL,ORKLA,XOSL,UNMAPPED,UNKNOWN,,PASS_HISTORY_CURRENT,v0.38,499,498,LOW_EXCEPTION,v0.38,20,9386703.82,1.0,INSTRUMENT_REVIEW,NO,NO,NOT_VERIFIED,not verified,NO,499,498,2024-09-02,2026-08-28,NO,NO,CSV_UNIQUE_ONLY,PASS_BAR_QA,INSTRUMENT_REVIEW
WS:XOSL:SALM.OL,SALM.OL,SALMAR,XOSL,UNMAPPED,UNKNOWN,,PASS_HISTORY_CURRENT,v0.38,499,498,LOW_EXCEPTION,v0.38,20,7791849.9,1.0,INSTRUMENT_REVIEW,NO,NO,NOT_VERIFIED,not verified,NO,499,498,2024-09-02,2026-08-28,NO,NO,CSV_UNIQUE_ONLY,PASS_BAR_QA,INSTRUMENT_REVIEW
WS:XOSL:SB1NO.OL,SB1NO.OL,SPAREBANK 1 SOR-NORGE ASA,XOSL,UNMAPPED,UNKNOWN,,PASS_HISTORY_CURRENT,v0.38,499,498,FAIL_LIQ,v0.38,20,2762473.67,1.0,INSTRUMENT_REVIEW,NO,NO,NOT_VERIFIED,not verified,NO,499,498,2024-09-02,2026-08-28,NO,NO,CSV_UNIQUE_ONLY,PASS_BAR_QA,INSTRUMENT_REVIEW
WS:XOSL:SBNOR.OL,SBNOR.OL,SPAREBANKEN NORGE,XOSL,UNMAPPED,UNKNOWN,,PASS_HISTORY_CURRENT,v0.38,499,498,FAIL_LIQ,v0.38,20,2105009.58,1.0,INSTRUMENT_REVIEW,NO,NO,NOT_VERIFIED,not verified,NO,499,498,2024-09-02,2026-08-28,NO,NO,CSV_UNIQUE_ONLY,PASS_BAR_QA,INSTRUMENT_REVIEW
WS:XOSL:STB.OL,STB.OL,STOREBRAND,XOSL,UNMAPPED,UNKNOWN,,PASS_HISTORY_CURRENT,v0.38,499,498,LOW_EXCEPTION,v0.38,20,7875879.09,1.0,INSTRUMENT_REVIEW,NO,NO,NOT_VERIFIED,not verified,NO,499,498,2024-09-02,2026-08-28,NO,NO,CSV_UNIQUE_ONLY,PASS_BAR_QA,INSTRUMENT_REVIEW
WS:XOSL:SUBC.OL,SUBC.OL,SUBSEA7,XOSL,UNMAPPED,UNKNOWN,,PASS_HISTORY_CURRENT,v0.38,499,498,LOW_EXCEPTION,v0.38,20,7631634.95,1.0,INSTRUMENT_REVIEW,NO,NO,NOT_VERIFIED,not verified,NO,499,498,2024-09-02,2026-08-28,NO,NO,CSV_UNIQUE_ONLY,PASS_BAR_QA,INSTRUMENT_REVIEW
WS:XOSL:TEL.OL,TEL.OL,TELENOR,XOSL,UNMAPPED,UNKNOWN,,PASS_HISTORY_CURRENT,v0.38,499,498,STANDARD,v0.38,20,17764936.47,1.0,INSTRUMENT_REVIEW,NO,NO,NOT_VERIFIED,not verified,NO,499,498,2024-09-02,2026-08-28,NO,NO,CSV_UNIQUE_ONLY,PASS_BAR_QA,INSTRUMENT_REVIEW
WS:XOSL:TGS.OL,TGS.OL,TGS ASA,XOSL,UNMAPPED,UNKNOWN,,PASS_HISTORY_CURRENT,v0.38,499,498,FAIL_LIQ,v0.38,20,3585057.41,1.0,INSTRUMENT_REVIEW,NO,NO,NOT_VERIFIED,not verified,NO,499,498,2024-09-02,2026-08-28,NO,NO,CSV_UNIQUE_ONLY,PASS_BAR_QA,INSTRUMENT_REVIEW
WS:XOSL:TOM.OL,TOM.OL,TOMRA SYSTEMS,XOSL,UNMAPPED,UNKNOWN,,PASS_HISTORY_CURRENT,v0.38,499,498,FAIL_LIQ,v0.38,20,3373242.11,1.0,INSTRUMENT_REVIEW,NO,NO,NOT_VERIFIED,not verified,NO,499,498,2024-09-02,2026-08-28,NO,NO,CSV_UNIQUE_ONLY,PASS_BAR_QA,INSTRUMENT_REVIEW
WS:XOSL:VAR.OL,VAR.OL,VAR ENERGI,XOSL,UNMAPPED,UNKNOWN,,PASS_HISTORY_CURRENT,v0.38,499,498,PREFERRED,v0.38,20,22163341.24,1.0,INSTRUMENT_REVIEW,NO,NO,NOT_VERIFIED,not verified,NO,499,498,2024-09-02,2026-08-28,NO,NO,CSV_UNIQUE_ONLY,PASS_BAR_QA,INSTRUMENT_REVIEW
WS:XOSL:VEND.OL,VEND.OL,VEND MARKETPLACES,XOSL,UNMAPPED,UNKNOWN,,PASS_HISTORY_CURRENT,v0.38,495,494,LOW_EXCEPTION,v0.38,20,8308242.18,1.0,INSTRUMENT_REVIEW,NO,NO,NOT_VERIFIED,not verified,NO,495,494,2024-09-02,2026-08-28,NO,NO,CSV_UNIQUE_ONLY,PASS_BAR_QA,INSTRUMENT_REVIEW
WS:XOSL:YAR.OL,YAR.OL,YARA,XOSL,UNMAPPED,UNKNOWN,,PASS_HISTORY_CURRENT,v0.38,499,498,STANDARD,v0.38,20,19137120.63,1.0,INSTRUMENT_REVIEW,NO,NO,NOT_VERIFIED,not verified,NO,499,498,2024-09-02,2026-08-28,NO,NO,CSV_UNIQUE_ONLY,PASS_BAR_QA,INSTRUMENT_REVIEW
WS:XPAR:ABVX.PA,ABVX.PA,ABIVAX,XPAR,UNMAPPED,UNKNOWN,,DATA_QUALITY_FAIL,v0.38,509,508,INSUFFICIENT,v0.38,0,,1.0,DATA_QUALITY_FAIL,NO,NO,NOT_VERIFIED,not verified,NO,509,508,2024-09-02,2026-08-28,NO,NO,CSV_UNIQUE_ONLY,PASS_BAR_QA,DATA_QUALITY_FAIL
WS:XPAR:ACCP.PA,AC.PA,ACCOR,XPAR,EVIDENCE_CANDIDATE_APPLIED,ORDINARY_SHARE,ordinary shares / actions ordinaires,PASS_HISTORY_CURRENT,v0.47,511,510,PREFERRED,v0.48,20,28865522.03,1.0,PASS_STRICT_CANDIDATE,YES,NO,NOT_VERIFIED,not verified,NO,511,511,2024-09-04,2026-09-04,NO,NO,SQLITE,PASS_BAR_QA,PASS_STRICT_CANDIDATE
WS:XPAR:ADP.PA,ADP.PA,ADP,XPAR,UNMAPPED,UNKNOWN,,PASS_HISTORY_CURRENT,v0.38,509,508,LOW_EXCEPTION,v0.38,20,9481984.92,1.0,INSTRUMENT_REVIEW,NO,NO,NOT_VERIFIED,not verified,NO,509,508,2024-09-02,2026-08-28,NO,NO,CSV_UNIQUE_ONLY,PASS_BAR_QA,INSTRUMENT_REVIEW
WS:XPAR:AIR.PA,AIR.PA,AIRBUS,XPAR,UNMAPPED,UNKNOWN,,PASS_HISTORY_CURRENT,v0.38,509,508,PREFERRED,v0.38,20,154840235.36,1.0,INSTRUMENT_REVIEW,NO,NO,NOT_VERIFIED,not verified,NO,509,508,2024-09-02,2026-08-28,NO,NO,CSV_UNIQUE_ONLY,PASS_BAR_QA,INSTRUMENT_REVIEW
WS:XPAR:AIRP.PA,AI.PA,AIR LIQUIDE,XPAR,EVIDENCE_CANDIDATE_APPLIED,ORDINARY_SHARE,ordinary shares / actions ordinaires,PASS_HISTORY_CURRENT,v0.47,511,510,PREFERRED,v0.48,20,96532641.01,1.0,PASS_STRICT_CANDIDATE,YES,NO,NOT_VERIFIED,not verified,NO,511,511,2024-09-04,2026-09-04,NO,NO,SQLITE,PASS_BAR_QA,PASS_STRICT_CANDIDATE
WS:XPAR:AKE.PA,AKE.PA,ARKEMA,XPAR,UNMAPPED,UNKNOWN,,PASS_HISTORY_CURRENT,v0.38,509,508,LOW_EXCEPTION,v0.38,20,9128085.66,1.0,INSTRUMENT_REVIEW,NO,NO,NOT_VERIFIED,not verified,NO,509,508,2024-09-02,2026-08-28,NO,NO,CSV_UNIQUE_ONLY,PASS_BAR_QA,INSTRUMENT_REVIEW
WS:XPAR:ALSO.PA,ALO.PA,ALSTOM,XPAR,EVIDENCE_CANDIDATE_APPLIED,ORDINARY_SHARE,ordinary shares / actions ordinaires,PASS_HISTORY_CURRENT,v0.47,511,510,LOW_EXCEPTION,v0.48,20,14604674.46,1.0,LOW_LIQUIDITY_EXCEPTION,NO,NO,NOT_VERIFIED,not verified,NO,511,511,2024-09-04,2026-09-04,NO,NO,SQLITE,PASS_BAR_QA,LOW_LIQUIDITY_EXCEPTION
WS:XPAR:AM.PA,AM.PA,DASSAULT AVIATION,XPAR,UNMAPPED,UNKNOWN,,PASS_HISTORY_CURRENT,v0.38,509,508,LOW_EXCEPTION,v0.38,20,11538093.85,1.0,INSTRUMENT_REVIEW,NO,NO,NOT_VERIFIED,not verified,NO,509,508,2024-09-02,2026-08-28,NO,NO,CSV_UNIQUE_ONLY,PASS_BAR_QA,INSTRUMENT_REVIEW
WS:XPAR:AMUN.PA,AMUN.PA,AMUNDI,XPAR,UNMAPPED,UNKNOWN,,PASS_HISTORY_CURRENT,v0.38,509,508,LOW_EXCEPTION,v0.38,20,11872248.56,1.0,INSTRUMENT_REVIEW,NO,NO,NOT_VERIFIED,not verified,NO,509,508,2024-09-02,2026-08-28,NO,NO,CSV_UNIQUE_ONLY,PASS_BAR_QA,INSTRUMENT_REVIEW
WS:XPAR:AXAF.PA,CS.PA,AXA,XPAR,EVIDENCE_CANDIDATE_APPLIED,ORDINARY_SHARE,ordinary shares / actions ordinaires,PASS_HISTORY_CURRENT,v0.47,511,510,PREFERRED,v0.48,20,91434329.16,1.0,PASS_STRICT_CANDIDATE,YES,NO,NOT_VERIFIED,not verified,NO,511,511,2024-09-04,2026-09-04,NO,NO,SQLITE,PASS_BAR_QA,PASS_STRICT_CANDIDATE
WS:XPAR:AYV.PA,AYV.PA,Ayvens,XPAR,UNMAPPED,UNKNOWN,,PASS_HISTORY_CURRENT,v0.38,509,508,LOW_EXCEPTION,v0.38,20,6376236.0,1.0,INSTRUMENT_REVIEW,NO,NO,NOT_VERIFIED,not verified,NO,509,508,2024-09-02,2026-08-28,NO,NO,CSV_UNIQUE_ONLY,PASS_BAR_QA,INSTRUMENT_REVIEW
WS:XPAR:BIOX.PA,BIM.PA,BIOMERIEUX,XPAR,EVIDENCE_CANDIDATE_APPLIED,ORDINARY_SHARE,ordinary shares / actions ordinaires,PASS_HISTORY_CURRENT,v0.47,511,510,LOW_EXCEPTION,v0.48,20,10766568.48,1.0,LOW_LIQUIDITY_EXCEPTION,NO,NO,NOT_VERIFIED,not verified,NO,511,511,2024-09-04,2026-09-04,NO,NO,SQLITE,PASS_BAR_QA,LOW_LIQUIDITY_EXCEPTION
WS:XPAR:BNPP.PA,BNP.PA,BNP PARIBAS,XPAR,EVIDENCE_CANDIDATE_APPLIED,ORDINARY_SHARE,ordinary shares / actions ordinaires,PASS_HISTORY_CURRENT,v0.47,511,510,PREFERRED,v0.48,20,158113644.94,1.0,PASS_STRICT_CANDIDATE,YES,NO,NOT_VERIFIED,not verified,NO,511,511,2024-09-04,2026-09-04,NO,NO,SQLITE,PASS_BAR_QA,PASS_STRICT_CANDIDATE
WS:XPAR:BOLL.PA,BOL.PA,BOLLORE,XPAR,EVIDENCE_CANDIDATE_APPLIED,ORDINARY_SHARE,ordinary shares / actions ordinaires,PASS_HISTORY_CURRENT,v0.47,511,510,LOW_EXCEPTION,v0.48,20,8901280.12,1.0,LOW_LIQUIDITY_EXCEPTION,NO,NO,NOT_VERIFIED,not verified,NO,511,511,2024-09-04,2026-09-04,NO,NO,SQLITE,PASS_BAR_QA,LOW_LIQUIDITY_EXCEPTION
WS:XPAR:BOUY.PA,EN.PA,BOUYGUES,XPAR,EVIDENCE_CANDIDATE_APPLIED,ORDINARY_SHARE,ordinary shares / actions ordinaires,PASS_HISTORY_CURRENT,v0.47,511,510,PREFERRED,v0.48,20,25593080.38,1.0,PASS_STRICT_CANDIDATE,YES,NO,NOT_VERIFIED,not verified,NO,511,511,2024-09-04,2026-09-04,NO,NO,SQLITE,PASS_BAR_QA,PASS_STRICT_CANDIDATE
WS:XPAR:BVI.PA,BVI.PA,BUREAU VERITAS,XPAR,UNMAPPED,UNKNOWN,,PASS_HISTORY_CURRENT,v0.38,509,508,PREFERRED,v0.38,20,21156113.23,1.0,INSTRUMENT_REVIEW,NO,NO,NOT_VERIFIED,not verified,NO,509,508,2024-09-02,2026-08-28,NO,NO,CSV_UNIQUE_ONLY,PASS_BAR_QA,INSTRUMENT_REVIEW
WS:XPAR:CAGR.PA,ACA.PA,CREDIT AGRICOLE,XPAR,EVIDENCE_CANDIDATE_APPLIED,ORDINARY_SHARE,ordinary shares / actions ordinaires,PASS_HISTORY_CURRENT,v0.47,511,510,PREFERRED,v0.48,20,74177800.3,1.0,PASS_STRICT_CANDIDATE,YES,NO,NOT_VERIFIED,not verified,NO,511,511,2024-09-04,2026-09-04,NO,NO,SQLITE,PASS_BAR_QA,PASS_STRICT_CANDIDATE
WS:XPAR:CAPP.PA,CAP.PA,CAP GEMINI,XPAR,EVIDENCE_CANDIDATE_APPLIED,ORDINARY_SHARE,ordinary shares / actions ordinaires,PASS_HISTORY_CURRENT,v0.47,511,510,PREFERRED,v0.48,20,40679176.96,1.0,PASS_STRICT_CANDIDATE,YES,NO,NOT_VERIFIED,not verified,NO,511,511,2024-09-04,2026-09-04,NO,NO,SQLITE,PASS_BAR_QA,PASS_STRICT_CANDIDATE
WS:XPAR:CARR.PA,CA.PA,CARREFOUR,XPAR,EVIDENCE_CANDIDATE_APPLIED,ORDINARY_SHARE,ordinary shares / actions ordinaires,PASS_HISTORY_CURRENT,v0.47,511,510,PREFERRED,v0.48,20,23358554.37,1.0,PASS_STRICT_CANDIDATE,YES,NO,NOT_VERIFIED,not verified,NO,511,511,2024-09-04,2026-09-04,NO,NO,SQLITE,PASS_BAR_QA,PASS_STRICT_CANDIDATE
WS:XPAR:CVO.PA,COV.PA,COVIVIO,XPAR,EVIDENCE_CANDIDATE_APPLIED,ORDINARY_SHARE,ordinary shares / actions ordinaires,PASS_HISTORY_CURRENT,v0.47,511,510,FAIL_LIQ,v0.48,20,4588527.58,1.0,FAIL_LIQUIDITY,NO,NO,NOT_VERIFIED,not verified,NO,511,511,2024-09-04,2026-09-04,NO,NO,SQLITE,PASS_BAR_QA,FAIL_LIQUIDITY
WS:XPAR:DANO.PA,BN.PA,DANONE,XPAR,EVIDENCE_CANDIDATE_APPLIED,ORDINARY_SHARE,ordinary shares / actions ordinaires,PASS_HISTORY_CURRENT,v0.47,511,510,PREFERRED,v0.48,20,60494420.91,1.0,PASS_STRICT_CANDIDATE,YES,NO,NOT_VERIFIED,not verified,NO,511,511,2024-09-04,2026-09-04,NO,NO,SQLITE,PASS_BAR_QA,PASS_STRICT_CANDIDATE
WS:XPAR:DAST.PA,DSY.PA,DASSAULT SYSTEMS,XPAR,EVIDENCE_CANDIDATE_APPLIED,ORDINARY_SHARE,ordinary shares / actions ordinaires,PASS_HISTORY_CURRENT,v0.47,511,510,PREFERRED,v0.48,20,34749372.58,1.0,PASS_STRICT_CANDIDATE,YES,NO,NOT_VERIFIED,not verified,NO,511,511,2024-09-04,2026-09-04,NO,NO,SQLITE,PASS_BAR_QA,PASS_STRICT_CANDIDATE
WS:XPAR:EDEN.PA,EDEN.PA,EDENRED,XPAR,UNMAPPED,UNKNOWN,,PASS_HISTORY_CURRENT,v0.38,509,508,LOW_EXCEPTION,v0.38,20,13021740.45,1.0,INSTRUMENT_REVIEW,NO,NO,NOT_VERIFIED,not verified,NO,509,508,2024-09-02,2026-08-28,NO,NO,CSV_UNIQUE_ONLY,PASS_BAR_QA,INSTRUMENT_REVIEW
WS:XPAR:ELIS.PA,ELIS.PA,ELIS,XPAR,UNMAPPED,UNKNOWN,,PASS_HISTORY_CURRENT,v0.38,509,508,LOW_EXCEPTION,v0.38,20,5554665.41,1.0,INSTRUMENT_REVIEW,NO,NO,NOT_VERIFIED,not verified,NO,509,508,2024-09-02,2026-08-28,NO,NO,CSV_UNIQUE_ONLY,PASS_BAR_QA,INSTRUMENT_REVIEW
WS:XPAR:ENGIE.PA,ENGI.PA,ENGIE,XPAR,EVIDENCE_CANDIDATE_APPLIED,ORDINARY_SHARE,ordinary shares / actions ordinaires,PASS_HISTORY_CURRENT,v0.47,511,510,PREFERRED,v0.48,20,76955910.05,1.0,PASS_STRICT_CANDIDATE,YES,NO,NOT_VERIFIED,not verified,NO,511,511,2024-09-04,2026-09-04,NO,NO,SQLITE,PASS_BAR_QA,PASS_STRICT_CANDIDATE
WS:XPAR:ENX.PA,ENX.PA,EURONEXT,XPAR,UNMAPPED,UNKNOWN,,PASS_HISTORY_CURRENT,v0.38,509,508,PREFERRED,v0.38,20,20406534.91,1.0,INSTRUMENT_REVIEW,NO,NO,NOT_VERIFIED,not verified,NO,509,508,2024-09-02,2026-08-28,NO,NO,CSV_UNIQUE_ONLY,PASS_BAR_QA,INSTRUMENT_REVIEW
WS:XPAR:ESLX.PA,EL.PA,ESSILORLUXOTTICA,XPAR,EVIDENCE_CANDIDATE_APPLIED,ORDINARY_SHARE,ordinary shares / actions ordinaires,PASS_HISTORY_CURRENT,v0.47,511,510,PREFERRED,v0.48,20,98719619.17,1.0,PASS_STRICT_CANDIDATE,YES,NO,NOT_VERIFIED,not verified,NO,511,511,2024-09-04,2026-09-04,NO,NO,SQLITE,PASS_BAR_QA,PASS_STRICT_CANDIDATE
