Security_Key,Source_WS_ID,Primary_MIC,Primary_Ticker,Evidence_Cohort,Price_Cache_Status,Persisted_Cache_Status_Evidence,Market_AsOf_Date,Fetch_Timestamp,Last_Completed_Session,Currentness_Status,History_Data_Capability,Feature_Capability,Home_Market_Benchmark_Status,Home_Market_RS_Capability,Sector_RS_Capability,Provider_Mapping_Status,P0_Data_Readiness,Blocking_Reason
WSSEC:WS:XSHE:002304,WS:XSHE:002304,XSHE,002304,BASE_1633,STALE,READY,2026-08-31,2026-09-01T04:47:36+00:00,2026-08-31,STALE,PERSISTED_P0_CACHE_HISTORY_READY_AT_SOURCE_ASOF_BUT_STALE_NOW,FEATURE_PARTIAL,PRIMARY_UNIVERSE_INDEX_AVAILABLE_NO_FROZEN_RS_BINDING,RS_NOT_VERIFIED_CURRENT_FROZEN_1425,SECTOR_RS_NOT_VERIFIED,PROVIDER_MAPPING_READY,P0_DATA_STALE,PRICE_CACHE_STALE|PRICE_CURRENTNESS_STALE|FEATURE_CAPABILITY_PARTIAL|HOME_MARKET_RS_NOT_VERIFIED_CURRENT_FROZEN|SECTOR_RS_NOT_VERIFIED|P0_PARAMETER_SET_NOT_READY
WSSEC:WS:XSHE:002311,WS:XSHE:002311,XSHE,002311,BASE_1633,STALE,READY,2026-08-31,2026-09-01T04:47:48+00:00,2026-08-31,STALE,PERSISTED_P0_CACHE_HISTORY_READY_AT_SOURCE_ASOF_BUT_STALE_NOW,FEATURE_PARTIAL,PRIMARY_UNIVERSE_INDEX_AVAILABLE_NO_FROZEN_RS_BINDING,RS_NOT_VERIFIED_CURRENT_FROZEN_1425,SECTOR_RS_NOT_VERIFIED,PROVIDER_MAPPING_READY,P0_DATA_STALE,PRICE_CACHE_STALE|PRICE_CURRENTNESS_STALE|FEATURE_CAPABILITY_PARTIAL|HOME_MARKET_RS_NOT_VERIFIED_CURRENT_FROZEN|SECTOR_RS_NOT_VERIFIED|P0_PARAMETER_SET_NOT_READY
WSSEC:WS:XSHE:002352,WS:XSHE:002352,XSHE,002352,BASE_1633,STALE,READY,2026-08-31,2026-09-01T04:47:48+00:00,2026-08-31,STALE,PERSISTED_P0_CACHE_HISTORY_READY_AT_SOURCE_ASOF_BUT_STALE_NOW,FEATURE_PARTIAL,PRIMARY_UNIVERSE_INDEX_AVAILABLE_NO_FROZEN_RS_BINDING,RS_NOT_VERIFIED_CURRENT_FROZEN_1425,SECTOR_RS_NOT_VERIFIED,PROVIDER_MAPPING_READY,P0_DATA_STALE,PRICE_CACHE_STALE|PRICE_CURRENTNESS_STALE|FEATURE_CAPABILITY_PARTIAL|HOME_MARKET_RS_NOT_VERIFIED_CURRENT_FROZEN|SECTOR_RS_NOT_VERIFIED|P0_PARAMETER_SET_NOT_READY
WSSEC:WS:XSHE:002353,WS:XSHE:002353,XSHE,002353,BASE_1633,STALE,READY,2026-08-31,2026-09-01T04:47:48+00:00,2026-08-31,STALE,PERSISTED_P0_CACHE_HISTORY_READY_AT_SOURCE_ASOF_BUT_STALE_NOW,FEATURE_PARTIAL,PRIMARY_UNIVERSE_INDEX_AVAILABLE_NO_FROZEN_RS_BINDING,RS_NOT_VERIFIED_CURRENT_FROZEN_1425,SECTOR_RS_NOT_VERIFIED,PROVIDER_MAPPING_READY,P0_DATA_STALE,PRICE_CACHE_STALE|PRICE_CURRENTNESS_STALE|FEATURE_CAPABILITY_PARTIAL|HOME_MARKET_RS_NOT_VERIFIED_CURRENT_FROZEN|SECTOR_RS_NOT_VERIFIED|P0_PARAMETER_SET_NOT_READY
WSSEC:WS:XSHE:002371,WS:XSHE:002371,XSHE,002371,BASE_1633,STALE,READY,2026-08-31,2026-09-01T04:47:48+00:00,2026-08-31,STALE,PERSISTED_P0_CACHE_HISTORY_READY_AT_SOURCE_ASOF_BUT_STALE_NOW,FEATURE_PARTIAL,PRIMARY_UNIVERSE_INDEX_AVAILABLE_NO_FROZEN_RS_BINDING,RS_NOT_VERIFIED_CURRENT_FROZEN_1425,SECTOR_RS_NOT_VERIFIED,PROVIDER_MAPPING_READY,P0_DATA_STALE,PRICE_CACHE_STALE|PRICE_CURRENTNESS_STALE|FEATURE_CAPABILITY_PARTIAL|HOME_MARKET_RS_NOT_VERIFIED_CURRENT_FROZEN|SECTOR_RS_NOT_VERIFIED|P0_PARAMETER_SET_NOT_READY
WSSEC:WS:XSHE:002384,WS:XSHE:002384,XSHE,002384,BASE_1633,STALE,READY,2026-08-31,2026-09-01T04:47:48+00:00,2026-08-31,STALE,PERSISTED_P0_CACHE_HISTORY_READY_AT_SOURCE_ASOF_BUT_STALE_NOW,FEATURE_PARTIAL,PRIMARY_UNIVERSE_INDEX_AVAILABLE_NO_FROZEN_RS_BINDING,RS_NOT_VERIFIED_CURRENT_FROZEN_1425,SECTOR_RS_NOT_VERIFIED,PROVIDER_MAPPING_READY,P0_DATA_STALE,PRICE_CACHE_STALE|PRICE_CURRENTNESS_STALE|FEATURE_CAPABILITY_PARTIAL|HOME_MARKET_RS_NOT_VERIFIED_CURRENT_FROZEN|SECTOR_RS_NOT_VERIFIED|P0_PARAMETER_SET_NOT_READY
WSSEC:WS:XSHE:002415,WS:XSHE:002415,XSHE,002415,BASE_1633,STALE,READY,2026-08-31,2026-09-01T04:47:48+00:00,2026-08-31,STALE,PERSISTED_P0_CACHE_HISTORY_READY_AT_SOURCE_ASOF_BUT_STALE_NOW,FEATURE_PARTIAL,PRIMARY_UNIVERSE_INDEX_AVAILABLE_NO_FROZEN_RS_BINDING,RS_NOT_VERIFIED_CURRENT_FROZEN_1425,SECTOR_RS_NOT_VERIFIED,PROVIDER_MAPPING_READY,P0_DATA_STALE,PRICE_CACHE_STALE|PRICE_CURRENTNESS_STALE|FEATURE_CAPABILITY_PARTIAL|HOME_MARKET_RS_NOT_VERIFIED_CURRENT_FROZEN|SECTOR_RS_NOT_VERIFIED|P0_PARAMETER_SET_NOT_READY
WSSEC:WS:XSHE:002422,WS:XSHE:002422,XSHE,002422,BASE_1633,STALE,READY,2026-08-31,2026-09-01T04:47:48+00:00,2026-08-31,STALE,PERSISTED_P0_CACHE_HISTORY_READY_AT_SOURCE_ASOF_BUT_STALE_NOW,FEATURE_PARTIAL,PRIMARY_UNIVERSE_INDEX_AVAILABLE_NO_FROZEN_RS_BINDING,RS_NOT_VERIFIED_CURRENT_FROZEN_1425,SECTOR_RS_NOT_VERIFIED,PROVIDER_MAPPING_READY,P0_DATA_STALE,PRICE_CACHE_STALE|PRICE_CURRENTNESS_STALE|FEATURE_CAPABILITY_PARTIAL|HOME_MARKET_RS_NOT_VERIFIED_CURRENT_FROZEN|SECTOR_RS_NOT_VERIFIED|P0_PARAMETER_SET_NOT_READY
WSSEC:WS:XSHE:002460,WS:XSHE:002460,XSHE,002460,BASE_1633,STALE,READY,2026-08-31,2026-09-01T04:47:48+00:00,2026-08-31,STALE,PERSISTED_P0_CACHE_HISTORY_READY_AT_SOURCE_ASOF_BUT_STALE_NOW,FEATURE_PARTIAL,PRIMARY_UNIVERSE_INDEX_AVAILABLE_NO_FROZEN_RS_BINDING,RS_NOT_VERIFIED_CURRENT_FROZEN_1425,SECTOR_RS_NOT_VERIFIED,PROVIDER_MAPPING_READY,P0_DATA_STALE,PRICE_CACHE_STALE|PRICE_CURRENTNESS_STALE|FEATURE_CAPABILITY_PARTIAL|HOME_MARKET_RS_NOT_VERIFIED_CURRENT_FROZEN|SECTOR_RS_NOT_VERIFIED|P0_PARAMETER_SET_NOT_READY
WSSEC:WS:XSHE:002463,WS:XSHE:002463,XSHE,002463,BASE_1633,STALE,READY,2026-08-31,2026-09-01T04:47:48+00:00,2026-08-31,STALE,PERSISTED_P0_CACHE_HISTORY_READY_AT_SOURCE_ASOF_BUT_STALE_NOW,FEATURE_PARTIAL,PRIMARY_UNIVERSE_INDEX_AVAILABLE_NO_FROZEN_RS_BINDING,RS_NOT_VERIFIED_CURRENT_FROZEN_1425,SECTOR_RS_NOT_VERIFIED,PROVIDER_MAPPING_READY,P0_DATA_STALE,PRICE_CACHE_STALE|PRICE_CURRENTNESS_STALE|FEATURE_CAPABILITY_PARTIAL|HOME_MARKET_RS_NOT_VERIFIED_CURRENT_FROZEN|SECTOR_RS_NOT_VERIFIED|P0_PARAMETER_SET_NOT_READY
WSSEC:WS:XSHE:002466,WS:XSHE:002466,XSHE,002466,BASE_1633,STALE,READY,2026-08-31,2026-09-01T04:47:48+00:00,2026-08-31,STALE,PERSISTED_P0_CACHE_HISTORY_READY_AT_SOURCE_ASOF_BUT_STALE_NOW,FEATURE_PARTIAL,PRIMARY_UNIVERSE_INDEX_AVAILABLE_NO_FROZEN_RS_BINDING,RS_NOT_VERIFIED_CURRENT_FROZEN_1425,SECTOR_RS_NOT_VERIFIED,PROVIDER_MAPPING_READY,P0_DATA_STALE,PRICE_CACHE_STALE|PRICE_CURRENTNESS_STALE|FEATURE_CAPABILITY_PARTIAL|HOME_MARKET_RS_NOT_VERIFIED_CURRENT_FROZEN|SECTOR_RS_NOT_VERIFIED|P0_PARAMETER_SET_NOT_READY
WSSEC:WS:XSHE:002475,WS:XSHE:002475,XSHE,002475,BASE_1633,STALE,READY,2026-08-31,2026-09-01T04:47:48+00:00,2026-08-31,STALE,PERSISTED_P0_CACHE_HISTORY_READY_AT_SOURCE_ASOF_BUT_STALE_NOW,FEATURE_PARTIAL,PRIMARY_UNIVERSE_INDEX_AVAILABLE_NO_FROZEN_RS_BINDING,RS_NOT_VERIFIED_CURRENT_FROZEN_1425,SECTOR_RS_NOT_VERIFIED,PROVIDER_MAPPING_READY,P0_DATA_STALE,PRICE_CACHE_STALE|PRICE_CURRENTNESS_STALE|FEATURE_CAPABILITY_PARTIAL|HOME_MARKET_RS_NOT_VERIFIED_CURRENT_FROZEN|SECTOR_RS_NOT_VERIFIED|P0_PARAMETER_SET_NOT_READY
WSSEC:WS:XSHE:002493,WS:XSHE:002493,XSHE,002493,BASE_1633,STALE,READY,2026-08-31,2026-09-01T04:47:48+00:00,2026-08-31,STALE,PERSISTED_P0_CACHE_HISTORY_READY_AT_SOURCE_ASOF_BUT_STALE_NOW,FEATURE_PARTIAL,PRIMARY_UNIVERSE_INDEX_AVAILABLE_NO_FROZEN_RS_BINDING,RS_NOT_VERIFIED_CURRENT_FROZEN_1425,SECTOR_RS_NOT_VERIFIED,PROVIDER_MAPPING_READY,P0_DATA_STALE,PRICE_CACHE_STALE|PRICE_CURRENTNESS_STALE|FEATURE_CAPABILITY_PARTIAL|HOME_MARKET_RS_NOT_VERIFIED_CURRENT_FROZEN|SECTOR_RS_NOT_VERIFIED|P0_PARAMETER_SET_NOT_READY
WSSEC:WS:XSHE:002532,WS:XSHE:002532,XSHE,002532,BASE_1633,STALE,READY,2026-08-31,2026-09-01T04:47:48+00:00,2026-08-31,STALE,PERSISTED_P0_CACHE_HISTORY_READY_AT_SOURCE_ASOF_BUT_STALE_NOW,FEATURE_PARTIAL,PRIMARY_UNIVERSE_INDEX_AVAILABLE_NO_FROZEN_RS_BINDING,RS_NOT_VERIFIED_CURRENT_FROZEN_1425,SECTOR_RS_NOT_VERIFIED,PROVIDER_MAPPING_READY,P0_DATA_STALE,PRICE_CACHE_STALE|PRICE_CURRENTNESS_STALE|FEATURE_CAPABILITY_PARTIAL|HOME_MARKET_RS_NOT_VERIFIED_CURRENT_FROZEN|SECTOR_RS_NOT_VERIFIED|P0_PARAMETER_SET_NOT_READY
WSSEC:WS:XSHE:002558,WS:XSHE:002558,XSHE,002558,BASE_1633,STALE,READY,2026-08-31,2026-09-01T04:47:48+00:00,2026-08-31,STALE,PERSISTED_P0_CACHE_HISTORY_READY_AT_SOURCE_ASOF_BUT_STALE_NOW,FEATURE_PARTIAL,PRIMARY_UNIVERSE_INDEX_AVAILABLE_NO_FROZEN_RS_BINDING,RS_NOT_VERIFIED_CURRENT_FROZEN_1425,SECTOR_RS_NOT_VERIFIED,PROVIDER_MAPPING_READY,P0_DATA_STALE,PRICE_CACHE_STALE|PRICE_CURRENTNESS_STALE|FEATURE_CAPABILITY_PARTIAL|HOME_MARKET_RS_NOT_VERIFIED_CURRENT_FROZEN|SECTOR_RS_NOT_VERIFIED|P0_PARAMETER_SET_NOT_READY
WSSEC:WS:XSHE:002594,WS:XSHE:002594,XSHE,002594,BASE_1633,STALE,READY,2026-08-31,2026-09-01T04:47:48+00:00,2026-08-31,STALE,PERSISTED_P0_CACHE_HISTORY_READY_AT_SOURCE_ASOF_BUT_STALE_NOW,FEATURE_PARTIAL,PRIMARY_UNIVERSE_INDEX_AVAILABLE_NO_FROZEN_RS_BINDING,RS_NOT_VERIFIED_CURRENT_FROZEN_1425,SECTOR_RS_NOT_VERIFIED,PROVIDER_MAPPING_READY,P0_DATA_STALE,PRICE_CACHE_STALE|PRICE_CURRENTNESS_STALE|FEATURE_CAPABILITY_PARTIAL|HOME_MARKET_RS_NOT_VERIFIED_CURRENT_FROZEN|SECTOR_RS_NOT_VERIFIED|P0_PARAMETER_SET_NOT_READY
WSSEC:WS:XSHE:002600,WS:XSHE:002600,XSHE,002600,BASE_1633,STALE,READY,2026-08-31,2026-09-01T04:47:48+00:00,2026-08-31,STALE,PERSISTED_P0_CACHE_HISTORY_READY_AT_SOURCE_ASOF_BUT_STALE_NOW,FEATURE_PARTIAL,PRIMARY_UNIVERSE_INDEX_AVAILABLE_NO_FROZEN_RS_BINDING,RS_NOT_VERIFIED_CURRENT_FROZEN_1425,SECTOR_RS_NOT_VERIFIED,PROVIDER_MAPPING_READY,P0_DATA_STALE,PRICE_CACHE_STALE|PRICE_CURRENTNESS_STALE|FEATURE_CAPABILITY_PARTIAL|HOME_MARKET_RS_NOT_VERIFIED_CURRENT_FROZEN|SECTOR_RS_NOT_VERIFIED|P0_PARAMETER_SET_NOT_READY
WSSEC:WS:XSHE:002602,WS:XSHE:002602,XSHE,002602,BASE_1633,STALE,READY,2026-08-31,2026-09-01T04:47:48+00:00,2026-08-31,STALE,PERSISTED_P0_CACHE_HISTORY_READY_AT_SOURCE_ASOF_BUT_STALE_NOW,FEATURE_PARTIAL,PRIMARY_UNIVERSE_INDEX_AVAILABLE_NO_FROZEN_RS_BINDING,RS_NOT_VERIFIED_CURRENT_FROZEN_1425,SECTOR_RS_NOT_VERIFIED,PROVIDER_MAPPING_READY,P0_DATA_STALE,PRICE_CACHE_STALE|PRICE_CURRENTNESS_STALE|FEATURE_CAPABILITY_PARTIAL|HOME_MARKET_RS_NOT_VERIFIED_CURRENT_FROZEN|SECTOR_RS_NOT_VERIFIED|P0_PARAMETER_SET_NOT_READY
WSSEC:WS:XSHE:002625,WS:XSHE:002625,XSHE,002625,BASE_1633,STALE,READY,2026-08-31,2026-09-01T04:47:48+00:00,2026-08-31,STALE,PERSISTED_P0_CACHE_HISTORY_READY_AT_SOURCE_ASOF_BUT_STALE_NOW,FEATURE_PARTIAL,PRIMARY_UNIVERSE_INDEX_AVAILABLE_NO_FROZEN_RS_BINDING,RS_NOT_VERIFIED_CURRENT_FROZEN_1425,SECTOR_RS_NOT_VERIFIED,PROVIDER_MAPPING_READY,P0_DATA_STALE,PRICE_CACHE_STALE|PRICE_CURRENTNESS_STALE|FEATURE_CAPABILITY_PARTIAL|HOME_MARKET_RS_NOT_VERIFIED_CURRENT_FROZEN|SECTOR_RS_NOT_VERIFIED|P0_PARAMETER_SET_NOT_READY
WSSEC:WS:XSHE:002648,WS:XSHE:002648,XSHE,002648,BASE_1633,STALE,READY,2026-08-31,2026-09-01T04:47:48+00:00,2026-08-31,STALE,PERSISTED_P0_CACHE_HISTORY_READY_AT_SOURCE_ASOF_BUT_STALE_NOW,FEATURE_PARTIAL,PRIMARY_UNIVERSE_INDEX_AVAILABLE_NO_FROZEN_RS_BINDING,RS_NOT_VERIFIED_CURRENT_FROZEN_1425,SECTOR_RS_NOT_VERIFIED,PROVIDER_MAPPING_READY,P0_DATA_STALE,PRICE_CACHE_STALE|PRICE_CURRENTNESS_STALE|FEATURE_CAPABILITY_PARTIAL|HOME_MARKET_RS_NOT_VERIFIED_CURRENT_FROZEN|SECTOR_RS_NOT_VERIFIED|P0_PARAMETER_SET_NOT_READY
WSSEC:WS:XSHE:002709,WS:XSHE:002709,XSHE,002709,BASE_1633,STALE,READY,2026-08-31,2026-09-01T04:47:48+00:00,2026-08-31,STALE,PERSISTED_P0_CACHE_HISTORY_READY_AT_SOURCE_ASOF_BUT_STALE_NOW,FEATURE_PARTIAL,PRIMARY_UNIVERSE_INDEX_AVAILABLE_NO_FROZEN_RS_BINDING,RS_NOT_VERIFIED_CURRENT_FROZEN_1425,SECTOR_RS_NOT_VERIFIED,PROVIDER_MAPPING_READY,P0_DATA_STALE,PRICE_CACHE_STALE|PRICE_CURRENTNESS_STALE|FEATURE_CAPABILITY_PARTIAL|HOME_MARKET_RS_NOT_VERIFIED_CURRENT_FROZEN|SECTOR_RS_NOT_VERIFIED|P0_PARAMETER_SET_NOT_READY
WSSEC:WS:XSHE:002714,WS:XSHE:002714,XSHE,002714,BASE_1633,STALE,READY,2026-08-31,2026-09-01T04:47:48+00:00,2026-08-31,STALE,PERSISTED_P0_CACHE_HISTORY_READY_AT_SOURCE_ASOF_BUT_STALE_NOW,FEATURE_PARTIAL,PRIMARY_UNIVERSE_INDEX_AVAILABLE_NO_FROZEN_RS_BINDING,RS_NOT_VERIFIED_CURRENT_FROZEN_1425,SECTOR_RS_NOT_VERIFIED,PROVIDER_MAPPING_READY,P0_DATA_STALE,PRICE_CACHE_STALE|PRICE_CURRENTNESS_STALE|FEATURE_CAPABILITY_PARTIAL|HOME_MARKET_RS_NOT_VERIFIED_CURRENT_FROZEN|SECTOR_RS_NOT_VERIFIED|P0_PARAMETER_SET_NOT_READY
WSSEC:WS:XSHE:002736,WS:XSHE:002736,XSHE,002736,BASE_1633,STALE,READY,2026-08-31,2026-09-01T04:47:48+00:00,2026-08-31,STALE,PERSISTED_P0_CACHE_HISTORY_READY_AT_SOURCE_ASOF_BUT_STALE_NOW,FEATURE_PARTIAL,PRIMARY_UNIVERSE_INDEX_AVAILABLE_NO_FROZEN_RS_BINDING,RS_NOT_VERIFIED_CURRENT_FROZEN_1425,SECTOR_RS_NOT_VERIFIED,PROVIDER_MAPPING_READY,P0_DATA_STALE,PRICE_CACHE_STALE|PRICE_CURRENTNESS_STALE|FEATURE_CAPABILITY_PARTIAL|HOME_MARKET_RS_NOT_VERIFIED_CURRENT_FROZEN|SECTOR_RS_NOT_VERIFIED|P0_PARAMETER_SET_NOT_READY
WSSEC:WS:XSHE:002837,WS:XSHE:002837,XSHE,002837,BASE_1633,STALE,READY,2026-08-31,2026-09-01T04:47:48+00:00,2026-08-31,STALE,PERSISTED_P0_CACHE_HISTORY_READY_AT_SOURCE_ASOF_BUT_STALE_NOW,FEATURE_PARTIAL,PRIMARY_UNIVERSE_INDEX_AVAILABLE_NO_FROZEN_RS_BINDING,RS_NOT_VERIFIED_CURRENT_FROZEN_1425,SECTOR_RS_NOT_VERIFIED,PROVIDER_MAPPING_READY,P0_DATA_STALE,PRICE_CACHE_STALE|PRICE_CURRENTNESS_STALE|FEATURE_CAPABILITY_PARTIAL|HOME_MARKET_RS_NOT_VERIFIED_CURRENT_FROZEN|SECTOR_RS_NOT_VERIFIED|P0_PARAMETER_SET_NOT_READY
WSSEC:WS:XSHE:002916,WS:XSHE:002916,XSHE,002916,BASE_1633,STALE,READY,2026-08-31,2026-09-01T04:47:48+00:00,2026-08-31,STALE,PERSISTED_P0_CACHE_HISTORY_READY_AT_SOURCE_ASOF_BUT_STALE_NOW,FEATURE_PARTIAL,PRIMARY_UNIVERSE_INDEX_AVAILABLE_NO_FROZEN_RS_BINDING,RS_NOT_VERIFIED_CURRENT_FROZEN_1425,SECTOR_RS_NOT_VERIFIED,PROVIDER_MAPPING_READY,P0_DATA_STALE,PRICE_CACHE_STALE|PRICE_CURRENTNESS_STALE|FEATURE_CAPABILITY_PARTIAL|HOME_MARKET_RS_NOT_VERIFIED_CURRENT_FROZEN|SECTOR_RS_NOT_VERIFIED|P0_PARAMETER_SET_NOT_READY
WSSEC:WS:XSHE:002920,WS:XSHE:002920,XSHE,002920,BASE_1633,STALE,READY,2026-08-31,2026-09-01T04:47:48+00:00,2026-08-31,STALE,PERSISTED_P0_CACHE_HISTORY_READY_AT_SOURCE_ASOF_BUT_STALE_NOW,FEATURE_PARTIAL,PRIMARY_UNIVERSE_INDEX_AVAILABLE_NO_FROZEN_RS_BINDING,RS_NOT_VERIFIED_CURRENT_FROZEN_1425,SECTOR_RS_NOT_VERIFIED,PROVIDER_MAPPING_READY,P0_DATA_STALE,PRICE_CACHE_STALE|PRICE_CURRENTNESS_STALE|FEATURE_CAPABILITY_PARTIAL|HOME_MARKET_RS_NOT_VERIFIED_CURRENT_FROZEN|SECTOR_RS_NOT_VERIFIED|P0_PARAMETER_SET_NOT_READY
WSSEC:WS:XSHE:002938,WS:XSHE:002938,XSHE,002938,BASE_1633,STALE,READY,2026-08-31,2026-09-01T04:47:48+00:00,2026-08-31,STALE,PERSISTED_P0_CACHE_HISTORY_READY_AT_SOURCE_ASOF_BUT_STALE_NOW,FEATURE_PARTIAL,PRIMARY_UNIVERSE_INDEX_AVAILABLE_NO_FROZEN_RS_BINDING,RS_NOT_VERIFIED_CURRENT_FROZEN_1425,SECTOR_RS_NOT_VERIFIED,PROVIDER_MAPPING_READY,P0_DATA_STALE,PRICE_CACHE_STALE|PRICE_CURRENTNESS_STALE|FEATURE_CAPABILITY_PARTIAL|HOME_MARKET_RS_NOT_VERIFIED_CURRENT_FROZEN|SECTOR_RS_NOT_VERIFIED|P0_PARAMETER_SET_NOT_READY
WSSEC:WS:XSHE:003816,WS:XSHE:003816,XSHE,003816,BASE_1633,STALE,READY,2026-08-31,2026-09-01T04:47:48+00:00,2026-08-31,STALE,PERSISTED_P0_CACHE_HISTORY_READY_AT_SOURCE_ASOF_BUT_STALE_NOW,FEATURE_PARTIAL,PRIMARY_UNIVERSE_INDEX_AVAILABLE_NO_FROZEN_RS_BINDING,RS_NOT_VERIFIED_CURRENT_FROZEN_1425,SECTOR_RS_NOT_VERIFIED,PROVIDER_MAPPING_READY,P0_DATA_STALE,PRICE_CACHE_STALE|PRICE_CURRENTNESS_STALE|FEATURE_CAPABILITY_PARTIAL|HOME_MARKET_RS_NOT_VERIFIED_CURRENT_FROZEN|SECTOR_RS_NOT_VERIFIED|P0_PARAMETER_SET_NOT_READY
WSSEC:WS:XSHE:300014,WS:XSHE:300014,XSHE,300014,BASE_1633,STALE,READY,2026-08-31,2026-09-01T04:47:48+00:00,2026-08-31,STALE,PERSISTED_P0_CACHE_HISTORY_READY_AT_SOURCE_ASOF_BUT_STALE_NOW,FEATURE_PARTIAL,PRIMARY_UNIVERSE_INDEX_AVAILABLE_NO_FROZEN_RS_BINDING,RS_NOT_VERIFIED_CURRENT_FROZEN_1425,SECTOR_RS_NOT_VERIFIED,PROVIDER_MAPPING_READY,P0_DATA_STALE,PRICE_CACHE_STALE|PRICE_CURRENTNESS_STALE|FEATURE_CAPABILITY_PARTIAL|HOME_MARKET_RS_NOT_VERIFIED_CURRENT_FROZEN|SECTOR_RS_NOT_VERIFIED|P0_PARAMETER_SET_NOT_READY
WSSEC:WS:XSHE:300015,WS:XSHE:300015,XSHE,300015,BASE_1633,STALE,READY,2026-08-31,2026-09-01T04:47:48+00:00,2026-08-31,STALE,PERSISTED_P0_CACHE_HISTORY_READY_AT_SOURCE_ASOF_BUT_STALE_NOW,FEATURE_PARTIAL,PRIMARY_UNIVERSE_INDEX_AVAILABLE_NO_FROZEN_RS_BINDING,RS_NOT_VERIFIED_CURRENT_FROZEN_1425,SECTOR_RS_NOT_VERIFIED,PROVIDER_MAPPING_READY,P0_DATA_STALE,PRICE_CACHE_STALE|PRICE_CURRENTNESS_STALE|FEATURE_CAPABILITY_PARTIAL|HOME_MARKET_RS_NOT_VERIFIED_CURRENT_FROZEN|SECTOR_RS_NOT_VERIFIED|P0_PARAMETER_SET_NOT_READY
WSSEC:WS:XSHE:300033,WS:XSHE:300033,XSHE,300033,BASE_1633,STALE,READY,2026-08-31,2026-09-01T04:47:48+00:00,2026-08-31,STALE,PERSISTED_P0_CACHE_HISTORY_READY_AT_SOURCE_ASOF_BUT_STALE_NOW,FEATURE_PARTIAL,PRIMARY_UNIVERSE_INDEX_AVAILABLE_NO_FROZEN_RS_BINDING,RS_NOT_VERIFIED_CURRENT_FROZEN_1425,SECTOR_RS_NOT_VERIFIED,PROVIDER_MAPPING_READY,P0_DATA_STALE,PRICE_CACHE_STALE|PRICE_CURRENTNESS_STALE|FEATURE_CAPABILITY_PARTIAL|HOME_MARKET_RS_NOT_VERIFIED_CURRENT_FROZEN|SECTOR_RS_NOT_VERIFIED|P0_PARAMETER_SET_NOT_READY
WSSEC:WS:XSHE:300059,WS:XSHE:300059,XSHE,300059,BASE_1633,STALE,READY,2026-08-31,2026-09-01T04:47:48+00:00,2026-08-31,STALE,PERSISTED_P0_CACHE_HISTORY_READY_AT_SOURCE_ASOF_BUT_STALE_NOW,FEATURE_PARTIAL,PRIMARY_UNIVERSE_INDEX_AVAILABLE_NO_FROZEN_RS_BINDING,RS_NOT_VERIFIED_CURRENT_FROZEN_1425,SECTOR_RS_NOT_VERIFIED,PROVIDER_MAPPING_READY,P0_DATA_STALE,PRICE_CACHE_STALE|PRICE_CURRENTNESS_STALE|FEATURE_CAPABILITY_PARTIAL|HOME_MARKET_RS_NOT_VERIFIED_CURRENT_FROZEN|SECTOR_RS_NOT_VERIFIED|P0_PARAMETER_SET_NOT_READY
WSSEC:WS:XSHE:300122,WS:XSHE:300122,XSHE,300122,BASE_1633,STALE,READY,2026-08-31,2026-09-01T04:47:48+00:00,2026-08-31,STALE,PERSISTED_P0_CACHE_HISTORY_READY_AT_SOURCE_ASOF_BUT_STALE_NOW,FEATURE_PARTIAL,PRIMARY_UNIVERSE_INDEX_AVAILABLE_NO_FROZEN_RS_BINDING,RS_NOT_VERIFIED_CURRENT_FROZEN_1425,SECTOR_RS_NOT_VERIFIED,PROVIDER_MAPPING_READY,P0_DATA_STALE,PRICE_CACHE_STALE|PRICE_CURRENTNESS_STALE|FEATURE_CAPABILITY_PARTIAL|HOME_MARKET_RS_NOT_VERIFIED_CURRENT_FROZEN|SECTOR_RS_NOT_VERIFIED|P0_PARAMETER_SET_NOT_READY
WSSEC:WS:XSHE:300124,WS:XSHE:300124,XSHE,300124,BASE_1633,STALE,READY,2026-08-31,2026-09-01T04:47:48+00:00,2026-08-31,STALE,PERSISTED_P0_CACHE_HISTORY_READY_AT_SOURCE_ASOF_BUT_STALE_NOW,FEATURE_PARTIAL,PRIMARY_UNIVERSE_INDEX_AVAILABLE_NO_FROZEN_RS_BINDING,RS_NOT_VERIFIED_CURRENT_FROZEN_1425,SECTOR_RS_NOT_VERIFIED,PROVIDER_MAPPING_READY,P0_DATA_STALE,PRICE_CACHE_STALE|PRICE_CURRENTNESS_STALE|FEATURE_CAPABILITY_PARTIAL|HOME_MARKET_RS_NOT_VERIFIED_CURRENT_FROZEN|SECTOR_RS_NOT_VERIFIED|P0_PARAMETER_SET_NOT_READY
