WS_ID,Name,Primary_Universe_Index,Country,Primary_MIC,Primary_Ticker_Source,Yahoo_Symbol_Before,Yahoo_Status_Before,Yahoo_Symbol_After,Yahoo_Status_After,Remediation_Method,Changed,Detail_Reason,Detail_Result_Name,Detail_Exchange,Detail_Name_Score,Detail_Margin,Detail_Candidate_Count,Canonical_WS_ID_Candidate,Provider_Unresolved,Same_Venue_Duplicate_Review,Needs_Review
WS:XSHG:601688,Huatai Securities Co Ltd,CN_CSI300,China,XSHG,601688,601688.SS,DERIVED_RULE,601688.SS,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:XSHG:601689,"Ningbo Tuopu Group Co., Ltd.",CN_CSI300,China,XSHG,601689,601689.SS,DERIVED_RULE,601689.SS,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:XSHG:601698,"China Satellite Communications Co.,Ltd.",CN_CSI300,China,XSHG,601698,601698.SS,DERIVED_RULE,601698.SS,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:XSHG:601727,Shanghai Electric Group Co Ltd,CN_CSI300,China,XSHG,601727,601727.SS,DERIVED_RULE,601727.SS,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:XSHG:601728,China Telecom Corporation Limited,CN_CSI300,China,XSHG,601728,601728.SS,DERIVED_RULE,601728.SS,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:XSHG:601766,CRRC Corporation Limited,CN_CSI300,China,XSHG,601766,601766.SS,DERIVED_RULE,601766.SS,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:XSHG:601788,Everbright Securities Co Ltd,CN_CSI300,China,XSHG,601788,601788.SS,DERIVED_RULE,601788.SS,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:XSHG:601800,China Communications Construction Company Limited,CN_CSI300,China,XSHG,601800,601800.SS,DERIVED_RULE,601800.SS,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:XSHG:601816,"Beijing-Shanghai High Speed Railway Co.,Ltd",CN_CSI300,China,XSHG,601816,601816.SS,DERIVED_RULE,601816.SS,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:XSHG:601818,China Everbright Bank Co Ltd,CN_CSI300,China,XSHG,601818,601818.SS,DERIVED_RULE,601818.SS,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:XSHG:601825,"Shanghai Rural Commercial Bank Co.,Ltd.",CN_CSI300,China,XSHG,601825,601825.SS,DERIVED_RULE,601825.SS,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:XSHG:601838,"BANK OF CHENGDU CO., LTD.",CN_CSI300,China,XSHG,601838,601838.SS,DERIVED_RULE,601838.SS,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:XSHG:601857,PetroChina Co Ltd,CN_CSI300,China,XSHG,601857,601857.SS,DERIVED_RULE,601857.SS,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:XSHG:601868,China Energy Engineering Corporation Limited,CN_CSI300,China,XSHG,601868,601868.SS,DERIVED_RULE,601868.SS,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:XSHG:601872,"China Merchants Energy Shipping Co., Ltd.",CN_CSI300,China,XSHG,601872,601872.SS,DERIVED_RULE,601872.SS,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:XSHG:601877,Zhejiang Chint Electrics Co Ltd,CN_CSI300,China,XSHG,601877,601877.SS,DERIVED_RULE,601877.SS,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:XSHG:601878,"ZHESHANG SECURITIES CO., LTD.",CN_CSI300,China,XSHG,601878,601878.SS,DERIVED_RULE,601878.SS,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:XSHG:601881,"China Galaxy Securities Co., Ltd.",CN_CSI300,China,XSHG,601881,601881.SS,DERIVED_RULE,601881.SS,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:XSHG:601888,China Tourism Group Duty Free Corporation Limited,CN_CSI300,China,XSHG,601888,601888.SS,DERIVED_RULE,601888.SS,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:XSHG:601898,China Coal Energy Co Ltd,CN_CSI300,China,XSHG,601898,601898.SS,DERIVED_RULE,601898.SS,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:XSHG:601899,Zijin Mining Group Co Ltd,CN_CSI300,China,XSHG,601899,601899.SS,DERIVED_RULE,601899.SS,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:XSHG:601901,Founder Securities Co Ltd,CN_CSI300,China,XSHG,601901,601901.SS,DERIVED_RULE,601901.SS,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:XSHG:601916,"CHINA ZHESHANG BANK CO.,LTD",CN_CSI300,China,XSHG,601916,601916.SS,DERIVED_RULE,601916.SS,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:XSHG:601919,"COSCO SHIPPING Holdings Co., Ltd.",CN_CSI300,China,XSHG,601919,601919.SS,DERIVED_RULE,601919.SS,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:XSHG:601939,China Construction Bank,CN_CSI300,China,XSHG,601939,601939.SS,DERIVED_RULE,601939.SS,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:XSHG:601985,"China National Nuclear Power Co.,Ltd.",CN_CSI300,China,XSHG,601985,601985.SS,DERIVED_RULE,601985.SS,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:XSHG:601988,Bank of China Ltd,CN_CSI300,China,XSHG,601988,601988.SS,DERIVED_RULE,601988.SS,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:XSHG:601995,China International Capital Corporation Limited,CN_CSI300,China,XSHG,601995,601995.SS,DERIVED_RULE,601995.SS,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:XSHG:601998,China Citic Bank Corporation Limited,CN_CSI300,China,XSHG,601998,601998.SS,DERIVED_RULE,601998.SS,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:XSHG:603019,"Dawning Information Industry Co., Ltd.",CN_CSI300,China,XSHG,603019,603019.SS,DERIVED_RULE,603019.SS,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:XSHG:603259,"WuXi AppTec Co., Ltd.",CN_CSI300,China,XSHG,603259,603259.SS,DERIVED_RULE,603259.SS,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:XSHG:603260,"HOSHINE SILICON INDUSTRY CO.,LTD",CN_CSI300,China,XSHG,603260,603260.SS,DERIVED_RULE,603260.SS,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:XSHG:603288,Foshan Haitian Flavouring and Food Company Ltd.,CN_CSI300,China,XSHG,603288,603288.SS,DERIVED_RULE,603288.SS,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:XSHG:603296,"Huaqin Technology Co., Ltd.",CN_CSI300,China,XSHG,603296,603296.SS,DERIVED_RULE,603296.SS,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:XSHG:603369,"Jiangsu King's Luck Brewery Joint-Stock Co., Ltd.",CN_CSI300,China,XSHG,603369,603369.SS,DERIVED_RULE,603369.SS,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:XSHG:603392,"BEIJING WANTAI BIOLOGICAL PHARMACY ENTERPRISE CO., LTD.",CN_CSI300,China,XSHG,603392,603392.SS,DERIVED_RULE,603392.SS,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:XSHG:603501,"Omni Vision Integrated Circuits Group, Inc.",CN_CSI300,China,XSHG,603501,603501.SS,DERIVED_RULE,603501.SS,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:XSHG:603799,"ZHEJIANG HUAYOU COBALT CO., LTD.",CN_CSI300,China,XSHG,603799,603799.SS,DERIVED_RULE,603799.SS,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:XSHG:603893,"Fuzhou Rockchip Electronics Co., Ltd.",CN_CSI300,China,XSHG,603893,603893.SS,DERIVED_RULE,603893.SS,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:XSHG:603986,GigaDevice Semiconductor (Beijing) Inc.,CN_CSI300,China,XSHG,603986,603986.SS,DERIVED_RULE,603986.SS,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:XSHG:603993,"China Molybdenum Co., Ltd.",CN_CSI300,China,XSHG,603993,603993.SS,DERIVED_RULE,603993.SS,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:XSHG:605117,"Ningbo Deye Technology Co., Ltd.",CN_CSI300,China,XSHG,605117,605117.SS,DERIVED_RULE,605117.SS,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:XSHG:605499,"Eastroc Beverage (Group) Co.,Ltd.",CN_CSI300,China,XSHG,605499,605499.SS,DERIVED_RULE,605499.SS,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:XSHG:688008,"Montage Technology Co., Ltd.",CN_CSI300,China,XSHG,688008,688008.SS,DERIVED_RULE,688008.SS,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:XSHG:688009,China Railway Signal & Communication Corporation Limited,CN_CSI300,China,XSHG,688009,688009.SS,DERIVED_RULE,688009.SS,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:XSHG:688012,Advanced Micro-Fabrication Equipment Inc. China,CN_CSI300,China,XSHG,688012,688012.SS,DERIVED_RULE,688012.SS,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:XSHG:688036,"SHENZHEN TRANSSION HOLDINGS CO., LTD.",CN_CSI300,China,XSHG,688036,688036.SS,DERIVED_RULE,688036.SS,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:XSHG:688041,"Hygon Information Technology Co., Ltd.",CN_CSI300,China,XSHG,688041,688041.SS,DERIVED_RULE,688041.SS,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:XSHG:688047,Loongson Technology Corporation Limited,CN_CSI300,China,XSHG,688047,688047.SS,DERIVED_RULE,688047.SS,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:XSHG:688072,Piotech Inc.,CN_CSI300,China,XSHG,688072,688072.SS,DERIVED_RULE,688072.SS,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:XSHG:688082,"ACM Research (Shanghai) ,Inc.",CN_CSI300,China,XSHG,688082,688082.SS,DERIVED_RULE,688082.SS,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:XSHG:688111,"Beijing Kingsoft Office Software, Inc.",CN_CSI300,China,XSHG,688111,688111.SS,DERIVED_RULE,688111.SS,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:XSHG:688126,"National Silicon Industry Group Co.,Ltd.",CN_CSI300,China,XSHG,688126,688126.SS,DERIVED_RULE,688126.SS,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:XSHG:688183,"SHENGYI ELECTRONICS CO., LTD.",CN_CSI300,China,XSHG,688183,688183.SS,DERIVED_RULE,688183.SS,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:XSHG:688223,"Jinko Solar Co., Ltd.",CN_CSI300,China,XSHG,688223,688223.SS,DERIVED_RULE,688223.SS,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:XSHG:688256,Cambricon Technologies Corporation Limited,CN_CSI300,China,XSHG,688256,688256.SS,DERIVED_RULE,688256.SS,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:XSHG:688271,"Shanghai United Imaging Healthcare Co., Ltd.",CN_CSI300,China,XSHG,688271,688271.SS,DERIVED_RULE,688271.SS,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:XSHG:688303,"XinJiang Daqo New Energy Co.,Ltd",CN_CSI300,China,XSHG,688303,688303.SS,DERIVED_RULE,688303.SS,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:XSHG:688396,China Resources Microelectronics Limited,CN_CSI300,China,XSHG,688396,688396.SS,DERIVED_RULE,688396.SS,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:XSHG:688472,"CSI Solar Co., Ltd.",CN_CSI300,China,XSHG,688472,688472.SS,DERIVED_RULE,688472.SS,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:XSHG:688506,"Sichuan Biokin Pharmaceutical Co.,Ltd.",CN_CSI300,China,XSHG,688506,688506.SS,DERIVED_RULE,688506.SS,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:XSHG:688521,"VeriSilicon Microelectronics (Shanghai) Co., Ltd.",CN_CSI300,China,XSHG,688521,688521.SS,DERIVED_RULE,688521.SS,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:XSHG:688981,Semiconductor Manufacturing International Corporation,CN_CSI300,China,XSHG,688981,688981.SS,DERIVED_RULE,688981.SS,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:XAMS:AALB.AS,AALBERTS,EU_STOXX600,NL,XAMS,AALB.AS,AALB.AS,DERIVED_RULE_NORMALIZED,AALB.AS,DERIVED_RULE_NORMALIZED,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:XAMS:ABND.AS,ABN AMRO BANK,EU_STOXX600,NL,XAMS,ABNd.AS,ABN.AS,SEARCH_HIGH_CONFIDENCE,ABN.AS,SEARCH_HIGH_CONFIDENCE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:XAMS:AD.AS,AHOLD DELHAIZE,EU_STOXX600,NL,XAMS,AD.AS,AD.AS,DERIVED_RULE_NORMALIZED,AD.AS,DERIVED_RULE_NORMALIZED,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:XAMS:ADYEN.AS,ADYEN,EU_STOXX600,NL,XAMS,ADYEN.AS,ADYEN.AS,DERIVED_RULE_NORMALIZED,ADYEN.AS,DERIVED_RULE_NORMALIZED,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:XAMS:AEGN.AS,AEGON,EU_STOXX600,NL,XAMS,AEGN.AS,AGN.AS,SEARCH_HIGH_CONFIDENCE,AGN.AS,SEARCH_HIGH_CONFIDENCE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:XAMS:AKZO.AS,AKZO NOBEL,EU_STOXX600,NL,XAMS,AKZO.AS,,SEARCH_AMBIGUOUS,,SEARCH_AMBIGUOUS,CARRY_FORWARD,False,EU_REVIEW_REQUIRED,,,,,,,True,False,True
WS:XAMS:ALLFG.AS,ALLFUNDS GROUP,EU_STOXX600,NL,XAMS,ALLFG.AS,ALLFG.AS,DERIVED_RULE_NORMALIZED,ALLFG.AS,DERIVED_RULE_NORMALIZED,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:XAMS:ARDS.AS,ARCADIS,EU_STOXX600,NL,XAMS,ARDS.AS,,SEARCH_AMBIGUOUS,,SEARCH_AMBIGUOUS,CARRY_FORWARD,False,EU_REVIEW_REQUIRED,,,,,,,True,False,True
WS:XAMS:ASMI.AS,ASM INTERNATIONAL,EU_STOXX600,NL,XAMS,ASMI.AS,ASM.AS,SEARCH_HIGH_CONFIDENCE,ASM.AS,SEARCH_HIGH_CONFIDENCE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:XAMS:ASML.AS,ASML HLDG,EU_STOXX600,NL,XAMS,ASML.AS,ASML.AS,DERIVED_RULE_NORMALIZED,ASML.AS,DERIVED_RULE_NORMALIZED,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:XAMS:ASRNL.AS,ASR NEDERLAND NV,EU_STOXX600,NL,XAMS,ASRNL.AS,ASRNL.AS,DERIVED_RULE_NORMALIZED,ASRNL.AS,DERIVED_RULE_NORMALIZED,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:XAMS:BAMN.AS,BAM GROEP KON.,EU_STOXX600,NL,XAMS,BAMN.AS,,SEARCH_NO_QUOTES,,SEARCH_NO_QUOTES,CARRY_FORWARD,False,EU_REVIEW_REQUIRED,,,,,,,True,False,True
WS:XAMS:BESI.AS,BE SEMICONDUCTOR,EU_STOXX600,NL,XAMS,BESI.AS,BESI.AS,DERIVED_RULE_NORMALIZED,BESI.AS,DERIVED_RULE_NORMALIZED,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:XAMS:CSG.AS,CSG A,EU_STOXX600,NL,XAMS,CSG.AS,CSG.AS,DERIVED_RULE_NORMALIZED,CSG.AS,DERIVED_RULE_NORMALIZED,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:XAMS:CVC.AS,CVC CAPITAL PARTNERS,EU_STOXX600,NL,XAMS,CVC.AS,CVC.AS,DERIVED_RULE_NORMALIZED,CVC.AS,DERIVED_RULE_NORMALIZED,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:XAMS:DSFIR.AS,DSM FIRMENICH AG,EU_STOXX600,NL,XAMS,DSFIR.AS,DSFIR.AS,DERIVED_RULE_NORMALIZED,DSFIR.AS,DERIVED_RULE_NORMALIZED,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:XAMS:EXOR.AS,EXOR NV,EU_STOXX600,NL,XAMS,EXOR.AS,,SEARCH_AMBIGUOUS,,SEARCH_AMBIGUOUS,CARRY_FORWARD,False,EU_REVIEW_REQUIRED,,,,,,,True,False,True
WS:XAMS:HEIN.AS,HEINEKEN,EU_STOXX600,NL,XAMS,HEIN.AS,HEIA.AS,PROJECT_OVERRIDE,HEIA.AS,PROJECT_OVERRIDE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:XAMS:HEIO.AS,HEINEKEN HLDG,EU_STOXX600,NL,XAMS,HEIO.AS,HEIO.AS,DERIVED_RULE_NORMALIZED,HEIO.AS,DERIVED_RULE_NORMALIZED,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:XAMS:IMCD.AS,IMCD,EU_STOXX600,NL,XAMS,IMCD.AS,IMCD.AS,DERIVED_RULE_NORMALIZED,IMCD.AS,DERIVED_RULE_NORMALIZED,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:XAMS:INGA.AS,ING GRP,EU_STOXX600,NL,XAMS,INGA.AS,INGA.AS,DERIVED_RULE_NORMALIZED,INGA.AS,DERIVED_RULE_NORMALIZED,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:XAMS:INPST.AS,INPOST,EU_STOXX600,NL,XAMS,INPST.AS,INPST.AS,DERIVED_RULE_NORMALIZED,INPST.AS,DERIVED_RULE_NORMALIZED,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:XAMS:KPN.AS,KPN,EU_STOXX600,NL,XAMS,KPN.AS,KPN.AS,DERIVED_RULE_NORMALIZED,KPN.AS,DERIVED_RULE_NORMALIZED,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:XAMS:LIGHT.AS,SIGNIFY,EU_STOXX600,NL,XAMS,LIGHT.AS,LIGHT.AS,DERIVED_RULE_NORMALIZED,LIGHT.AS,DERIVED_RULE_NORMALIZED,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:XAMS:MICCT.AS,THE MAGNUM ICE CREAM COMPANY,EU_STOXX600,NL,XAMS,MICCT.AS,MICC.AS,SEARCH_HIGH_CONFIDENCE,MICC.AS,SEARCH_HIGH_CONFIDENCE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:XAMS:MT.AS,ARCELORMITTAL,EU_STOXX600,FR,XAMS,MT.AS,MT.AS,DERIVED_RULE_NORMALIZED,MT.AS,DERIVED_RULE_NORMALIZED,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:XAMS:NN.AS,NN GROUP,EU_STOXX600,NL,XAMS,NN.AS,NN.AS,DERIVED_RULE_NORMALIZED,NN.AS,DERIVED_RULE_NORMALIZED,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:XAMS:PHG.AS,PHILIPS,EU_STOXX600,NL,XAMS,PHG.AS,,SEARCH_AMBIGUOUS,,SEARCH_AMBIGUOUS,CARRY_FORWARD,False,EU_REVIEW_REQUIRED,,,,,,,True,False,True
WS:XAMS:PRX.AS,Prosus,EU_STOXX600,NL,XAMS,PRX.AS,PRX.AS,DERIVED_RULE_NORMALIZED,PRX.AS,DERIVED_RULE_NORMALIZED,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:XAMS:RAND.AS,RANDSTAD,EU_STOXX600,NL,XAMS,RAND.AS,RAND.AS,DERIVED_RULE_NORMALIZED,RAND.AS,DERIVED_RULE_NORMALIZED,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:XAMS:SBMO.AS,SBM OFFSHORE,EU_STOXX600,NL,XAMS,SBMO.AS,SBMO.AS,DERIVED_RULE_NORMALIZED,SBMO.AS,DERIVED_RULE_NORMALIZED,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:XAMS:SHEL.AS,SHELL,EU_STOXX600,GB,XAMS,SHEL.AS,SHELL.AS,SEARCH_HIGH_CONFIDENCE,SHELL.AS,SEARCH_HIGH_CONFIDENCE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:XAMS:UMG.AS,UMG,EU_STOXX600,NL,XAMS,UMG.AS,UMG.AS,DERIVED_RULE_NORMALIZED,UMG.AS,DERIVED_RULE_NORMALIZED,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:XAMS:VOPA.AS,VOPAK,EU_STOXX600,NL,XAMS,VOPA.AS,,SEARCH_AMBIGUOUS,,SEARCH_AMBIGUOUS,CARRY_FORWARD,False,EU_REVIEW_REQUIRED,,,,,,,True,False,True
WS:XAMS:WLSNC.AS,WOLTERS KLUWER,EU_STOXX600,NL,XAMS,WLSNc.AS,WKL.AS,PROJECT_OVERRIDE,WKL.AS,PROJECT_OVERRIDE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:XBRU:ABI.BR,ANHEUSER-BUSCH INBEV,EU_STOXX600,BE,XBRU,ABI.BR,ABI.BR,DERIVED_RULE_NORMALIZED,ABI.BR,DERIVED_RULE_NORMALIZED,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:XBRU:ACKB.BR,ACKERMANS & VAN HAAREN,EU_STOXX600,BE,XBRU,ACKB.BR,ACKB.BR,DERIVED_RULE_NORMALIZED,ACKB.BR,DERIVED_RULE_NORMALIZED,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:XBRU:AGES.BR,AGEAS,EU_STOXX600,BE,XBRU,AGES.BR,AGS.BR,SEARCH_HIGH_CONFIDENCE,AGS.BR,SEARCH_HIGH_CONFIDENCE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:XBRU:AOO.BR,AEDIFICA,EU_STOXX600,BE,XBRU,AOO.BR,AED.BR,SEARCH_HIGH_CONFIDENCE,AED.BR,SEARCH_HIGH_CONFIDENCE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:XBRU:ARGX.BR,ARGENX,EU_STOXX600,BE,XBRU,ARGX.BR,ARGX.BR,DERIVED_RULE_NORMALIZED,ARGX.BR,DERIVED_RULE_NORMALIZED,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:XBRU:ELI.BR,ELIA GROUP,EU_STOXX600,BE,XBRU,ELI.BR,ELI.BR,DERIVED_RULE_NORMALIZED,ELI.BR,DERIVED_RULE_NORMALIZED,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:XBRU:GBLB.BR,GRP BRUXELLES LAMBERT,EU_STOXX600,BE,XBRU,GBLB.BR,GBLB.BR,DERIVED_RULE_NORMALIZED,GBLB.BR,DERIVED_RULE_NORMALIZED,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:XBRU:IETB.BR,D'IETEREN GROUP,EU_STOXX600,BE,XBRU,IETB.BR,DIE.BR,SEARCH_HIGH_CONFIDENCE,DIE.BR,SEARCH_HIGH_CONFIDENCE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:XBRU:KBC.BR,KBC GRP,EU_STOXX600,BE,XBRU,KBC.BR,KBC.BR,DERIVED_RULE_NORMALIZED,KBC.BR,DERIVED_RULE_NORMALIZED,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:XBRU:KBCA.BR,KBC ANCORA,EU_STOXX600,BE,XBRU,KBCA.BR,KBCA.BR,DERIVED_RULE_NORMALIZED,KBCA.BR,DERIVED_RULE_NORMALIZED,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:XBRU:LOTB.BR,LOTUS BAKERIES,EU_STOXX600,BE,XBRU,LOTB.BR,LOTB.BR,DERIVED_RULE_NORMALIZED,LOTB.BR,DERIVED_RULE_NORMALIZED,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:XBRU:SOF.BR,SOFINA,EU_STOXX600,BE,XBRU,SOF.BR,SOF.BR,DERIVED_RULE_NORMALIZED,SOF.BR,DERIVED_RULE_NORMALIZED,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:XBRU:SYENS.BR,SYENSQO,EU_STOXX600,BE,XBRU,SYENS.BR,SYENS.BR,DERIVED_RULE_NORMALIZED,SYENS.BR,DERIVED_RULE_NORMALIZED,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:XBRU:TUB.BR,FINANCIERE DE TUBIZE,EU_STOXX600,BE,XBRU,TUB.BR,TUB.BR,DERIVED_RULE_NORMALIZED,TUB.BR,DERIVED_RULE_NORMALIZED,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:XBRU:UCB.BR,UCB,EU_STOXX600,BE,XBRU,UCB.BR,UCB.BR,DERIVED_RULE_NORMALIZED,UCB.BR,DERIVED_RULE_NORMALIZED,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:XBRU:UMI.BR,UMICORE,EU_STOXX600,BE,XBRU,UMI.BR,UMI.BR,DERIVED_RULE_NORMALIZED,UMI.BR,DERIVED_RULE_NORMALIZED,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:XBRU:WDPP.BR,WDP,EU_STOXX600,BE,XBRU,WDPP.BR,,SEARCH_AMBIGUOUS,,SEARCH_AMBIGUOUS,CARRY_FORWARD,False,EU_REVIEW_REQUIRED,,,,,,,True,False,True
WS:XCSE:ALKB.CO,ALK-ABELLO B,EU_STOXX600,DK,XCSE,ALKb.CO,,SEARCH_AMBIGUOUS,,SEARCH_AMBIGUOUS,CARRY_FORWARD,False,EU_REVIEW_REQUIRED,,,,,,,True,False,True
WS:XCSE:ALSYDB.CO,AL SYDBANK,EU_STOXX600,DK,XCSE,ALSYDB.CO,ALSYDB.CO,DERIVED_RULE_NORMALIZED,ALSYDB.CO,DERIVED_RULE_NORMALIZED,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:XCSE:CARLB.CO,CARLSBERG B,EU_STOXX600,DK,XCSE,CARLb.CO,,SEARCH_AMBIGUOUS,CARL-B.CO,EXPECTED_MARKET_VERIFIED_EU,EU_EXPECTED_MARKET_FILTER,True,EXPECTED_MARKET_UNIQUE,Carlsberg A/S,CPH,0.833333,1.0,1,,False,False,False
