WS_ID,Name,Country,Primary_Universe_Index,Primary_MIC,Primary_Ticker,Yahoo_Symbol,MedianTurnover20_EUR,MedianTurnover60_EUR,Instrument_Decision_v0_14,Instrument_Type_Resolved_v0_14,Instrument_Resolution_Method_v0_14,Instrument_Resolution_Reason_v0_14,Instrument_Evidence_URL_v0_14,Instrument_Evidence_Note_v0_14,Strict_Eligibility_v0_14,Root_Cause_v0_23,Remediation_Class_v0_23,Evidence_State_v0_23
WS:XTSE:AAUC,Allied Gold Corporation,Canada,CA_TSX,XTSE,AAUC,AAUC.TO,26474139.294227973,20968041.319845285,NOT_VERIFIED,UNKNOWN,OFFICIAL_REFERENCE_VALIDATION_FAILED,OFFICIAL_SEMANTICS_REFERENCE_NOT_VALIDATED,https://www.spglobal.com/spdji/en/documents/methodologies/methodology-sp-tsx-canadian-indices.pdf | https://www.tsx.com/en/resource/701,Combined official S&P/TSX Composite eligibility and TMX root/suffix semantics; v0.13 exact-current-symbol confirmation required.,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,INSTRUMENT_BULK_EVIDENCE_REQUIRED,OFFICIAL_REFERENCE_VALIDATION_FAILED:OFFICIAL_SEMANTICS_REFERENCE_NOT_VALIDATED
WS:XKRX:003230,Samyang Foods,South Korea,KR_KOSPI200,XKRX,003230,003230.KS,47158810.77150069,38358679.16247982,NOT_VERIFIED,UNKNOWN,KRX_SOURCE_REQUEST_FAILED,KRX_OFFICIAL_BULK_SOURCE_NOT_MATERIALIZED,https://data.krx.co.kr/contents/MDC/MAIN/main/index.cmd,Official KRX Data Marketplace all-stock basic-information payload. Strict PASS only when exact target-code match has SECUGRP_NM=주권 and KIND_STKCERT_TP_NM=보통주. Preferred-stock labels containing 우선주 are strict FAIL. All other values remain NOT_VERIFIED.,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,INSTRUMENT_BULK_EVIDENCE_REQUIRED,KRX_SOURCE_REQUEST_FAILED:KRX_OFFICIAL_BULK_SOURCE_NOT_MATERIALIZED
WS:XKRX:003490,Korean Air,South Korea,KR_KOSPI200,XKRX,003490,003490.KS,37333904.445143044,38205773.00723235,NOT_VERIFIED,UNKNOWN,KRX_SOURCE_REQUEST_FAILED,KRX_OFFICIAL_BULK_SOURCE_NOT_MATERIALIZED,https://data.krx.co.kr/contents/MDC/MAIN/main/index.cmd,Official KRX Data Marketplace all-stock basic-information payload. Strict PASS only when exact target-code match has SECUGRP_NM=주권 and KIND_STKCERT_TP_NM=보통주. Preferred-stock labels containing 우선주 are strict FAIL. All other values remain NOT_VERIFIED.,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,INSTRUMENT_BULK_EVIDENCE_REQUIRED,KRX_SOURCE_REQUEST_FAILED:KRX_OFFICIAL_BULK_SOURCE_NOT_MATERIALIZED
WS:XKRX:003550,LG,South Korea,KR_KOSPI200,XKRX,003550,003550.KS,17986224.891679034,25762259.09109526,NOT_VERIFIED,UNKNOWN,KRX_SOURCE_REQUEST_FAILED,KRX_OFFICIAL_BULK_SOURCE_NOT_MATERIALIZED,https://data.krx.co.kr/contents/MDC/MAIN/main/index.cmd,Official KRX Data Marketplace all-stock basic-information payload. Strict PASS only when exact target-code match has SECUGRP_NM=주권 and KIND_STKCERT_TP_NM=보통주. Preferred-stock labels containing 우선주 are strict FAIL. All other values remain NOT_VERIFIED.,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,INSTRUMENT_BULK_EVIDENCE_REQUIRED,KRX_SOURCE_REQUEST_FAILED:KRX_OFFICIAL_BULK_SOURCE_NOT_MATERIALIZED
WS:XKRX:003670,POSCO Future M,South Korea,KR_KOSPI200,XKRX,003670,003670.KS,24520007.74494165,27250390.8986749,NOT_VERIFIED,UNKNOWN,KRX_SOURCE_REQUEST_FAILED,KRX_OFFICIAL_BULK_SOURCE_NOT_MATERIALIZED,https://data.krx.co.kr/contents/MDC/MAIN/main/index.cmd,Official KRX Data Marketplace all-stock basic-information payload. Strict PASS only when exact target-code match has SECUGRP_NM=주권 and KIND_STKCERT_TP_NM=보통주. Preferred-stock labels containing 우선주 are strict FAIL. All other values remain NOT_VERIFIED.,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,INSTRUMENT_BULK_EVIDENCE_REQUIRED,KRX_SOURCE_REQUEST_FAILED:KRX_OFFICIAL_BULK_SOURCE_NOT_MATERIALIZED
WS:XKRX:004170,Shinsegae,South Korea,KR_KOSPI200,XKRX,004170,004170.KS,26575762.26778678,32027274.82473929,NOT_VERIFIED,UNKNOWN,KRX_SOURCE_REQUEST_FAILED,KRX_OFFICIAL_BULK_SOURCE_NOT_MATERIALIZED,https://data.krx.co.kr/contents/MDC/MAIN/main/index.cmd,Official KRX Data Marketplace all-stock basic-information payload. Strict PASS only when exact target-code match has SECUGRP_NM=주권 and KIND_STKCERT_TP_NM=보통주. Preferred-stock labels containing 우선주 are strict FAIL. All other values remain NOT_VERIFIED.,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,INSTRUMENT_BULK_EVIDENCE_REQUIRED,KRX_SOURCE_REQUEST_FAILED:KRX_OFFICIAL_BULK_SOURCE_NOT_MATERIALIZED
WS:XKRX:005380,Hyundai Motor,South Korea,KR_KOSPI200,XKRX,005380,005380.KS,145582063.84452873,258435958.7996269,NOT_VERIFIED,UNKNOWN,KRX_SOURCE_REQUEST_FAILED,KRX_OFFICIAL_BULK_SOURCE_NOT_MATERIALIZED,https://data.krx.co.kr/contents/MDC/MAIN/main/index.cmd,Official KRX Data Marketplace all-stock basic-information payload. Strict PASS only when exact target-code match has SECUGRP_NM=주권 and KIND_STKCERT_TP_NM=보통주. Preferred-stock labels containing 우선주 are strict FAIL. All other values remain NOT_VERIFIED.,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,INSTRUMENT_BULK_EVIDENCE_REQUIRED,KRX_SOURCE_REQUEST_FAILED:KRX_OFFICIAL_BULK_SOURCE_NOT_MATERIALIZED
WS:XKRX:005490,POSCO,South Korea,KR_KOSPI200,XKRX,005490,005490.KS,50599280.90281319,65009874.86199444,NOT_VERIFIED,UNKNOWN,KRX_SOURCE_REQUEST_FAILED,KRX_OFFICIAL_BULK_SOURCE_NOT_MATERIALIZED,https://data.krx.co.kr/contents/MDC/MAIN/main/index.cmd,Official KRX Data Marketplace all-stock basic-information payload. Strict PASS only when exact target-code match has SECUGRP_NM=주권 and KIND_STKCERT_TP_NM=보통주. Preferred-stock labels containing 우선주 are strict FAIL. All other values remain NOT_VERIFIED.,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,INSTRUMENT_BULK_EVIDENCE_REQUIRED,KRX_SOURCE_REQUEST_FAILED:KRX_OFFICIAL_BULK_SOURCE_NOT_MATERIALIZED
WS:XKRX:005830,DB Insurance,South Korea,KR_KOSPI200,XKRX,005830,005830.KS,19357113.45853492,19815420.43653336,NOT_VERIFIED,UNKNOWN,KRX_SOURCE_REQUEST_FAILED,KRX_OFFICIAL_BULK_SOURCE_NOT_MATERIALIZED,https://data.krx.co.kr/contents/MDC/MAIN/main/index.cmd,Official KRX Data Marketplace all-stock basic-information payload. Strict PASS only when exact target-code match has SECUGRP_NM=주권 and KIND_STKCERT_TP_NM=보통주. Preferred-stock labels containing 우선주 are strict FAIL. All other values remain NOT_VERIFIED.,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,INSTRUMENT_BULK_EVIDENCE_REQUIRED,KRX_SOURCE_REQUEST_FAILED:KRX_OFFICIAL_BULK_SOURCE_NOT_MATERIALIZED
WS:XKRX:005930,Samsung Electronics,South Korea,KR_KOSPI200,XKRX,005930,005930.KS,4012726894.1121035,4849894973.212894,NOT_VERIFIED,UNKNOWN,KRX_SOURCE_REQUEST_FAILED,KRX_OFFICIAL_BULK_SOURCE_NOT_MATERIALIZED,https://data.krx.co.kr/contents/MDC/MAIN/main/index.cmd,Official KRX Data Marketplace all-stock basic-information payload. Strict PASS only when exact target-code match has SECUGRP_NM=주권 and KIND_STKCERT_TP_NM=보통주. Preferred-stock labels containing 우선주 are strict FAIL. All other values remain NOT_VERIFIED.,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,INSTRUMENT_BULK_EVIDENCE_REQUIRED,KRX_SOURCE_REQUEST_FAILED:KRX_OFFICIAL_BULK_SOURCE_NOT_MATERIALIZED
WS:XKRX:006260,LS,South Korea,KR_KOSPI200,XKRX,006260,006260.KS,31140675.95089336,37403358.582666606,NOT_VERIFIED,UNKNOWN,KRX_SOURCE_REQUEST_FAILED,KRX_OFFICIAL_BULK_SOURCE_NOT_MATERIALIZED,https://data.krx.co.kr/contents/MDC/MAIN/main/index.cmd,Official KRX Data Marketplace all-stock basic-information payload. Strict PASS only when exact target-code match has SECUGRP_NM=주권 and KIND_STKCERT_TP_NM=보통주. Preferred-stock labels containing 우선주 are strict FAIL. All other values remain NOT_VERIFIED.,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,INSTRUMENT_BULK_EVIDENCE_REQUIRED,KRX_SOURCE_REQUEST_FAILED:KRX_OFFICIAL_BULK_SOURCE_NOT_MATERIALIZED
WS:XKRX:006400,Samsung SDI,South Korea,KR_KOSPI200,XKRX,006400,006400.KS,112486877.08728096,131335304.59407528,NOT_VERIFIED,UNKNOWN,KRX_SOURCE_REQUEST_FAILED,KRX_OFFICIAL_BULK_SOURCE_NOT_MATERIALIZED,https://data.krx.co.kr/contents/MDC/MAIN/main/index.cmd,Official KRX Data Marketplace all-stock basic-information payload. Strict PASS only when exact target-code match has SECUGRP_NM=주권 and KIND_STKCERT_TP_NM=보통주. Preferred-stock labels containing 우선주 are strict FAIL. All other values remain NOT_VERIFIED.,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,INSTRUMENT_BULK_EVIDENCE_REQUIRED,KRX_SOURCE_REQUEST_FAILED:KRX_OFFICIAL_BULK_SOURCE_NOT_MATERIALIZED
WS:XKRX:006800,Mirae Asset Securities,South Korea,KR_KOSPI200,XKRX,006800,006800.KS,31063230.773003526,55275467.9314997,NOT_VERIFIED,UNKNOWN,KRX_SOURCE_REQUEST_FAILED,KRX_OFFICIAL_BULK_SOURCE_NOT_MATERIALIZED,https://data.krx.co.kr/contents/MDC/MAIN/main/index.cmd,Official KRX Data Marketplace all-stock basic-information payload. Strict PASS only when exact target-code match has SECUGRP_NM=주권 and KIND_STKCERT_TP_NM=보통주. Preferred-stock labels containing 우선주 are strict FAIL. All other values remain NOT_VERIFIED.,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,INSTRUMENT_BULK_EVIDENCE_REQUIRED,KRX_SOURCE_REQUEST_FAILED:KRX_OFFICIAL_BULK_SOURCE_NOT_MATERIALIZED
WS:XKRX:007660,Isu Petasys,South Korea,KR_KOSPI200,XKRX,007660,007660.KS,35385337.67601727,53414150.96941048,NOT_VERIFIED,UNKNOWN,KRX_SOURCE_REQUEST_FAILED,KRX_OFFICIAL_BULK_SOURCE_NOT_MATERIALIZED,https://data.krx.co.kr/contents/MDC/MAIN/main/index.cmd,Official KRX Data Marketplace all-stock basic-information payload. Strict PASS only when exact target-code match has SECUGRP_NM=주권 and KIND_STKCERT_TP_NM=보통주. Preferred-stock labels containing 우선주 are strict FAIL. All other values remain NOT_VERIFIED.,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,INSTRUMENT_BULK_EVIDENCE_REQUIRED,KRX_SOURCE_REQUEST_FAILED:KRX_OFFICIAL_BULK_SOURCE_NOT_MATERIALIZED
WS:XKRX:009150,Samsung Electro-Mechanics,South Korea,KR_KOSPI200,XKRX,009150,009150.KS,702100311.916672,936902888.8741249,NOT_VERIFIED,UNKNOWN,KRX_SOURCE_REQUEST_FAILED,KRX_OFFICIAL_BULK_SOURCE_NOT_MATERIALIZED,https://data.krx.co.kr/contents/MDC/MAIN/main/index.cmd,Official KRX Data Marketplace all-stock basic-information payload. Strict PASS only when exact target-code match has SECUGRP_NM=주권 and KIND_STKCERT_TP_NM=보통주. Preferred-stock labels containing 우선주 are strict FAIL. All other values remain NOT_VERIFIED.,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,INSTRUMENT_BULK_EVIDENCE_REQUIRED,KRX_SOURCE_REQUEST_FAILED:KRX_OFFICIAL_BULK_SOURCE_NOT_MATERIALIZED
WS:XKRX:009540,HD KSOE,South Korea,KR_KOSPI200,XKRX,009540,009540.KS,37690045.142422825,44976377.91061369,NOT_VERIFIED,UNKNOWN,KRX_SOURCE_REQUEST_FAILED,KRX_OFFICIAL_BULK_SOURCE_NOT_MATERIALIZED,https://data.krx.co.kr/contents/MDC/MAIN/main/index.cmd,Official KRX Data Marketplace all-stock basic-information payload. Strict PASS only when exact target-code match has SECUGRP_NM=주권 and KIND_STKCERT_TP_NM=보통주. Preferred-stock labels containing 우선주 are strict FAIL. All other values remain NOT_VERIFIED.,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,INSTRUMENT_BULK_EVIDENCE_REQUIRED,KRX_SOURCE_REQUEST_FAILED:KRX_OFFICIAL_BULK_SOURCE_NOT_MATERIALIZED
WS:XKRX:009830,Hanwha Solutions,South Korea,KR_KOSPI200,XKRX,009830,009830.KS,65098264.882960334,45118084.439890325,NOT_VERIFIED,UNKNOWN,KRX_SOURCE_REQUEST_FAILED,KRX_OFFICIAL_BULK_SOURCE_NOT_MATERIALIZED,https://data.krx.co.kr/contents/MDC/MAIN/main/index.cmd,Official KRX Data Marketplace all-stock basic-information payload. Strict PASS only when exact target-code match has SECUGRP_NM=주권 and KIND_STKCERT_TP_NM=보통주. Preferred-stock labels containing 우선주 are strict FAIL. All other values remain NOT_VERIFIED.,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,INSTRUMENT_BULK_EVIDENCE_REQUIRED,KRX_SOURCE_REQUEST_FAILED:KRX_OFFICIAL_BULK_SOURCE_NOT_MATERIALIZED
WS:XKRX:010060,OCI Holdings,South Korea,KR_KOSPI200,XKRX,010060,010060.KS,51956990.60309067,37847986.222101025,NOT_VERIFIED,UNKNOWN,KRX_SOURCE_REQUEST_FAILED,KRX_OFFICIAL_BULK_SOURCE_NOT_MATERIALIZED,https://data.krx.co.kr/contents/MDC/MAIN/main/index.cmd,Official KRX Data Marketplace all-stock basic-information payload. Strict PASS only when exact target-code match has SECUGRP_NM=주권 and KIND_STKCERT_TP_NM=보통주. Preferred-stock labels containing 우선주 are strict FAIL. All other values remain NOT_VERIFIED.,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,INSTRUMENT_BULK_EVIDENCE_REQUIRED,KRX_SOURCE_REQUEST_FAILED:KRX_OFFICIAL_BULK_SOURCE_NOT_MATERIALIZED
WS:XKRX:010120,LS Electric,South Korea,KR_KOSPI200,XKRX,010120,010120.KS,84571230.69493146,106555714.12409362,NOT_VERIFIED,UNKNOWN,KRX_SOURCE_REQUEST_FAILED,KRX_OFFICIAL_BULK_SOURCE_NOT_MATERIALIZED,https://data.krx.co.kr/contents/MDC/MAIN/main/index.cmd,Official KRX Data Marketplace all-stock basic-information payload. Strict PASS only when exact target-code match has SECUGRP_NM=주권 and KIND_STKCERT_TP_NM=보통주. Preferred-stock labels containing 우선주 are strict FAIL. All other values remain NOT_VERIFIED.,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,INSTRUMENT_BULK_EVIDENCE_REQUIRED,KRX_SOURCE_REQUEST_FAILED:KRX_OFFICIAL_BULK_SOURCE_NOT_MATERIALIZED
WS:XKRX:010130,Korea Zinc,South Korea,KR_KOSPI200,XKRX,010130,010130.KS,15456609.184689587,12753539.710726181,NOT_VERIFIED,UNKNOWN,KRX_SOURCE_REQUEST_FAILED,KRX_OFFICIAL_BULK_SOURCE_NOT_MATERIALIZED,https://data.krx.co.kr/contents/MDC/MAIN/main/index.cmd,Official KRX Data Marketplace all-stock basic-information payload. Strict PASS only when exact target-code match has SECUGRP_NM=주권 and KIND_STKCERT_TP_NM=보통주. Preferred-stock labels containing 우선주 are strict FAIL. All other values remain NOT_VERIFIED.,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,INSTRUMENT_BULK_EVIDENCE_REQUIRED,KRX_SOURCE_REQUEST_FAILED:KRX_OFFICIAL_BULK_SOURCE_NOT_MATERIALIZED
WS:XKRX:010140,Samsung Heavy Industries,South Korea,KR_KOSPI200,XKRX,010140,010140.KS,40753978.55976522,54231601.69268526,NOT_VERIFIED,UNKNOWN,KRX_SOURCE_REQUEST_FAILED,KRX_OFFICIAL_BULK_SOURCE_NOT_MATERIALIZED,https://data.krx.co.kr/contents/MDC/MAIN/main/index.cmd,Official KRX Data Marketplace all-stock basic-information payload. Strict PASS only when exact target-code match has SECUGRP_NM=주권 and KIND_STKCERT_TP_NM=보통주. Preferred-stock labels containing 우선주 are strict FAIL. All other values remain NOT_VERIFIED.,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,INSTRUMENT_BULK_EVIDENCE_REQUIRED,KRX_SOURCE_REQUEST_FAILED:KRX_OFFICIAL_BULK_SOURCE_NOT_MATERIALIZED
WS:XKRX:010950,S-Oil,South Korea,KR_KOSPI200,XKRX,010950,010950.KS,31427153.674544454,28628950.26633609,NOT_VERIFIED,UNKNOWN,KRX_SOURCE_REQUEST_FAILED,KRX_OFFICIAL_BULK_SOURCE_NOT_MATERIALIZED,https://data.krx.co.kr/contents/MDC/MAIN/main/index.cmd,Official KRX Data Marketplace all-stock basic-information payload. Strict PASS only when exact target-code match has SECUGRP_NM=주권 and KIND_STKCERT_TP_NM=보통주. Preferred-stock labels containing 우선주 are strict FAIL. All other values remain NOT_VERIFIED.,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,INSTRUMENT_BULK_EVIDENCE_REQUIRED,KRX_SOURCE_REQUEST_FAILED:KRX_OFFICIAL_BULK_SOURCE_NOT_MATERIALIZED
WS:XKRX:011070,LG Innotek,South Korea,KR_KOSPI200,XKRX,011070,011070.KS,87406494.07845986,139114927.8492905,NOT_VERIFIED,UNKNOWN,KRX_SOURCE_REQUEST_FAILED,KRX_OFFICIAL_BULK_SOURCE_NOT_MATERIALIZED,https://data.krx.co.kr/contents/MDC/MAIN/main/index.cmd,Official KRX Data Marketplace all-stock basic-information payload. Strict PASS only when exact target-code match has SECUGRP_NM=주권 and KIND_STKCERT_TP_NM=보통주. Preferred-stock labels containing 우선주 are strict FAIL. All other values remain NOT_VERIFIED.,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,INSTRUMENT_BULK_EVIDENCE_REQUIRED,KRX_SOURCE_REQUEST_FAILED:KRX_OFFICIAL_BULK_SOURCE_NOT_MATERIALIZED
WS:XKRX:011200,HMM,South Korea,KR_KOSPI200,XKRX,011200,011200.KS,16131344.981400123,16364805.51399213,NOT_VERIFIED,UNKNOWN,KRX_SOURCE_REQUEST_FAILED,KRX_OFFICIAL_BULK_SOURCE_NOT_MATERIALIZED,https://data.krx.co.kr/contents/MDC/MAIN/main/index.cmd,Official KRX Data Marketplace all-stock basic-information payload. Strict PASS only when exact target-code match has SECUGRP_NM=주권 and KIND_STKCERT_TP_NM=보통주. Preferred-stock labels containing 우선주 are strict FAIL. All other values remain NOT_VERIFIED.,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,INSTRUMENT_BULK_EVIDENCE_REQUIRED,KRX_SOURCE_REQUEST_FAILED:KRX_OFFICIAL_BULK_SOURCE_NOT_MATERIALIZED
WS:XKRX:012330,Hyundai Mobis,South Korea,KR_KOSPI200,XKRX,012330,012330.KS,82927294.09414133,112854756.35397495,NOT_VERIFIED,UNKNOWN,KRX_SOURCE_REQUEST_FAILED,KRX_OFFICIAL_BULK_SOURCE_NOT_MATERIALIZED,https://data.krx.co.kr/contents/MDC/MAIN/main/index.cmd,Official KRX Data Marketplace all-stock basic-information payload. Strict PASS only when exact target-code match has SECUGRP_NM=주권 and KIND_STKCERT_TP_NM=보통주. Preferred-stock labels containing 우선주 are strict FAIL. All other values remain NOT_VERIFIED.,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,INSTRUMENT_BULK_EVIDENCE_REQUIRED,KRX_SOURCE_REQUEST_FAILED:KRX_OFFICIAL_BULK_SOURCE_NOT_MATERIALIZED
WS:XKRX:012450,Hanwha Aerospace,South Korea,KR_KOSPI200,XKRX,012450,012450.KS,142518481.80728376,137606394.0306895,NOT_VERIFIED,UNKNOWN,KRX_SOURCE_REQUEST_FAILED,KRX_OFFICIAL_BULK_SOURCE_NOT_MATERIALIZED,https://data.krx.co.kr/contents/MDC/MAIN/main/index.cmd,Official KRX Data Marketplace all-stock basic-information payload. Strict PASS only when exact target-code match has SECUGRP_NM=주권 and KIND_STKCERT_TP_NM=보통주. Preferred-stock labels containing 우선주 are strict FAIL. All other values remain NOT_VERIFIED.,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,INSTRUMENT_BULK_EVIDENCE_REQUIRED,KRX_SOURCE_REQUEST_FAILED:KRX_OFFICIAL_BULK_SOURCE_NOT_MATERIALIZED
WS:XKRX:015760,KEPCO,South Korea,KR_KOSPI200,XKRX,015760,015760.KS,26332771.673236743,38985183.1439105,NOT_VERIFIED,UNKNOWN,KRX_SOURCE_REQUEST_FAILED,KRX_OFFICIAL_BULK_SOURCE_NOT_MATERIALIZED,https://data.krx.co.kr/contents/MDC/MAIN/main/index.cmd,Official KRX Data Marketplace all-stock basic-information payload. Strict PASS only when exact target-code match has SECUGRP_NM=주권 and KIND_STKCERT_TP_NM=보통주. Preferred-stock labels containing 우선주 are strict FAIL. All other values remain NOT_VERIFIED.,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,INSTRUMENT_BULK_EVIDENCE_REQUIRED,KRX_SOURCE_REQUEST_FAILED:KRX_OFFICIAL_BULK_SOURCE_NOT_MATERIALIZED
WS:XKRX:016360,Samsung Securities,South Korea,KR_KOSPI200,XKRX,016360,016360.KS,29781075.376858443,32891304.81039104,NOT_VERIFIED,UNKNOWN,KRX_SOURCE_REQUEST_FAILED,KRX_OFFICIAL_BULK_SOURCE_NOT_MATERIALIZED,https://data.krx.co.kr/contents/MDC/MAIN/main/index.cmd,Official KRX Data Marketplace all-stock basic-information payload. Strict PASS only when exact target-code match has SECUGRP_NM=주권 and KIND_STKCERT_TP_NM=보통주. Preferred-stock labels containing 우선주 are strict FAIL. All other values remain NOT_VERIFIED.,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,INSTRUMENT_BULK_EVIDENCE_REQUIRED,KRX_SOURCE_REQUEST_FAILED:KRX_OFFICIAL_BULK_SOURCE_NOT_MATERIALIZED
WS:XKRX:017670,SK Telecom,South Korea,KR_KOSPI200,XKRX,017670,017670.KS,93915747.76367106,68571212.49968891,NOT_VERIFIED,UNKNOWN,KRX_SOURCE_REQUEST_FAILED,KRX_OFFICIAL_BULK_SOURCE_NOT_MATERIALIZED,https://data.krx.co.kr/contents/MDC/MAIN/main/index.cmd,Official KRX Data Marketplace all-stock basic-information payload. Strict PASS only when exact target-code match has SECUGRP_NM=주권 and KIND_STKCERT_TP_NM=보통주. Preferred-stock labels containing 우선주 are strict FAIL. All other values remain NOT_VERIFIED.,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,INSTRUMENT_BULK_EVIDENCE_REQUIRED,KRX_SOURCE_REQUEST_FAILED:KRX_OFFICIAL_BULK_SOURCE_NOT_MATERIALIZED
WS:XKRX:018260,Samsung SDS,South Korea,KR_KOSPI200,XKRX,018260,018260.KS,45209323.9616297,44799136.34237164,NOT_VERIFIED,UNKNOWN,KRX_SOURCE_REQUEST_FAILED,KRX_OFFICIAL_BULK_SOURCE_NOT_MATERIALIZED,https://data.krx.co.kr/contents/MDC/MAIN/main/index.cmd,Official KRX Data Marketplace all-stock basic-information payload. Strict PASS only when exact target-code match has SECUGRP_NM=주권 and KIND_STKCERT_TP_NM=보통주. Preferred-stock labels containing 우선주 are strict FAIL. All other values remain NOT_VERIFIED.,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,INSTRUMENT_BULK_EVIDENCE_REQUIRED,KRX_SOURCE_REQUEST_FAILED:KRX_OFFICIAL_BULK_SOURCE_NOT_MATERIALIZED
WS:XKRX:028050,Samsung E&A,South Korea,KR_KOSPI200,XKRX,028050,028050.KS,51492292.28749728,52982614.61506553,NOT_VERIFIED,UNKNOWN,KRX_SOURCE_REQUEST_FAILED,KRX_OFFICIAL_BULK_SOURCE_NOT_MATERIALIZED,https://data.krx.co.kr/contents/MDC/MAIN/main/index.cmd,Official KRX Data Marketplace all-stock basic-information payload. Strict PASS only when exact target-code match has SECUGRP_NM=주권 and KIND_STKCERT_TP_NM=보통주. Preferred-stock labels containing 우선주 are strict FAIL. All other values remain NOT_VERIFIED.,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,INSTRUMENT_BULK_EVIDENCE_REQUIRED,KRX_SOURCE_REQUEST_FAILED:KRX_OFFICIAL_BULK_SOURCE_NOT_MATERIALIZED
WS:XKRX:028260,Samsung C&T,South Korea,KR_KOSPI200,XKRX,028260,028260.KS,83111904.40858772,134772928.415609,NOT_VERIFIED,UNKNOWN,KRX_SOURCE_REQUEST_FAILED,KRX_OFFICIAL_BULK_SOURCE_NOT_MATERIALIZED,https://data.krx.co.kr/contents/MDC/MAIN/main/index.cmd,Official KRX Data Marketplace all-stock basic-information payload. Strict PASS only when exact target-code match has SECUGRP_NM=주권 and KIND_STKCERT_TP_NM=보통주. Preferred-stock labels containing 우선주 are strict FAIL. All other values remain NOT_VERIFIED.,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,INSTRUMENT_BULK_EVIDENCE_REQUIRED,KRX_SOURCE_REQUEST_FAILED:KRX_OFFICIAL_BULK_SOURCE_NOT_MATERIALIZED
WS:XKRX:032830,Samsung Life,South Korea,KR_KOSPI200,XKRX,032830,032830.KS,79130599.18468294,101643426.4912535,NOT_VERIFIED,UNKNOWN,KRX_SOURCE_REQUEST_FAILED,KRX_OFFICIAL_BULK_SOURCE_NOT_MATERIALIZED,https://data.krx.co.kr/contents/MDC/MAIN/main/index.cmd,Official KRX Data Marketplace all-stock basic-information payload. Strict PASS only when exact target-code match has SECUGRP_NM=주권 and KIND_STKCERT_TP_NM=보통주. Preferred-stock labels containing 우선주 are strict FAIL. All other values remain NOT_VERIFIED.,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,INSTRUMENT_BULK_EVIDENCE_REQUIRED,KRX_SOURCE_REQUEST_FAILED:KRX_OFFICIAL_BULK_SOURCE_NOT_MATERIALIZED
