WS_ID,Name,ISIN,Instrument_Type,Country,Primary_Ticker,Primary_Exchange,Primary_MIC,Primary_Currency,Yahoo_Symbol,Alpha_Symbol,Primary_Universe_Index,Index_Tags,Active,Universe_Status,Mapping_Status,Scalable_Tradeability_Status,Source_ID,Source_AsOf,Last_Validated,Share_Class,Notes
WS:XNYS:KVUE,Kenvue,US49177J1025,COMMON_STOCK,United States,KVUE,NYSE,XNYS,USD,KVUE,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US49177J1025:XNYS
WS:XNYS:KEY,KeyBank,US4932671088,COMMON_STOCK,United States,KEY,NYSE,XNYS,USD,KEY,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US4932671088:XNYS
WS:XNYS:KEYS,Keysight Technologies,US49338L1035,COMMON_STOCK,United States,KEYS,NYSE,XNYS,USD,KEYS,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US49338L1035:XNYS
WS:XNYS:KMB,Kimberly-Clark,US4943681035,COMMON_STOCK,United States,KMB,NYSE,XNYS,USD,KMB,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US4943681035:XNYS
WS:XNYS:KMI,Kinder Morgan,US49456B1017,COMMON_STOCK,United States,KMI,NYSE,XNYS,USD,KMI,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US49456B1017:XNYS
WS:XNAS:KLAC,KLA Corporation,US4824801009,COMMON_STOCK,United States,KLAC,NASDAQ,XNAS,USD,KLAC,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US4824801009:XNAS
WS:XNAS:KHC,Kraft Heinz,US5007541064,COMMON_STOCK,United States,KHC,NASDAQ,XNAS,USD,KHC,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US5007541064:XNAS
WS:XNYS:KR,Kroger,US5010441013,COMMON_STOCK,United States,KR,NYSE,XNYS,USD,KR,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US5010441013:XNYS
WS:XNYS:LHX,L3Harris Technologies,US5024311095,COMMON_STOCK,United States,LHX,NYSE,XNYS,USD,LHX,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US5024311095:XNYS
WS:XNYS:LVS,Las Vegas Sands,US5178341070,COMMON_STOCK,United States,LVS,NYSE,XNYS,USD,LVS,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US5178341070:XNYS
WS:XNYS:LDOS,Leidos,US5253271028,COMMON_STOCK,United States,LDOS,NYSE,XNYS,USD,LDOS,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US5253271028:XNYS
WS:XNYS:LEN,Lennar Corporation,US5260571048,COMMON_STOCK,United States,LEN,NYSE,XNYS,USD,LEN,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US5260571048:XNYS
WS:XNYS:LII,Lennox International,US5261071071,COMMON_STOCK,United States,LII,NYSE,XNYS,USD,LII,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US5261071071:XNYS
WS:XNYS:LLY,Eli Lilly and Company,US5324571083,COMMON_STOCK,United States,LLY,NYSE,XNYS,USD,LLY,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US5324571083:XNYS
WS:XNYS:LYV,Live Nation Entertainment,US5380341090,COMMON_STOCK,United States,LYV,NYSE,XNYS,USD,LYV,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US5380341090:XNYS
WS:XNYS:LMT,Lockheed Martin,US5398301094,COMMON_STOCK,United States,LMT,NYSE,XNYS,USD,LMT,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US5398301094:XNYS
WS:XNYS:L,Loews Corporation,US5404241086,COMMON_STOCK,United States,L,NYSE,XNYS,USD,L,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US5404241086:XNYS
WS:XNYS:LOW,Lowe's,US5486611073,COMMON_STOCK,United States,LOW,NYSE,XNYS,USD,LOW,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US5486611073:XNYS
WS:XNAS:LULU,Lululemon Athletica,US5500211090,COMMON_STOCK,United States,LULU,NASDAQ,XNAS,USD,LULU,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US5500211090:XNAS
WS:XNAS:LITE,Lumentum Holdings,US55024U1097,COMMON_STOCK,United States,LITE,NASDAQ,XNAS,USD,LITE,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US55024U1097:XNAS
WS:XNYS:MTB,M&T Bank,US55261F1049,COMMON_STOCK,United States,MTB,NYSE,XNYS,USD,MTB,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US55261F1049:XNYS
WS:XNYS:MPC,Marathon Petroleum,US56585A1025,COMMON_STOCK,United States,MPC,NYSE,XNYS,USD,MPC,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US56585A1025:XNYS
WS:XNAS:MAR,Martifer,US5719032022,COMMON_STOCK,United States,MAR,NASDAQ,XNAS,USD,MAR,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US5719032022:XNAS
WS:XNYS:MLM,Martin Marietta Materials,US5732841060,COMMON_STOCK,United States,MLM,NYSE,XNYS,USD,MLM,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US5732841060:XNYS
WS:XNAS:MRVL,Marvell Technology,US5738741041,COMMON_STOCK,United States,MRVL,NASDAQ,XNAS,USD,MRVL,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US5738741041:XNAS
WS:XNYS:MAS,Masco,US5745991068,COMMON_STOCK,United States,MAS,NYSE,XNYS,USD,MAS,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US5745991068:XNYS
WS:XNYS:MA,Mastercard,US57636Q1040,COMMON_STOCK,United States,MA,NYSE,XNYS,USD,MA,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US57636Q1040:XNYS
WS:XNYS:MKC,McCormick & Company,US5797802064,COMMON_STOCK,United States,MKC,NYSE,XNYS,USD,MKC,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US5797802064:XNYS
WS:XNYS:MCD,McDonald's,US5801351017,COMMON_STOCK,United States,MCD,NYSE,XNYS,USD,MCD,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US5801351017:XNYS
WS:XNYS:MCK,McKesson Corporation,US58155Q1031,COMMON_STOCK,United States,MCK,NYSE,XNYS,USD,MCK,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US58155Q1031:XNYS
WS:XNYS:MRK,Merck KGaA,US58933Y1055,COMMON_STOCK,United States,MRK,NYSE,XNYS,USD,MRK,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US58933Y1055:XNYS
WS:XNAS:META,Meta Platforms,US30303M1027,COMMON_STOCK,United States,META,NASDAQ,XNAS,USD,META,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US30303M1027:XNAS
WS:XNYS:MET,MetLife,US59156R1086,COMMON_STOCK,United States,MET,NYSE,XNYS,USD,MET,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US59156R1086:XNYS
WS:XNYS:MTD,Mettler Toledo,US5926881054,COMMON_STOCK,United States,MTD,NYSE,XNYS,USD,MTD,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US5926881054:XNYS
WS:XNYS:MGM,MGM Resorts International,US5529531015,COMMON_STOCK,United States,MGM,NYSE,XNYS,USD,MGM,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US5529531015:XNYS
WS:XNAS:MCHP,Microchip Technology,US5950171042,COMMON_STOCK,United States,MCHP,NASDAQ,XNAS,USD,MCHP,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US5950171042:XNAS
WS:XNAS:MU,Micron Technology,US5951121038,COMMON_STOCK,United States,MU,NASDAQ,XNAS,USD,MU,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US5951121038:XNAS
WS:XNAS:MSFT,Microsoft,US5949181045,COMMON_STOCK,United States,MSFT,NASDAQ,XNAS,USD,MSFT,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US5949181045:XNAS
WS:XNAS:MRNA,Moderna,US60770K1079,COMMON_STOCK,United States,MRNA,NASDAQ,XNAS,USD,MRNA,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US60770K1079:XNAS
WS:XNYS:TAP,Molson Coors Brewing Company,US60871R2094,COMMON_STOCK,United States,TAP,NYSE,XNYS,USD,TAP,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US60871R2094:XNYS
WS:XNAS:MDLZ,Mondelez International,US6092071058,COMMON_STOCK,United States,MDLZ,NASDAQ,XNAS,USD,MDLZ,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US6092071058:XNAS
WS:XNAS:MPWR,Monolithic Power Systems,US6098391054,COMMON_STOCK,United States,MPWR,NASDAQ,XNAS,USD,MPWR,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US6098391054:XNAS
WS:XNYS:MCO,Moody's Corporation,US6153691059,COMMON_STOCK,United States,MCO,NYSE,XNYS,USD,MCO,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US6153691059:XNYS
WS:XNYS:MS,Morgan Stanley,US6174464486,COMMON_STOCK,United States,MS,NYSE,XNYS,USD,MS,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US6174464486:XNYS
WS:XNYS:MOS,The Mosaic Company,US61945C1036,COMMON_STOCK,United States,MOS,NYSE,XNYS,USD,MOS,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US61945C1036:XNYS
WS:XNYS:MSI,Motorola Solutions,US6200763075,COMMON_STOCK,United States,MSI,NYSE,XNYS,USD,MSI,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US6200763075:XNYS
WS:XNYS:MSCI,MSCI,US55354G1004,COMMON_STOCK,United States,MSCI,NYSE,XNYS,USD,MSCI,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US55354G1004:XNYS
WS:XNAS:NDAQ,"Nasdaq, Inc.",US6311031081,COMMON_STOCK,United States,NDAQ,NASDAQ,XNAS,USD,NDAQ,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US6311031081:XNAS
WS:XNAS:NFLX,"Netflix, Inc.",US64110L1061,COMMON_STOCK,United States,NFLX,NASDAQ,XNAS,USD,NFLX,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US64110L1061:XNAS
WS:XNYS:NEM,Newmont Mining Corporation,US6516391066,COMMON_STOCK,United States,NEM,NYSE,XNYS,USD,NEM,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US6516391066:XNYS
WS:XNYS:NKE,Nike,US6541061031,COMMON_STOCK,United States,NKE,NYSE,XNYS,USD,NKE,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US6541061031:XNYS
WS:XNYS:NI,NiSource,US65473P1057,COMMON_STOCK,United States,NI,NYSE,XNYS,USD,NI,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US65473P1057:XNYS
WS:XNAS:NDSN,Nordson Corporation,US6556631025,COMMON_STOCK,United States,NDSN,NASDAQ,XNAS,USD,NDSN,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US6556631025:XNAS
WS:XNYS:NSC,Norfolk Southern Railway,US6558441084,COMMON_STOCK,United States,NSC,NYSE,XNYS,USD,NSC,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US6558441084:XNYS
WS:XNAS:NTRS,Northern Trust,US6658591044,COMMON_STOCK,United States,NTRS,NASDAQ,XNAS,USD,NTRS,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US6658591044:XNAS
WS:XNYS:NOC,Northrop Grumman Corporation,US6668071029,COMMON_STOCK,United States,NOC,NYSE,XNYS,USD,NOC,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US6668071029:XNYS
WS:XNYS:NRG,NRJ Group,US6293775085,COMMON_STOCK,United States,NRG,NYSE,XNYS,USD,NRG,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US6293775085:XNYS
WS:XNYS:NUE,Nucor,US6703461052,COMMON_STOCK,United States,NUE,NYSE,XNYS,USD,NUE,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US6703461052:XNYS
WS:XNAS:NVDA,Nvidia,US67066G1040,COMMON_STOCK,United States,NVDA,NASDAQ,XNAS,USD,NVDA,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US67066G1040:XNAS
WS:XNYS:NVR,"NVR, Inc.",US62944T1051,COMMON_STOCK,United States,NVR,NYSE,XNYS,USD,NVR,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US62944T1051:XNYS
WS:XNAS:ORLY,O'Reilly Auto Parts,US67103H1077,COMMON_STOCK,United States,ORLY,NASDAQ,XNAS,USD,ORLY,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US67103H1077:XNAS
WS:XNYS:OXY,Occidental Petroleum,US6745991058,COMMON_STOCK,United States,OXY,NYSE,XNYS,USD,OXY,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US6745991058:XNYS
WS:XNAS:ODFL,Old Dominion Freight Line,US6795801009,COMMON_STOCK,United States,ODFL,NASDAQ,XNAS,USD,ODFL,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US6795801009:XNAS
WS:XNYS:OMC,Omnicom Group,US6819191064,COMMON_STOCK,United States,OMC,NYSE,XNYS,USD,OMC,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US6819191064:XNYS
