Research_Partial_Rank_v0_16,WS_ID,Name,Country,Primary_Ticker,Primary_MIC,Primary_Currency,Primary_Universe_Index,Yahoo_Symbol,Scalable_Tradeability_Status,Yahoo_Symbol_v0_19,Yahoo_Mapping_Status_v0_19,Cache_Status_v0_19,Cache_Reason_v0_19,AsOf,Bars,Bars_Raw,Bars_Used,Excluded_Invalid_Bars,Yahoo_Symbol_Observed,Close_Raw,Close_Tech,EMA20,EMA50,SMA200,ATR14_Wilder_DEV,ATR14_Pct_DEV,R5,R20,R60,High20,High60,High252,Low20,Low60,Dist_EMA20,Dist_EMA50,Dist_SMA200,Dist_High252,Range20_Pct,MedianVolume20_Tech,MedianTurnover20_Native,RVOL20_Current,TrueRange_Current,TrueRange_ATR14_Ratio,Range_Current_Pct,Close_Location_0_1,Gap_Pct,Range5_Pct,Range10_Pct,Range5_to_Range20,TR_Mean5,TR_Mean20,TR_Mean5_to_20,EMA20_Slope5_Pct,EMA50_Slope10_Pct,Consecutive_Close_Above_EMA20,Consecutive_Close_Above_EMA50,Consecutive_Close_Above_SMA200,Days_Since_Cross_Above_EMA20,Days_Since_Cross_Below_EMA20,Days_Since_Cross_Above_EMA50,Days_Since_Cross_Below_EMA50,RecentLow10,PriorLow10,RecentLow10_vs_Prior10_Pct,HigherLow10_Proxy,Distance_Low20_ATR,Distance_Low60_ATR,Distance_High20_ATR,Max_Daily_Return5,Min_Daily_Return5,Max_Daily_Return20,Min_Daily_Return20,Max_TR_Preceding_ATR14_20,Max_Volume_PrecedingMedian20_20,Impulse_Return20_Max,Impulse_Days_Ago,PostImpulse_Min_vs_ImpulseClose,PostImpulse_Latest_vs_ImpulseClose,PostImpulse_Range_Pct,ReturnStd5,ReturnStd20,ReturnStd5_to_20,AsOf_Age_Calendar_Days,Obs_R20_Warning_18pct,Obs_R60_Warning_30pct,HomeMarket_RS_Status,Sector_RS_Status,Feature_Status_v0_19,Core_Feature_Complete_v0_19,RS_Reference_AsOf_v0_20,RS_AsOf_Parsed_v0_20,RS_AsOf_Lag_Calendar_Days_v0_20,RS_AsOf_Status_v0_20,HomeMarket_Cohort_Size_Synchronized_v0_20,HomeMarket_Peer_Count_v0_20,HomeMarket_PeerMedian_R20_v0_20,HomeMarket_PeerMedian_R60_v0_20,HomeMarket_RS20_Excess_v0_20,HomeMarket_RS60_Excess_v0_20,HomeMarket_RS_Status_v0_20,HomeMarket_RS_Reference_Type_v0_20,Lane4_RS20_Positive_Component_v0_20,Lane4_RS60_Positive_Component_v0_20,Lane4_RS_Both_Positive_Component_v0_20,Lane4_RS_Component_Status_v0_20,Sector_RS_Status_v0_20,Sector_RS20_Excess_v0_20,Sector_RS60_Excess_v0_20,P0_Lane_Decision_v0_20,P0_PASS_v0_20,P0_FAIL_v0_20
11,WS:US:META,Meta Platforms,,META,,USD,US_SP1500,META,NOT_VERIFIED,META,EXPLICIT,READY,,2026-08-21,329,329,329,0,META,549.9000244140625,549.9000244140625,577.3355583591117,592.3748125160921,624.1281982421875,20.2575961367568,0.0368386892841875,-0.0677290036880818,-0.076093311113374,-0.1343701540146616,612.4299926757812,686.0800170898438,790.7999877929688,524.489990234375,524.489990234375,-0.0475209495549274,-0.0717025558896053,-0.1189309728949651,-0.3046281829761154,0.1599199827916163,14932250.0,8837685297.58606,0.92738870565387,10.6400146484375,0.5252357968145842,0.0193489983197851,0.626882966396292,0.0019419920587095,0.0963265472838746,0.1366793413486693,0.6023421563857527,17.87398681640625,20.46999206542969,0.873179958217588,-0.0296000860732268,-0.0190559309274173,0,0,0,8,7,34,21,537.27001953125,524.489990234375,0.024366583795363,True,1.2543459751170454,1.2543459751170454,3.086741775262268,0.007456547270739,-0.0444662971609967,0.0602287850736151,-0.0795409183925097,2.669034574060226,2.45605319807218,0.0602287850736151,14,-0.0789001221447678,-0.0683450231901334,0.1273379885945823,0.0243324208830765,0.0293481768484542,0.829094802335503,0,False,False,NOT_IMPLEMENTED_V0_19,NOT_IMPLEMENTED_V0_19,DEV_AUGMENTED_FEATURES_THRESHOLD_NEUTRAL,True,2026-08-21,2026-08-21,0,SYNCHRONIZED_TO_REFERENCE,1331,1330,0.00889083558774225,0.05572376110944095,-0.08498414670111626,-0.19009391512410256,DEV_INTERNAL_PRIMARY_UNIVERSE_COHORT_RS_AVAILABLE,LEAVE_ONE_OUT_PRIMARY_UNIVERSE_COHORT_MEDIAN,False,False,False,RS_COMPONENT_NOT_BOTH_POSITIVE,RS_NOT_VERIFIED_NO_SECTOR_METADATA,,,NOT_ALLOWED_PARAMETER_SET_NOT_VALIDATED,False,False
12,WS:US:GOOGL,Alphabet Inc. (Class A),,GOOGL,,USD,US_SP1500,GOOGL,NOT_VERIFIED,GOOGL,EXPLICIT,READY,,2026-08-21,329,329,329,0,GOOGL,344.82000732421875,344.82000732421875,347.66137121601344,351.0624447813203,333.0252995300293,9.344787961799874,0.027100480724175,-0.0031222509144906,0.0784387873142162,-0.1131856615175626,384.4800109863281,391.8699951171875,408.6099853515625,324.44000244140625,314.8999938964844,-0.0081727914776854,-0.0177815586654107,0.0354168521455706,-0.1561145843571584,0.1741198517186648,25123950.0,8810382959.362793,0.7907011140080588,5.800018310546875,0.6206687978642749,0.0168204227926176,0.7620688747994002,0.0056065197089512,0.0251725320207996,0.0552171498837691,0.1445701439114035,5.60400390625,10.047000122070312,0.5577788233464482,-0.007440991833213,-0.0080286617499937,0,0,20,15,8,15,8,338.57000732421875,324.44000244140625,0.0435519811875366,True,2.180895378913142,3.201786231003102,4.244077428426805,0.0121818584932915,-0.0117486301306195,0.0673440057965653,-0.0403018706916091,2.20635889556216,1.7089386850529429,0.0673440057965653,15,-0.0434110893300477,-0.0317580585840145,0.1289136074822351,0.0089086898905664,0.0247448813636054,0.360021523629904,0,False,False,NOT_IMPLEMENTED_V0_19,NOT_IMPLEMENTED_V0_19,DEV_AUGMENTED_FEATURES_THRESHOLD_NEUTRAL,True,2026-08-21,2026-08-21,0,SYNCHRONIZED_TO_REFERENCE,1331,1330,0.0084026950022376,0.05572376110944095,0.0700360923119786,-0.16890942262700354,DEV_INTERNAL_PRIMARY_UNIVERSE_COHORT_RS_AVAILABLE,LEAVE_ONE_OUT_PRIMARY_UNIVERSE_COHORT_MEDIAN,True,False,False,RS_COMPONENT_NOT_BOTH_POSITIVE,RS_NOT_VERIFIED_NO_SECTOR_METADATA,,,NOT_ALLOWED_PARAMETER_SET_NOT_VALIDATED,False,False
13,WS:US:AVGO,Broadcom,,AVGO,,USD,US_SP1500,AVGO,NOT_VERIFIED,AVGO,EXPLICIT,READY,,2026-08-21,329,329,329,0,AVGO,368.4500122070313,368.4500122070313,390.9438937664021,392.3735321103604,369.1979504394531,15.280943806790686,0.0414735874624,-0.0624442826462535,-0.0352691682737696,-0.1266059237640691,432.7300109863281,495.0,495.0,357.6099853515625,356.42999267578125,-0.0575373651258804,-0.0609712886969152,-0.0020258461119071,-0.2556565409958965,0.2038811864458722,19383450.0,7136306927.250671,0.9958751723037568,11.100006103515623,0.7263953224265443,0.0273578959312934,0.33730343746026364,0.0182952055721847,0.1133125216902985,0.2038811864458722,0.555777233130736,12.365997314453123,15.699998474121092,0.7876432175988087,-0.0301073240018372,-0.0019495800702019,0,0,0,16,5,15,5,357.6099853515625,369.510009765625,-0.0322048769980832,False,0.7093820246005721,0.7866019064809618,4.206546375148081,0.0121418933674588,-0.0461052342465049,0.0661091501146888,-0.0594275445277473,1.873763872020972,2.047261918305315,0.0661091501146888,13,-0.1331547546110435,-0.118877919982146,0.1796442150776948,0.0250413126053147,0.028107064518599,0.8909259303384178,0,False,False,NOT_IMPLEMENTED_V0_19,NOT_IMPLEMENTED_V0_19,DEV_AUGMENTED_FEATURES_THRESHOLD_NEUTRAL,True,2026-08-21,2026-08-21,0,SYNCHRONIZED_TO_REFERENCE,1331,1330,0.00889083558774225,0.05572376110944095,-0.04416000386151185,-0.18232968487351003,DEV_INTERNAL_PRIMARY_UNIVERSE_COHORT_RS_AVAILABLE,LEAVE_ONE_OUT_PRIMARY_UNIVERSE_COHORT_MEDIAN,False,False,False,RS_COMPONENT_NOT_BOTH_POSITIVE,RS_NOT_VERIFIED_NO_SECTOR_METADATA,,,NOT_ALLOWED_PARAMETER_SET_NOT_VALIDATED,False,False
14,WS:US:PLTR,Palantir Technologies,,PLTR,,USD,US_SP1500,PLTR,NOT_VERIFIED,PLTR,EXPLICIT,READY,,2026-08-21,329,329,329,0,PLTR,179.94000244140625,179.94000244140625,161.59380907491422,148.05525814380178,151.505899848938,7.700604660545383,0.0427954015564322,0.0339003067276235,0.4638789873238589,0.3579353248869352,182.44000244140625,182.44000244140625,207.5200042724609,117.88999938964844,106.37000274658205,0.1135327737585962,0.2153570545034999,0.1876765368267443,-0.1329028588243659,0.3587307000997579,36609700.0,6177075078.8749695,1.1308934829951076,9.889999389648438,1.2843146513312884,0.0549627612285317,0.7472193979489348,0.0001149057996114,0.0704068365886659,0.0783594860076041,0.1962665491665108,5.9426025390625,8.680901718139648,0.6845605136439702,0.0568904425179115,0.0975870907138347,14,14,14,13,18,13,22,168.33999633789062,117.88999938964844,0.4279412775420885,True,8.057809196422664,9.553795180755811,0.324649830786527,0.0343756926692644,-0.0085611945061694,0.2945483620118212,-0.0608226265813607,6.149910808833288,5.55329871934592,0.2945483620118212,13,-0.0414361572692753,0.106233852147159,0.2407475887155132,0.0197301306221229,0.0739167843226314,0.2669235519771135,0,True,True,NOT_IMPLEMENTED_V0_19,NOT_IMPLEMENTED_V0_19,DEV_AUGMENTED_FEATURES_THRESHOLD_NEUTRAL,True,2026-08-21,2026-08-21,0,SYNCHRONIZED_TO_REFERENCE,1331,1330,0.0084026950022376,0.05492403182822245,0.4554762923216213,0.30301129305871277,DEV_INTERNAL_PRIMARY_UNIVERSE_COHORT_RS_AVAILABLE,LEAVE_ONE_OUT_PRIMARY_UNIVERSE_COHORT_MEDIAN,True,True,True,RS_COMPONENT_BOTH_POSITIVE,RS_NOT_VERIFIED_NO_SECTOR_METADATA,,,NOT_ALLOWED_PARAMETER_SET_NOT_VALIDATED,False,False
15,WS:US:GOOG,Alphabet Inc. (Class C),,GOOG,,USD,US_SP1500,GOOG,NOT_VERIFIED,GOOG,EXPLICIT,READY,,2026-08-21,329,329,329,0,GOOG,341.75,341.75,345.7205601582238,349.2555436672437,332.0641993713379,8.994296000239306,0.0263183496715122,-0.0052104805856632,0.0710144596263502,-0.1119455034052441,381.80999755859375,390.0,404.4700012207031,324.4100036621094,314.8900146484375,-0.0114848829251191,-0.0214901203526627,0.0291684579277116,-0.1550671274295058,0.1679590165222659,16061100.0,5559909306.503296,0.9084909927889092,5.480010986328125,0.6092762553269674,0.0160351455342446,0.7189771062934025,0.0061501670526029,0.0259838313540142,0.0578199831691203,0.1547034026039897,5.374005126953125,9.629600524902344,0.5580714499065499,-0.0091022797256428,-0.0087739025939858,0,0,20,15,8,15,8,336.1700134277344,324.4100036621094,0.0362504535398782,True,1.9278881123580176,2.986335489831317,4.453933643892518,0.010496711013705,-0.0102429027654801,0.0688384132249182,-0.0405488236931204,2.2583750379024883,1.6204224903351885,0.0688384132249182,15,-0.051731338862179,-0.0417776367628622,0.1279685543583834,0.0078847306003494,0.0240112996957175,0.3283758355552785,0,False,False,NOT_IMPLEMENTED_V0_19,NOT_IMPLEMENTED_V0_19,DEV_AUGMENTED_FEATURES_THRESHOLD_NEUTRAL,True,2026-08-21,2026-08-21,0,SYNCHRONIZED_TO_REFERENCE,1331,1330,0.0084026950022376,0.05572376110944095,0.0626117646241126,-0.16766926451468506,DEV_INTERNAL_PRIMARY_UNIVERSE_COHORT_RS_AVAILABLE,LEAVE_ONE_OUT_PRIMARY_UNIVERSE_COHORT_MEDIAN,True,False,False,RS_COMPONENT_NOT_BOTH_POSITIVE,RS_NOT_VERIFIED_NO_SECTOR_METADATA,,,NOT_ALLOWED_PARAMETER_SET_NOT_VALIDATED,False,False
16,WS:XSHE:300308,"ZHONGJI INNOLIGHT CO., LTD.",China,300308,XSHE,CNY,CN_CSI300,300308.SZ,NOT_VERIFIED,300308.SZ,EXPLICIT,READY,,2026-08-21,319,319,319,0,300308.SZ,943.0,943.0,958.522885905642,1007.2839092497022,783.6507511901856,77.3105541487171,0.0819836205182577,0.0,-0.0989097178237281,-0.2128481809639233,1080.0,1416.8800048828125,1416.8800048828125,793.030029296875,793.030029296875,-0.0161945907957903,-0.0638190570298948,0.2033421757942546,-0.334453166993493,0.3043159816576087,36063415.0,34213301735.98816,0.7959275903294238,42.47998046875,0.5494719438569038,0.0450476993305938,0.9792842446464902,0.0053085464810518,0.1419618187881097,0.1907423065929878,0.4664947861589258,62.03798828125,86.6764923095703,0.7157417960532781,-0.010667055384343,-0.0369932495600625,0,0,120,4,2,23,22,835.0,793.030029296875,0.0529235579393341,True,1.9398382582362284,1.9398382582362284,1.7720737033712413,0.0615376768789766,-0.0936140089925091,0.1323988811461218,-0.1568703461640127,2.158892579529544,2.061097085442197,0.1323988811461218,13,-0.1540230086876214,-0.0772903756290803,0.1946105309728382,0.0604970026319964,0.0660974967134927,0.9152691953558808,0,False,False,NOT_IMPLEMENTED_V0_19,NOT_IMPLEMENTED_V0_19,DEV_AUGMENTED_FEATURES_THRESHOLD_NEUTRAL,True,2026-08-21,2026-08-21,0,SYNCHRONIZED_TO_REFERENCE,295,294,-0.0015937373821426001,-0.0437237708734921,-0.09731598044158549,-0.1691244100904312,DEV_INTERNAL_PRIMARY_UNIVERSE_COHORT_RS_AVAILABLE,LEAVE_ONE_OUT_PRIMARY_UNIVERSE_COHORT_MEDIAN,False,False,False,RS_COMPONENT_NOT_BOTH_POSITIVE,RS_NOT_VERIFIED_NO_SECTOR_METADATA,,,NOT_ALLOWED_PARAMETER_SET_NOT_VALIDATED,False,False
17,WS:US:MRVL,Marvell Technology,,MRVL,,USD,US_SP1500,MRVL,NOT_VERIFIED,MRVL,EXPLICIT,READY,,2026-08-21,329,329,329,0,MRVL,237.0399932861328,237.0399932861328,221.20791945138785,218.23081617489288,145.07080017089845,18.36542315343021,0.0774781626460019,0.067651512136895,0.2204087859768402,0.1929541868482138,252.5200042724609,329.8800048828125,329.8800048828125,162.89999389648438,162.89999389648438,0.0715710082803982,0.0861893725227422,0.6339607488680798,-0.2814357045667573,0.3780797034861352,23386000.0,4658272801.258087,1.1941933793671289,19.240005493164062,1.0476211374182522,0.0811677608762809,0.19542585412316313,0.0054978085056884,0.1747384379940768,0.1944398114331874,0.4621735480187838,21.46399841308594,17.807001495361327,1.205368484900574,0.045186375186113,0.0202155713037217,14,8,117,13,35,7,9,206.42999267578125,162.89999389648438,0.2672191553730703,True,4.036933904014126,4.036933904014126,0.8428888818408107,0.098472242002134,-0.0782230260223789,0.1280317768339485,-0.0782230260223789,1.682431427934296,2.097582945503678,0.1280317768339485,13,-0.0458849853485187,0.0844045805267441,0.2323070571848242,0.0776620060717656,0.0617392704786783,1.257902878826309,0,True,False,NOT_IMPLEMENTED_V0_19,NOT_IMPLEMENTED_V0_19,DEV_AUGMENTED_FEATURES_THRESHOLD_NEUTRAL,True,2026-08-21,2026-08-21,0,SYNCHRONIZED_TO_REFERENCE,1331,1330,0.0084026950022376,0.05492403182822245,0.2120060909746026,0.13803015501999136,DEV_INTERNAL_PRIMARY_UNIVERSE_COHORT_RS_AVAILABLE,LEAVE_ONE_OUT_PRIMARY_UNIVERSE_COHORT_MEDIAN,True,True,True,RS_COMPONENT_BOTH_POSITIVE,RS_NOT_VERIFIED_NO_SECTOR_METADATA,,,NOT_ALLOWED_PARAMETER_SET_NOT_VALIDATED,False,False
18,WS:US:WDC,Western Digital,,WDC,,USD,US_SP1500,WDC,NOT_VERIFIED,WDC,EXPLICIT,READY,,2026-08-21,329,329,329,0,WDC,459.4400024414063,459.4400024414063,490.8121448137228,507.3374558449836,358.27069885253906,43.13373466061161,0.0938832805837636,-0.0970125521536905,-0.1161215597711851,-0.1341122812264547,580.0,799.8699951171875,799.8699951171875,407.4800109863281,407.4800109863281,-0.0639188388140297,-0.0944094563721948,0.2823822989512954,-0.4256066545237835,0.3755005835297806,8553950.0,4323748844.18335,0.5075783702266204,24.470001220703125,0.5673054145030565,0.0532604934064788,0.2088277733642791,0.0175247871967354,0.2065557262637554,0.2703725623433652,0.5500809727699763,34.6699951171875,45.56649932861328,0.7608658911266556,-0.0127419891746973,-0.0296831270169498,0,0,130,5,3,4,3,424.3800048828125,407.4800109863281,0.0414744120958889,True,1.2046253788111323,1.2046253788111323,2.795028033329222,0.053478818053211,-0.0743456379125091,0.1536662803422983,-0.1303041318322738,2.170890198049779,2.122554128729032,0.1536662803422983,16,-0.1852393709751163,-0.1380759016580965,0.3236530018857647,0.0546479650845659,0.0635691212419745,0.8596621129392304,0,False,False,NOT_IMPLEMENTED_V0_19,NOT_IMPLEMENTED_V0_19,DEV_AUGMENTED_FEATURES_THRESHOLD_NEUTRAL,True,2026-08-21,2026-08-21,0,SYNCHRONIZED_TO_REFERENCE,1331,1330,0.00889083558774225,0.05572376110944095,-0.12501239535892736,-0.18983604233589563,DEV_INTERNAL_PRIMARY_UNIVERSE_COHORT_RS_AVAILABLE,LEAVE_ONE_OUT_PRIMARY_UNIVERSE_COHORT_MEDIAN,False,False,False,RS_COMPONENT_NOT_BOTH_POSITIVE,RS_NOT_VERIFIED_NO_SECTOR_METADATA,,,NOT_ALLOWED_PARAMETER_SET_NOT_VALIDATED,False,False
19,WS:US:STX,Seagate Technology,,STX,,USD,US_SP1500,STX,NOT_VERIFIED,STX,EXPLICIT,READY,,2026-08-21,329,329,329,0,STX,850.0,850.0,868.4645459206012,852.4782756271144,565.8712992858887,69.56059920258785,0.081835999061868,-0.1268080232287726,-0.0019842929194445,-0.0237290949185527,1013.989990234375,1145.0,1145.0,698.989990234375,698.989990234375,-0.0212611395679118,-0.0029071422673982,0.5021083434920142,-0.2576419213973799,0.3705882352941176,4879850.0,4278925233.554077,0.5546290607292977,35.489990234375,0.5102024801571099,0.0417529296875,0.43674286461163814,0.0145841463074964,0.2192823701746323,0.2682235179227941,0.5917143322172619,60.06199951171875,73.51000366210937,0.8170588562040519,0.0084614519421122,0.0179694554787495,0,0,130,7,2,7,2,786.0,698.989990234375,0.1244796219992365,True,2.1709130096166134,2.1709130096166134,2.3575126165427585,0.0219325028069437,-0.0915871564490753,0.1141373321768726,-0.0915871564490753,1.758447021012343,1.9813608898947408,0.1141373321768726,16,-0.0595176625931413,-0.0019725632752075,0.2961088725931951,0.055380044082451,0.0528880770594136,1.047117746788901,0,False,False,NOT_IMPLEMENTED_V0_19,NOT_IMPLEMENTED_V0_19,DEV_AUGMENTED_FEATURES_THRESHOLD_NEUTRAL,True,2026-08-21,2026-08-21,0,SYNCHRONIZED_TO_REFERENCE,1331,1330,0.00889083558774225,0.05572376110944095,-0.01087512850718675,-0.07945285602799365,DEV_INTERNAL_PRIMARY_UNIVERSE_COHORT_RS_AVAILABLE,LEAVE_ONE_OUT_PRIMARY_UNIVERSE_COHORT_MEDIAN,False,False,False,RS_COMPONENT_NOT_BOTH_POSITIVE,RS_NOT_VERIFIED_NO_SECTOR_METADATA,,,NOT_ALLOWED_PARAMETER_SET_NOT_VALIDATED,False,False
20,WS:US:AMAT,Applied Materials,,AMAT,,USD,US_SP1500,AMAT,NOT_VERIFIED,AMAT,EXPLICIT,READY,,2026-08-21,329,329,329,0,AMAT,492.3200073242188,492.3200073242188,521.3196757801834,524.6040993540553,395.5117993927002,32.40877512271211,0.0658286777717104,-0.0292992341302033,-0.0819207322625291,0.0983156883975877,563.760009765625,739.6699829101562,739.6699829101562,436.3299865722656,436.3299865722656,-0.0556274198025713,-0.0615399156613299,0.2447669275105457,-0.3344058584245425,0.2588357598667323,7453250.0,3935490368.751526,0.7415288632475766,20.3699951171875,0.6285333228441634,0.0413755175782908,0.45115388533657735,0.0136837400734535,0.1151283552009993,0.1637756005916562,0.4447930813743661,25.756005859375,32.971501159667966,0.7811596364584321,-0.0201097053292125,-0.0083452875444386,0,0,130,4,3,4,3,483.1300048828125,436.3299865722656,0.1072583130905118,True,1.727619156847284,1.727619156847284,2.2043413294981646,0.0554635539434513,-0.0391922074394913,0.1496619887265713,-0.0839734289669505,1.6985369173415172,1.8200250850605295,0.1496619887265713,16,-0.0188332939322037,-0.0188332939322037,0.1746617306083037,0.0380024916351248,0.0530488340194875,0.7163680849453657,0,False,False,NOT_IMPLEMENTED_V0_19,NOT_IMPLEMENTED_V0_19,DEV_AUGMENTED_FEATURES_THRESHOLD_NEUTRAL,True,2026-08-21,2026-08-21,0,SYNCHRONIZED_TO_REFERENCE,1331,1330,0.00889083558774225,0.05492403182822245,-0.09081156785027136,0.04339165656936525,DEV_INTERNAL_PRIMARY_UNIVERSE_COHORT_RS_AVAILABLE,LEAVE_ONE_OUT_PRIMARY_UNIVERSE_COHORT_MEDIAN,False,True,False,RS_COMPONENT_NOT_BOTH_POSITIVE,RS_NOT_VERIFIED_NO_SECTOR_METADATA,,,NOT_ALLOWED_PARAMETER_SET_NOT_VALIDATED,False,False
21,WS:US:LITE,Lumentum,,LITE,,USD,US_SP1500,LITE,NOT_VERIFIED,LITE,EXPLICIT,READY,,2026-08-21,329,329,329,0,LITE,866.7100219726562,866.7100219726562,844.7998874744408,827.052700845942,652.6195500183105,80.98574982514985,0.0934404215620168,-0.0641695550735282,0.1359389154062436,-0.039454262595185,999.6749877929688,1049.530029296875,1085.6800537109375,594.8400268554688,594.8400268554688,0.0259352952374516,0.0479501742587276,0.3280478985778758,-0.2016892831270362,0.4670938960831263,5017100.0,3872506843.566895,0.7296446154152797,67.97998046875,0.8394066933444512,0.078434515288084,0.17210967297070168,0.0219952292511156,0.2130412177256663,0.2453703922141252,0.4560993400088288,77.394384765625,85.30679626464844,0.907247583481196,0.0273756626989116,0.0321907612555378,2,14,130,1,2,13,20,787.010009765625,594.8400268554688,0.3230616203251042,True,3.357010285194139,3.357010285194139,1.6418316321993314,0.062445692648007,-0.0986582974990389,0.150892368776182,-0.0986582974990389,1.83584932709532,2.623544746604873,0.150892368776182,16,0.0,0.2502308496075556,0.5044068327257757,0.0672050175355935,0.0765277585815946,0.8781783078611787,0,False,False,NOT_IMPLEMENTED_V0_19,NOT_IMPLEMENTED_V0_19,DEV_AUGMENTED_FEATURES_THRESHOLD_NEUTRAL,True,2026-08-21,2026-08-21,0,SYNCHRONIZED_TO_REFERENCE,1331,1330,0.0084026950022376,0.05572376110944095,0.12753622040400597,-0.09517802370462596,DEV_INTERNAL_PRIMARY_UNIVERSE_COHORT_RS_AVAILABLE,LEAVE_ONE_OUT_PRIMARY_UNIVERSE_COHORT_MEDIAN,True,False,False,RS_COMPONENT_NOT_BOTH_POSITIVE,RS_NOT_VERIFIED_NO_SECTOR_METADATA,,,NOT_ALLOWED_PARAMETER_SET_NOT_VALIDATED,False,False
22,WS:US:ORCL,Oracle Corporation,,ORCL,,USD,US_SP1500,ORCL,NOT_VERIFIED,ORCL,EXPLICIT,READY,,2026-08-21,329,329,329,0,ORCL,146.47000122070312,146.47000122070312,143.25426101217545,148.7074245885204,173.07454990386964,7.050967776174408,0.0481393303571419,-0.0269067428700492,0.2737629701865762,-0.2329807495232627,159.25999450683594,250.25,345.7200012207031,114.5,114.5,0.0224477805114249,-0.0150458080624308,-0.153717277889461,-0.5763334469989239,0.3055915486707133,26146450.0,3741900404.112244,0.7187739659959695,6.279998779296875,0.8906577052468346,0.039257185444655,0.6730426290760869,0.0116139495419249,0.0885505640240948,0.1490407704589346,0.2897677125211061,5.829998779296875,7.0965007781982425,0.8215314788955854,0.0049931049018452,-0.0039176650943909,1,0,0,0,1,7,4,137.42999267578125,114.5,0.2002619447666485,True,4.534129531655419,4.534129531655419,1.8139344402268969,0.0309706037140065,-0.0263211781179903,0.092246180309147,-0.0368752546288275,1.7045664249076944,1.3527346269948637,0.092246180309147,14,0.0,0.0325695799675611,0.2047937013958914,0.0243673645223569,0.0365438701943759,0.6667975885626645,0,True,False,NOT_IMPLEMENTED_V0_19,NOT_IMPLEMENTED_V0_19,DEV_AUGMENTED_FEATURES_THRESHOLD_NEUTRAL,True,2026-08-21,2026-08-21,0,SYNCHRONIZED_TO_REFERENCE,1331,1330,0.0084026950022376,0.05572376110944095,0.2653602751843386,-0.28870451063270364,DEV_INTERNAL_PRIMARY_UNIVERSE_COHORT_RS_AVAILABLE,LEAVE_ONE_OUT_PRIMARY_UNIVERSE_COHORT_MEDIAN,True,False,False,RS_COMPONENT_NOT_BOTH_POSITIVE,RS_NOT_VERIFIED_NO_SECTOR_METADATA,,,NOT_ALLOWED_PARAMETER_SET_NOT_VALIDATED,False,False
23,WS:XSHG:603986,GigaDevice Semiconductor (Beijing) Inc.,China,603986,XSHG,CNY,CN_CSI300,603986.SS,NOT_VERIFIED,603986.SS,EXPLICIT,READY,,2026-08-21,319,319,319,0,603986.SS,409.05999755859375,409.05999755859375,424.19542096729487,458.5984702741042,348.3094498443604,33.59148762468415,0.0821187303211492,-0.0201686624656386,-0.1049015370709108,-0.1530848911830357,455.80999755859375,846.6599731445312,846.6599731445312,337.1000061035156,337.1000061035156,-0.0356803083215461,-0.1080214521559597,0.1744154450629442,-0.516854450979503,0.2902019072106265,62369727.5,24724762399.79625,0.5463653981813533,10.899993896484377,0.3244867871964889,0.0266464429705646,0.8220180249796316,0.003717472118959,0.1533026740071193,0.1580941262800768,0.5282621175051525,24.11399536132813,30.77850189208984,0.7834687810950762,-0.0102868350682793,-0.0456769512464498,0,0,120,4,2,89,26,391.1400146484375,337.1000061035156,0.1603085362399177,True,2.14220912926165,2.14220912926165,1.391721632645008,0.0635239731622512,-0.0756285192971942,0.0832467215401786,-0.1000000403031928,1.1933738595682943,1.5856644589528717,0.0832467215401786,10,-0.0353913911523094,-0.0191583514404546,0.1726651765336391,0.0504140133280234,0.0547399224208689,0.9209734157168566,0,False,False,NOT_IMPLEMENTED_V0_19,NOT_IMPLEMENTED_V0_19,DEV_AUGMENTED_FEATURES_THRESHOLD_NEUTRAL,True,2026-08-21,2026-08-21,0,SYNCHRONIZED_TO_REFERENCE,295,294,-0.0015937373821426001,-0.0437237708734921,-0.10330779968876819,-0.10936112030954359,DEV_INTERNAL_PRIMARY_UNIVERSE_COHORT_RS_AVAILABLE,LEAVE_ONE_OUT_PRIMARY_UNIVERSE_COHORT_MEDIAN,False,False,False,RS_COMPONENT_NOT_BOTH_POSITIVE,RS_NOT_VERIFIED_NO_SECTOR_METADATA,,,NOT_ALLOWED_PARAMETER_SET_NOT_VALIDATED,False,False
