WS_ID,Name,ISIN,Country,Primary_Ticker,Primary_Exchange,Primary_MIC,Primary_Currency,Primary_Universe_Index,Instrument_Type,Universe_Status,Source_ID,Source_AsOf,Mapping_Status_Current,Yahoo_Symbol_Current,Mapping_Baseline_State,Scalable_Tradeability_Status,Identity_Baseline_State,Instrument_Gate_Baseline_State,History_Evidence_State,History_Evidence_AsOf,History_First_Date,History_Last_Completed_Date,History_Unique_Daily_Bars,History_Valid_Completed_Bars,Liquidity_Evidence_State,Liquidity_Evidence_AsOf,MedianTurnover20_EUR,Liquidity_Class_Prior,Prior_Eligibility_State,Eligibility_Baseline_State,Price_Derived_Data_Refresh_Required,Mapping_Refresh_Required,Identity_Instrument_Remediation_Required,Planned_Next_Action,Refresh_Priority,Evidence_Source,Evidence_Confidence,Productive_Eligibility,SWING_U3K_FROZEN_Member
WS:XTSE:IFC,Intact Financial Corporation,,Canada,IFC,Toronto Stock Exchange,XTSE,CAD,CA_TSX,UNKNOWN,ACTIVE_VERIFIED,SRC_TMX_TSX_COMPOSITE,,UNMAPPED,IFC,MAPPING_PRESENT_NOT_REVALIDATED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,HISTORY_NOT_CHECKED,,,,,,LIQUIDITY_NOT_CHECKED,,,,NOT_ELIGIBLE_OR_NOT_RECONCILED,PRIOR_EVIDENCE_REQUIRES_REFRESH,true,false,false,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,P1,CURRENT_CANONICAL,LOW,false,false
WS:XTSE:IGM,IGM Financial Inc.,,Canada,IGM,Toronto Stock Exchange,XTSE,CAD,CA_TSX,UNKNOWN,ACTIVE_VERIFIED,SRC_TMX_TSX_COMPOSITE,,UNMAPPED,IGM,MAPPING_PRESENT_NOT_REVALIDATED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,HISTORY_NOT_CHECKED,,,,,,LIQUIDITY_NOT_CHECKED,,,,NOT_ELIGIBLE_OR_NOT_RECONCILED,PRIOR_EVIDENCE_REQUIRES_REFRESH,true,false,false,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,P1,CURRENT_CANONICAL,LOW,false,false
WS:XTSE:IMG,IAMGOLD Corporation,,Canada,IMG,Toronto Stock Exchange,XTSE,CAD,CA_TSX,UNKNOWN,ACTIVE_VERIFIED,SRC_TMX_TSX_COMPOSITE,,UNMAPPED,IMG,MAPPING_PRESENT_NOT_REVALIDATED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,HISTORY_NOT_CHECKED,,,,,,LIQUIDITY_NOT_CHECKED,,,,NOT_ELIGIBLE_OR_NOT_RECONCILED,PRIOR_EVIDENCE_REQUIRES_REFRESH,true,false,false,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,P1,CURRENT_CANONICAL,LOW,false,false
WS:XTSE:IMO,Imperial Oil Limited,,Canada,IMO,Toronto Stock Exchange,XTSE,CAD,CA_TSX,UNKNOWN,ACTIVE_VERIFIED,SRC_TMX_TSX_COMPOSITE,,UNMAPPED,IMO,MAPPING_PRESENT_NOT_REVALIDATED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,HISTORY_NOT_CHECKED,,,,,,LIQUIDITY_NOT_CHECKED,,,,NOT_ELIGIBLE_OR_NOT_RECONCILED,PRIOR_EVIDENCE_REQUIRES_REFRESH,true,false,false,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,P1,CURRENT_CANONICAL,LOW,false,false
WS:XTSE:IPCO,International Petroleum Corporation,,Canada,IPCO,Toronto Stock Exchange,XTSE,CAD,CA_TSX,UNKNOWN,ACTIVE_VERIFIED,SRC_TMX_TSX_COMPOSITE,,UNMAPPED,IPCO,MAPPING_PRESENT_NOT_REVALIDATED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,HISTORY_NOT_CHECKED,,,,,,LIQUIDITY_NOT_CHECKED,,,,NOT_ELIGIBLE_OR_NOT_RECONCILED,PRIOR_EVIDENCE_REQUIRES_REFRESH,true,false,false,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,P1,CURRENT_CANONICAL,LOW,false,false
WS:XTSE:IVN,Ivanhoe Mines Ltd.,,Canada,IVN,Toronto Stock Exchange,XTSE,CAD,CA_TSX,UNKNOWN,ACTIVE_VERIFIED,SRC_TMX_TSX_COMPOSITE,,UNMAPPED,IVN,MAPPING_PRESENT_NOT_REVALIDATED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,HISTORY_NOT_CHECKED,,,,,,LIQUIDITY_NOT_CHECKED,,,,NOT_ELIGIBLE_OR_NOT_RECONCILED,PRIOR_EVIDENCE_REQUIRES_REFRESH,true,false,false,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,P1,CURRENT_CANONICAL,LOW,false,false
WS:XTSE:JWEL,Jamieson Wellness Inc.,,Canada,JWEL,Toronto Stock Exchange,XTSE,CAD,CA_TSX,UNKNOWN,ACTIVE_VERIFIED,SRC_TMX_TSX_COMPOSITE,,UNMAPPED,JWEL,MAPPING_PRESENT_NOT_REVALIDATED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,HISTORY_NOT_CHECKED,,,,,,LIQUIDITY_NOT_CHECKED,,,,NOT_ELIGIBLE_OR_NOT_RECONCILED,PRIOR_EVIDENCE_REQUIRES_REFRESH,true,false,false,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,P1,CURRENT_CANONICAL,LOW,false,false
WS:XTSE:K,Kinross Gold Corporation,,Canada,K,Toronto Stock Exchange,XTSE,CAD,CA_TSX,UNKNOWN,ACTIVE_VERIFIED,SRC_TMX_TSX_COMPOSITE,,UNMAPPED,K,MAPPING_PRESENT_NOT_REVALIDATED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,HISTORY_NOT_CHECKED,,,,,,LIQUIDITY_NOT_CHECKED,,,,NOT_ELIGIBLE_OR_NOT_RECONCILED,PRIOR_EVIDENCE_REQUIRES_REFRESH,true,false,false,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,P1,CURRENT_CANONICAL,LOW,false,false
WS:XTSE:KEL,Kelt Exploration Ltd.,,Canada,KEL,Toronto Stock Exchange,XTSE,CAD,CA_TSX,UNKNOWN,ACTIVE_VERIFIED,SRC_TMX_TSX_COMPOSITE,,UNMAPPED,KEL,MAPPING_PRESENT_NOT_REVALIDATED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,HISTORY_NOT_CHECKED,,,,,,LIQUIDITY_NOT_CHECKED,,,,NOT_ELIGIBLE_OR_NOT_RECONCILED,PRIOR_EVIDENCE_REQUIRES_REFRESH,true,false,false,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,P1,CURRENT_CANONICAL,LOW,false,false
WS:XTSE:KEY,Keyera Corp.,,Canada,KEY,Toronto Stock Exchange,XTSE,CAD,CA_TSX,UNKNOWN,ACTIVE_VERIFIED,SRC_TMX_TSX_COMPOSITE,,UNMAPPED,KEY,MAPPING_PRESENT_NOT_REVALIDATED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,HISTORY_NOT_CHECKED,,,,,,LIQUIDITY_NOT_CHECKED,,,,NOT_ELIGIBLE_OR_NOT_RECONCILED,PRIOR_EVIDENCE_REQUIRES_REFRESH,true,false,false,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,P1,CURRENT_CANONICAL,LOW,false,false
WS:XTSE:KMP.UN,Killam Apartment Real Estate Investment Trust,,Canada,KMP.UN,Toronto Stock Exchange,XTSE,CAD,CA_TSX,UNKNOWN,ACTIVE_VERIFIED,SRC_TMX_TSX_COMPOSITE,,UNMAPPED,KMP.UN,MAPPING_PRESENT_NOT_REVALIDATED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,HISTORY_NOT_CHECKED,,,,,,LIQUIDITY_NOT_CHECKED,,,,NOT_ELIGIBLE_OR_NOT_RECONCILED,PRIOR_EVIDENCE_REQUIRES_REFRESH,true,false,false,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,P1,CURRENT_CANONICAL,LOW,false,false
WS:XTSE:KNT,K92 Mining Inc.,,Canada,KNT,Toronto Stock Exchange,XTSE,CAD,CA_TSX,UNKNOWN,ACTIVE_VERIFIED,SRC_TMX_TSX_COMPOSITE,,UNMAPPED,KNT,MAPPING_PRESENT_NOT_REVALIDATED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,HISTORY_NOT_CHECKED,,,,,,LIQUIDITY_NOT_CHECKED,,,,NOT_ELIGIBLE_OR_NOT_RECONCILED,PRIOR_EVIDENCE_REQUIRES_REFRESH,true,false,false,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,P1,CURRENT_CANONICAL,LOW,false,false
WS:XTSE:KXS,Kinaxis Inc.,,Canada,KXS,Toronto Stock Exchange,XTSE,CAD,CA_TSX,UNKNOWN,ACTIVE_VERIFIED,SRC_TMX_TSX_COMPOSITE,,UNMAPPED,KXS,MAPPING_PRESENT_NOT_REVALIDATED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,HISTORY_NOT_CHECKED,,,,,,LIQUIDITY_NOT_CHECKED,,,,NOT_ELIGIBLE_OR_NOT_RECONCILED,PRIOR_EVIDENCE_REQUIRES_REFRESH,true,false,false,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,P1,CURRENT_CANONICAL,LOW,false,false
WS:XTSE:L,Loblaw Companies Limited,,Canada,L,Toronto Stock Exchange,XTSE,CAD,CA_TSX,UNKNOWN,ACTIVE_VERIFIED,SRC_TMX_TSX_COMPOSITE,,UNMAPPED,L,MAPPING_PRESENT_NOT_REVALIDATED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,HISTORY_NOT_CHECKED,,,,,,LIQUIDITY_NOT_CHECKED,,,,NOT_ELIGIBLE_OR_NOT_RECONCILED,PRIOR_EVIDENCE_REQUIRES_REFRESH,true,false,false,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,P1,CURRENT_CANONICAL,LOW,false,false
WS:XTSE:LAC,Lithium Americas Corp.,,Canada,LAC,Toronto Stock Exchange,XTSE,CAD,CA_TSX,UNKNOWN,ACTIVE_VERIFIED,SRC_TMX_TSX_COMPOSITE,,UNMAPPED,LAC,MAPPING_PRESENT_NOT_REVALIDATED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,HISTORY_NOT_CHECKED,,,,,,LIQUIDITY_NOT_CHECKED,,,,NOT_ELIGIBLE_OR_NOT_RECONCILED,PRIOR_EVIDENCE_REQUIRES_REFRESH,true,false,false,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,P1,CURRENT_CANONICAL,LOW,false,false
WS:XTSE:LB,Laurentian Bank of Canada,,Canada,LB,Toronto Stock Exchange,XTSE,CAD,CA_TSX,UNKNOWN,ACTIVE_VERIFIED,SRC_TMX_TSX_COMPOSITE,,UNMAPPED,LB,MAPPING_PRESENT_NOT_REVALIDATED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,HISTORY_NOT_CHECKED,,,,,,LIQUIDITY_NOT_CHECKED,,,,NOT_ELIGIBLE_OR_NOT_RECONCILED,PRIOR_EVIDENCE_REQUIRES_REFRESH,true,false,false,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,P1,CURRENT_CANONICAL,LOW,false,false
WS:XTSE:LIF,Labrador Iron Ore Royalty Corporation,,Canada,LIF,Toronto Stock Exchange,XTSE,CAD,CA_TSX,UNKNOWN,ACTIVE_VERIFIED,SRC_TMX_TSX_COMPOSITE,,UNMAPPED,LIF,MAPPING_PRESENT_NOT_REVALIDATED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,HISTORY_NOT_CHECKED,,,,,,LIQUIDITY_NOT_CHECKED,,,,NOT_ELIGIBLE_OR_NOT_RECONCILED,PRIOR_EVIDENCE_REQUIRES_REFRESH,true,false,false,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,P1,CURRENT_CANONICAL,LOW,false,false
WS:XTSE:LNR,Linamar Corporation,,Canada,LNR,Toronto Stock Exchange,XTSE,CAD,CA_TSX,UNKNOWN,ACTIVE_VERIFIED,SRC_TMX_TSX_COMPOSITE,,UNMAPPED,LNR,MAPPING_PRESENT_NOT_REVALIDATED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,HISTORY_NOT_CHECKED,,,,,,LIQUIDITY_NOT_CHECKED,,,,NOT_ELIGIBLE_OR_NOT_RECONCILED,PRIOR_EVIDENCE_REQUIRES_REFRESH,true,false,false,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,P1,CURRENT_CANONICAL,LOW,false,false
WS:XTSE:LSPD,Lightspeed Commerce Inc. Subordinate Voting Shares,,Canada,LSPD,Toronto Stock Exchange,XTSE,CAD,CA_TSX,UNKNOWN,ACTIVE_VERIFIED,SRC_TMX_TSX_COMPOSITE,,UNMAPPED,LSPD,MAPPING_PRESENT_NOT_REVALIDATED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,HISTORY_NOT_CHECKED,,,,,,LIQUIDITY_NOT_CHECKED,,,,NOT_ELIGIBLE_OR_NOT_RECONCILED,PRIOR_EVIDENCE_REQUIRES_REFRESH,true,false,false,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,P1,CURRENT_CANONICAL,LOW,false,false
WS:XTSE:LUG,Lundin Gold Inc.,,Canada,LUG,Toronto Stock Exchange,XTSE,CAD,CA_TSX,UNKNOWN,ACTIVE_VERIFIED,SRC_TMX_TSX_COMPOSITE,,UNMAPPED,LUG,MAPPING_PRESENT_NOT_REVALIDATED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,HISTORY_NOT_CHECKED,,,,,,LIQUIDITY_NOT_CHECKED,,,,NOT_ELIGIBLE_OR_NOT_RECONCILED,PRIOR_EVIDENCE_REQUIRES_REFRESH,true,false,false,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,P1,CURRENT_CANONICAL,LOW,false,false
WS:XTSE:LUN,Lundin Mining Corporation,,Canada,LUN,Toronto Stock Exchange,XTSE,CAD,CA_TSX,UNKNOWN,ACTIVE_VERIFIED,SRC_TMX_TSX_COMPOSITE,,UNMAPPED,LUN,MAPPING_PRESENT_NOT_REVALIDATED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,HISTORY_NOT_CHECKED,,,,,,LIQUIDITY_NOT_CHECKED,,,,NOT_ELIGIBLE_OR_NOT_RECONCILED,PRIOR_EVIDENCE_REQUIRES_REFRESH,true,false,false,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,P1,CURRENT_CANONICAL,LOW,false,false
WS:XTSE:MAU,Montage Gold Corp.,,Canada,MAU,Toronto Stock Exchange,XTSE,CAD,CA_TSX,UNKNOWN,ACTIVE_VERIFIED,SRC_TMX_TSX_COMPOSITE,,UNMAPPED,MAU,MAPPING_PRESENT_NOT_REVALIDATED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,HISTORY_NOT_CHECKED,,,,,,LIQUIDITY_NOT_CHECKED,,,,NOT_ELIGIBLE_OR_NOT_RECONCILED,PRIOR_EVIDENCE_REQUIRES_REFRESH,true,false,false,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,P1,CURRENT_CANONICAL,LOW,false,false
WS:XTSE:MDA,MDA Space Ltd.,,Canada,MDA,Toronto Stock Exchange,XTSE,CAD,CA_TSX,UNKNOWN,ACTIVE_VERIFIED,SRC_TMX_TSX_COMPOSITE,,UNMAPPED,MDA,MAPPING_PRESENT_NOT_REVALIDATED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,HISTORY_NOT_CHECKED,,,,,,LIQUIDITY_NOT_CHECKED,,,,NOT_ELIGIBLE_OR_NOT_RECONCILED,PRIOR_EVIDENCE_REQUIRES_REFRESH,true,false,false,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,P1,CURRENT_CANONICAL,LOW,false,false
WS:XTSE:MFC,Manulife Financial Corporation,,Canada,MFC,Toronto Stock Exchange,XTSE,CAD,CA_TSX,UNKNOWN,ACTIVE_VERIFIED,SRC_TMX_TSX_COMPOSITE,,UNMAPPED,MFC,MAPPING_PRESENT_NOT_REVALIDATED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,HISTORY_NOT_CHECKED,,,,,,LIQUIDITY_NOT_CHECKED,,,,NOT_ELIGIBLE_OR_NOT_RECONCILED,PRIOR_EVIDENCE_REQUIRES_REFRESH,true,false,false,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,P1,CURRENT_CANONICAL,LOW,false,false
WS:XTSE:MFI,Maple Leaf Foods Inc.,,Canada,MFI,Toronto Stock Exchange,XTSE,CAD,CA_TSX,UNKNOWN,ACTIVE_VERIFIED,SRC_TMX_TSX_COMPOSITE,,UNMAPPED,MFI,MAPPING_PRESENT_NOT_REVALIDATED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,HISTORY_NOT_CHECKED,,,,,,LIQUIDITY_NOT_CHECKED,,,,NOT_ELIGIBLE_OR_NOT_RECONCILED,PRIOR_EVIDENCE_REQUIRES_REFRESH,true,false,false,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,P1,CURRENT_CANONICAL,LOW,false,false
WS:XTSE:MG,Magna International Inc.,,Canada,MG,Toronto Stock Exchange,XTSE,CAD,CA_TSX,UNKNOWN,ACTIVE_VERIFIED,SRC_TMX_TSX_COMPOSITE,,UNMAPPED,MG,MAPPING_PRESENT_NOT_REVALIDATED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,HISTORY_NOT_CHECKED,,,,,,LIQUIDITY_NOT_CHECKED,,,,NOT_ELIGIBLE_OR_NOT_RECONCILED,PRIOR_EVIDENCE_REQUIRES_REFRESH,true,false,false,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,P1,CURRENT_CANONICAL,LOW,false,false
WS:XTSE:MRU,Metro Inc.,,Canada,MRU,Toronto Stock Exchange,XTSE,CAD,CA_TSX,UNKNOWN,ACTIVE_VERIFIED,SRC_TMX_TSX_COMPOSITE,,UNMAPPED,MRU,MAPPING_PRESENT_NOT_REVALIDATED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,HISTORY_NOT_CHECKED,,,,,,LIQUIDITY_NOT_CHECKED,,,,NOT_ELIGIBLE_OR_NOT_RECONCILED,PRIOR_EVIDENCE_REQUIRES_REFRESH,true,false,false,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,P1,CURRENT_CANONICAL,LOW,false,false
WS:XTSE:MTL,Mullen Group Ltd.,,Canada,MTL,Toronto Stock Exchange,XTSE,CAD,CA_TSX,UNKNOWN,ACTIVE_VERIFIED,SRC_TMX_TSX_COMPOSITE,,UNMAPPED,MTL,MAPPING_PRESENT_NOT_REVALIDATED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,HISTORY_NOT_CHECKED,,,,,,LIQUIDITY_NOT_CHECKED,,,,NOT_ELIGIBLE_OR_NOT_RECONCILED,PRIOR_EVIDENCE_REQUIRES_REFRESH,true,false,false,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,P1,CURRENT_CANONICAL,LOW,false,false
WS:XTSE:MX,Methanex Corporation,,Canada,MX,Toronto Stock Exchange,XTSE,CAD,CA_TSX,UNKNOWN,ACTIVE_VERIFIED,SRC_TMX_TSX_COMPOSITE,,UNMAPPED,MX,MAPPING_PRESENT_NOT_REVALIDATED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,HISTORY_NOT_CHECKED,,,,,,LIQUIDITY_NOT_CHECKED,,,,NOT_ELIGIBLE_OR_NOT_RECONCILED,PRIOR_EVIDENCE_REQUIRES_REFRESH,true,false,false,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,P1,CURRENT_CANONICAL,LOW,false,false
WS:XTSE:NA,National Bank of Canada,,Canada,NA,Toronto Stock Exchange,XTSE,CAD,CA_TSX,UNKNOWN,ACTIVE_VERIFIED,SRC_TMX_TSX_COMPOSITE,,UNMAPPED,NA,MAPPING_PRESENT_NOT_REVALIDATED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,HISTORY_NOT_CHECKED,,,,,,LIQUIDITY_NOT_CHECKED,,,,NOT_ELIGIBLE_OR_NOT_RECONCILED,PRIOR_EVIDENCE_REQUIRES_REFRESH,true,false,false,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,P1,CURRENT_CANONICAL,LOW,false,false
WS:XTSE:NFI,NFI Group Inc.,,Canada,NFI,Toronto Stock Exchange,XTSE,CAD,CA_TSX,UNKNOWN,ACTIVE_VERIFIED,SRC_TMX_TSX_COMPOSITE,,UNMAPPED,NFI,MAPPING_PRESENT_NOT_REVALIDATED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,HISTORY_NOT_CHECKED,,,,,,LIQUIDITY_NOT_CHECKED,,,,NOT_ELIGIBLE_OR_NOT_RECONCILED,PRIOR_EVIDENCE_REQUIRES_REFRESH,true,false,false,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,P1,CURRENT_CANONICAL,LOW,false,false
WS:XTSE:NG,NovaGold Resources Inc.,,Canada,NG,Toronto Stock Exchange,XTSE,CAD,CA_TSX,UNKNOWN,ACTIVE_VERIFIED,SRC_TMX_TSX_COMPOSITE,,UNMAPPED,NG,MAPPING_PRESENT_NOT_REVALIDATED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,HISTORY_NOT_CHECKED,,,,,,LIQUIDITY_NOT_CHECKED,,,,NOT_ELIGIBLE_OR_NOT_RECONCILED,PRIOR_EVIDENCE_REQUIRES_REFRESH,true,false,false,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,P1,CURRENT_CANONICAL,LOW,false,false
WS:XTSE:NGEX,NGEx Minerals Ltd.,,Canada,NGEX,Toronto Stock Exchange,XTSE,CAD,CA_TSX,UNKNOWN,ACTIVE_VERIFIED,SRC_TMX_TSX_COMPOSITE,,UNMAPPED,NGEX,MAPPING_PRESENT_NOT_REVALIDATED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,HISTORY_NOT_CHECKED,,,,,,LIQUIDITY_NOT_CHECKED,,,,NOT_ELIGIBLE_OR_NOT_RECONCILED,PRIOR_EVIDENCE_REQUIRES_REFRESH,true,false,false,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,P1,CURRENT_CANONICAL,LOW,false,false
WS:XTSE:NPI,Northland Power Inc.,,Canada,NPI,Toronto Stock Exchange,XTSE,CAD,CA_TSX,UNKNOWN,ACTIVE_VERIFIED,SRC_TMX_TSX_COMPOSITE,,UNMAPPED,NPI,MAPPING_PRESENT_NOT_REVALIDATED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,HISTORY_NOT_CHECKED,,,,,,LIQUIDITY_NOT_CHECKED,,,,NOT_ELIGIBLE_OR_NOT_RECONCILED,PRIOR_EVIDENCE_REQUIRES_REFRESH,true,false,false,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,P1,CURRENT_CANONICAL,LOW,false,false
WS:XTSE:NTR,Nutrien Ltd.,,Canada,NTR,Toronto Stock Exchange,XTSE,CAD,CA_TSX,UNKNOWN,ACTIVE_VERIFIED,SRC_TMX_TSX_COMPOSITE,,UNMAPPED,NTR,MAPPING_PRESENT_NOT_REVALIDATED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,HISTORY_NOT_CHECKED,,,,,,LIQUIDITY_NOT_CHECKED,,,,NOT_ELIGIBLE_OR_NOT_RECONCILED,PRIOR_EVIDENCE_REQUIRES_REFRESH,true,false,false,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,P1,CURRENT_CANONICAL,LOW,false,false
WS:XTSE:NWC,North West Company Inc. (The),,Canada,NWC,Toronto Stock Exchange,XTSE,CAD,CA_TSX,UNKNOWN,ACTIVE_VERIFIED,SRC_TMX_TSX_COMPOSITE,,UNMAPPED,NWC,MAPPING_PRESENT_NOT_REVALIDATED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,HISTORY_NOT_CHECKED,,,,,,LIQUIDITY_NOT_CHECKED,,,,NOT_ELIGIBLE_OR_NOT_RECONCILED,PRIOR_EVIDENCE_REQUIRES_REFRESH,true,false,false,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,P1,CURRENT_CANONICAL,LOW,false,false
WS:XTSE:NXE,NexGen Energy Ltd.,,Canada,NXE,Toronto Stock Exchange,XTSE,CAD,CA_TSX,UNKNOWN,ACTIVE_VERIFIED,SRC_TMX_TSX_COMPOSITE,,UNMAPPED,NXE,MAPPING_PRESENT_NOT_REVALIDATED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,HISTORY_NOT_CHECKED,,,,,,LIQUIDITY_NOT_CHECKED,,,,NOT_ELIGIBLE_OR_NOT_RECONCILED,PRIOR_EVIDENCE_REQUIRES_REFRESH,true,false,false,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,P1,CURRENT_CANONICAL,LOW,false,false
WS:XTSE:OGC,OceanaGold Corporation,,Canada,OGC,Toronto Stock Exchange,XTSE,CAD,CA_TSX,UNKNOWN,ACTIVE_VERIFIED,SRC_TMX_TSX_COMPOSITE,,UNMAPPED,OGC,MAPPING_PRESENT_NOT_REVALIDATED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,HISTORY_NOT_CHECKED,,,,,,LIQUIDITY_NOT_CHECKED,,,,NOT_ELIGIBLE_OR_NOT_RECONCILED,PRIOR_EVIDENCE_REQUIRES_REFRESH,true,false,false,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,P1,CURRENT_CANONICAL,LOW,false,false
WS:XTSE:ONEX,ONEX Corporation Subordinate Voting Shares,,Canada,ONEX,Toronto Stock Exchange,XTSE,CAD,CA_TSX,UNKNOWN,ACTIVE_VERIFIED,SRC_TMX_TSX_COMPOSITE,,UNMAPPED,ONEX,MAPPING_PRESENT_NOT_REVALIDATED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,HISTORY_NOT_CHECKED,,,,,,LIQUIDITY_NOT_CHECKED,,,,NOT_ELIGIBLE_OR_NOT_RECONCILED,PRIOR_EVIDENCE_REQUIRES_REFRESH,true,false,false,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,P1,CURRENT_CANONICAL,LOW,false,false
WS:XTSE:OR,OR Royalties Inc.,,Canada,OR,Toronto Stock Exchange,XTSE,CAD,CA_TSX,UNKNOWN,ACTIVE_VERIFIED,SRC_TMX_TSX_COMPOSITE,,UNMAPPED,OR,MAPPING_PRESENT_NOT_REVALIDATED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,HISTORY_NOT_CHECKED,,,,,,LIQUIDITY_NOT_CHECKED,,,,NOT_ELIGIBLE_OR_NOT_RECONCILED,PRIOR_EVIDENCE_REQUIRES_REFRESH,true,false,false,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,P1,CURRENT_CANONICAL,LOW,false,false
