WS_ID,Name,ISIN,Primary_MIC,Primary_Exchange,Primary_Ticker,Primary_Currency,Primary_Universe_Index,v0_39_Static_Symbol_Relation,v0_39_Diagnostic_Classification,Current_Yahoo_Symbol,Static_Candidate_Yahoo_Symbol,Proposed_Yahoo_Symbol,Provider_Listing_Type,Primary_Listing_Status,Provider_Symbol_Status,Corporate_Action_Status,Evidence_Status,Evidence_Confidence,Evidence_Primary_URL,Evidence_Provider_URL,Evidence_Secondary_URL,Evidence_Note,Evidence_AsOf_UTC,Decision,Needs_Price_Verification,Verified_Primary_Ticker,Verified_Share_Class,Research_Status
WS:XPAR:CARR.PA,,,XPAR,,CARR.PA,EUR,,EXACT,EXACT_PROVIDER_SYMBOL_NO_DATA,CARR.PA,CARR.PA,,UNVERIFIED,UNVERIFIED,UNVERIFIED,UNVERIFIED,NOT_RESEARCHED,UNRESOLVED,,,,Evidence review scaffold; no provider/primary evidence asserted. Manual research required.,2026-09-02T18:17:22.110176+00:00,UNRESOLVED_MANUAL,NO,,,NOT_STARTED
WS:XPAR:CVO.PA,,,XPAR,,CVO.PA,EUR,,EXACT,EXACT_PROVIDER_SYMBOL_NO_DATA,CVO.PA,CVO.PA,,UNVERIFIED,UNVERIFIED,UNVERIFIED,UNVERIFIED,NOT_RESEARCHED,UNRESOLVED,,,,Evidence review scaffold; no provider/primary evidence asserted. Manual research required.,2026-09-02T18:17:22.110176+00:00,UNRESOLVED_MANUAL,NO,,,NOT_STARTED
WS:XPAR:DANO.PA,,,XPAR,,DANO.PA,EUR,,EXACT,EXACT_PROVIDER_SYMBOL_NO_DATA,DANO.PA,DANO.PA,,UNVERIFIED,UNVERIFIED,UNVERIFIED,UNVERIFIED,NOT_RESEARCHED,UNRESOLVED,,,,Evidence review scaffold; no provider/primary evidence asserted. Manual research required.,2026-09-02T18:17:22.110176+00:00,UNRESOLVED_MANUAL,NO,,,NOT_STARTED
WS:XPAR:DAST.PA,,,XPAR,,DAST.PA,EUR,,EXACT,EXACT_PROVIDER_SYMBOL_NO_DATA,DAST.PA,DAST.PA,,UNVERIFIED,UNVERIFIED,UNVERIFIED,UNVERIFIED,NOT_RESEARCHED,UNRESOLVED,,,,Evidence review scaffold; no provider/primary evidence asserted. Manual research required.,2026-09-02T18:17:22.110176+00:00,UNRESOLVED_MANUAL,NO,,,NOT_STARTED
WS:XPAR:ENGIE.PA,,,XPAR,,ENGIE.PA,EUR,,EXACT,EXACT_PROVIDER_SYMBOL_NO_DATA,ENGIE.PA,ENGIE.PA,,UNVERIFIED,UNVERIFIED,UNVERIFIED,UNVERIFIED,NOT_RESEARCHED,UNRESOLVED,,,,Evidence review scaffold; no provider/primary evidence asserted. Manual research required.,2026-09-02T18:17:22.110176+00:00,UNRESOLVED_MANUAL,NO,,,NOT_STARTED
WS:XPAR:ESLX.PA,,,XPAR,,ESLX.PA,EUR,,EXACT,EXACT_PROVIDER_SYMBOL_NO_DATA,ESLX.PA,ESLX.PA,,UNVERIFIED,UNVERIFIED,UNVERIFIED,UNVERIFIED,NOT_RESEARCHED,UNRESOLVED,,,,Evidence review scaffold; no provider/primary evidence asserted. Manual research required.,2026-09-02T18:17:22.110176+00:00,UNRESOLVED_MANUAL,NO,,,NOT_STARTED
WS:XPAR:EUFI.PA,,,XPAR,,EUFI.PA,EUR,,EXACT,EXACT_PROVIDER_SYMBOL_NO_DATA,EUFI.PA,EUFI.PA,,UNVERIFIED,UNVERIFIED,UNVERIFIED,UNVERIFIED,NOT_RESEARCHED,UNRESOLVED,,,,Evidence review scaffold; no provider/primary evidence asserted. Manual research required.,2026-09-02T18:17:22.110176+00:00,UNRESOLVED_MANUAL,NO,,,NOT_STARTED
WS:XPAR:EXHO.PA,,,XPAR,,EXHO.PA,EUR,,EXACT,EXACT_PROVIDER_SYMBOL_NO_DATA,EXHO.PA,EXHO.PA,,UNVERIFIED,UNVERIFIED,UNVERIFIED,UNVERIFIED,NOT_RESEARCHED,UNRESOLVED,,,,Evidence review scaffold; no provider/primary evidence asserted. Manual research required.,2026-09-02T18:17:22.110176+00:00,UNRESOLVED_MANUAL,NO,,,NOT_STARTED
WS:XPAR:FOUG.PA,,,XPAR,,FOUG.PA,EUR,,EXACT,EXACT_PROVIDER_SYMBOL_NO_DATA,FOUG.PA,FOUG.PA,,UNVERIFIED,UNVERIFIED,UNVERIFIED,UNVERIFIED,NOT_RESEARCHED,UNRESOLVED,,,,Evidence review scaffold; no provider/primary evidence asserted. Manual research required.,2026-09-02T18:17:22.110176+00:00,UNRESOLVED_MANUAL,NO,,,NOT_STARTED
WS:XPAR:GETP.PA,,,XPAR,,GETP.PA,EUR,,EXACT,EXACT_PROVIDER_SYMBOL_NO_DATA,GETP.PA,GETP.PA,,UNVERIFIED,UNVERIFIED,UNVERIFIED,UNVERIFIED,NOT_RESEARCHED,UNRESOLVED,,,,Evidence review scaffold; no provider/primary evidence asserted. Manual research required.,2026-09-02T18:17:22.110176+00:00,UNRESOLVED_MANUAL,NO,,,NOT_STARTED
WS:XPAR:GFCP.PA,,,XPAR,,GFCP.PA,EUR,,EXACT,EXACT_PROVIDER_SYMBOL_NO_DATA,GFCP.PA,GFCP.PA,,UNVERIFIED,UNVERIFIED,UNVERIFIED,UNVERIFIED,NOT_RESEARCHED,UNRESOLVED,,,,Evidence review scaffold; no provider/primary evidence asserted. Manual research required.,2026-09-02T18:17:22.110176+00:00,UNRESOLVED_MANUAL,NO,,,NOT_STARTED
WS:XPAR:HRMS.PA,,,XPAR,,HRMS.PA,EUR,,EXACT,EXACT_PROVIDER_SYMBOL_NO_DATA,HRMS.PA,HRMS.PA,,UNVERIFIED,UNVERIFIED,UNVERIFIED,UNVERIFIED,NOT_RESEARCHED,UNRESOLVED,,,,Evidence review scaffold; no provider/primary evidence asserted. Manual research required.,2026-09-02T18:17:22.110176+00:00,UNRESOLVED_MANUAL,NO,,,NOT_STARTED
WS:XPAR:LEGD.PA,,,XPAR,,LEGD.PA,EUR,,EXACT,EXACT_PROVIDER_SYMBOL_NO_DATA,LEGD.PA,LEGD.PA,,UNVERIFIED,UNVERIFIED,UNVERIFIED,UNVERIFIED,NOT_RESEARCHED,UNRESOLVED,,,,Evidence review scaffold; no provider/primary evidence asserted. Manual research required.,2026-09-02T18:17:22.110176+00:00,UNRESOLVED_MANUAL,NO,,,NOT_STARTED
WS:XPAR:LOIM.PA,,,XPAR,,LOIM.PA,EUR,,EXACT,EXACT_PROVIDER_SYMBOL_NO_DATA,LOIM.PA,LOIM.PA,,UNVERIFIED,UNVERIFIED,UNVERIFIED,UNVERIFIED,NOT_RESEARCHED,UNRESOLVED,,,,Evidence review scaffold; no provider/primary evidence asserted. Manual research required.,2026-09-02T18:17:22.110176+00:00,UNRESOLVED_MANUAL,NO,,,NOT_STARTED
WS:XPAR:LVMH.PA,,,XPAR,,LVMH.PA,EUR,,EXACT,EXACT_PROVIDER_SYMBOL_NO_DATA,LVMH.PA,LVMH.PA,,UNVERIFIED,UNVERIFIED,UNVERIFIED,UNVERIFIED,NOT_RESEARCHED,UNRESOLVED,,,,Evidence review scaffold; no provider/primary evidence asserted. Manual research required.,2026-09-02T18:17:22.110176+00:00,UNRESOLVED_MANUAL,NO,,,NOT_STARTED
WS:XPAR:MICP.PA,,,XPAR,,MICP.PA,EUR,,EXACT,EXACT_PROVIDER_SYMBOL_NO_DATA,MICP.PA,MICP.PA,,UNVERIFIED,UNVERIFIED,UNVERIFIED,UNVERIFIED,NOT_RESEARCHED,UNRESOLVED,,,,Evidence review scaffold; no provider/primary evidence asserted. Manual research required.,2026-09-02T18:17:22.110176+00:00,UNRESOLVED_MANUAL,NO,,,NOT_STARTED
WS:XPAR:NEXS.PA,,,XPAR,,NEXS.PA,EUR,,EXACT,EXACT_PROVIDER_SYMBOL_NO_DATA,NEXS.PA,NEXS.PA,,UNVERIFIED,UNVERIFIED,UNVERIFIED,UNVERIFIED,NOT_RESEARCHED,UNRESOLVED,,,,Evidence review scaffold; no provider/primary evidence asserted. Manual research required.,2026-09-02T18:17:22.110176+00:00,UNRESOLVED_MANUAL,NO,,,NOT_STARTED
WS:XPAR:ORAN.PA,,,XPAR,,ORAN.PA,EUR,,EXACT,EXACT_PROVIDER_SYMBOL_NO_DATA,ORAN.PA,ORAN.PA,,UNVERIFIED,UNVERIFIED,UNVERIFIED,UNVERIFIED,NOT_RESEARCHED,UNRESOLVED,,,,Evidence review scaffold; no provider/primary evidence asserted. Manual research required.,2026-09-02T18:17:22.110176+00:00,UNRESOLVED_MANUAL,NO,,,NOT_STARTED
WS:XPAR:OREP.PA,,,XPAR,,OREP.PA,EUR,,EXACT,EXACT_PROVIDER_SYMBOL_NO_DATA,OREP.PA,OREP.PA,,UNVERIFIED,UNVERIFIED,UNVERIFIED,UNVERIFIED,NOT_RESEARCHED,UNRESOLVED,,,,Evidence review scaffold; no provider/primary evidence asserted. Manual research required.,2026-09-02T18:17:22.110176+00:00,UNRESOLVED_MANUAL,NO,,,NOT_STARTED
WS:XPAR:PERP.PA,,,XPAR,,PERP.PA,EUR,,EXACT,EXACT_PROVIDER_SYMBOL_NO_DATA,PERP.PA,PERP.PA,,UNVERIFIED,UNVERIFIED,UNVERIFIED,UNVERIFIED,NOT_RESEARCHED,UNRESOLVED,,,,Evidence review scaffold; no provider/primary evidence asserted. Manual research required.,2026-09-02T18:17:22.110176+00:00,UNRESOLVED_MANUAL,NO,,,NOT_STARTED
WS:XPAR:PRTP.PA,,,XPAR,,PRTP.PA,EUR,,EXACT,EXACT_PROVIDER_SYMBOL_NO_DATA,PRTP.PA,PRTP.PA,,UNVERIFIED,UNVERIFIED,UNVERIFIED,UNVERIFIED,NOT_RESEARCHED,UNRESOLVED,,,,Evidence review scaffold; no provider/primary evidence asserted. Manual research required.,2026-09-02T18:17:22.110176+00:00,UNRESOLVED_MANUAL,NO,,,NOT_STARTED
WS:XPAR:PUBP.PA,,,XPAR,,PUBP.PA,EUR,,EXACT,EXACT_PROVIDER_SYMBOL_NO_DATA,PUBP.PA,PUBP.PA,,UNVERIFIED,UNVERIFIED,UNVERIFIED,UNVERIFIED,NOT_RESEARCHED,UNRESOLVED,,,,Evidence review scaffold; no provider/primary evidence asserted. Manual research required.,2026-09-02T18:17:22.110176+00:00,UNRESOLVED_MANUAL,NO,,,NOT_STARTED
WS:XPAR:RENA.PA,,,XPAR,,RENA.PA,EUR,,EXACT,EXACT_PROVIDER_SYMBOL_NO_DATA,RENA.PA,RENA.PA,,UNVERIFIED,UNVERIFIED,UNVERIFIED,UNVERIFIED,NOT_RESEARCHED,UNRESOLVED,,,,Evidence review scaffold; no provider/primary evidence asserted. Manual research required.,2026-09-02T18:17:22.110176+00:00,UNRESOLVED_MANUAL,NO,,,NOT_STARTED
WS:XPAR:RUBF.PA,,,XPAR,,RUBF.PA,EUR,,EXACT,EXACT_PROVIDER_SYMBOL_NO_DATA,RUBF.PA,RUBF.PA,,UNVERIFIED,UNVERIFIED,UNVERIFIED,UNVERIFIED,NOT_RESEARCHED,UNRESOLVED,,,,Evidence review scaffold; no provider/primary evidence asserted. Manual research required.,2026-09-02T18:17:22.110176+00:00,UNRESOLVED_MANUAL,NO,,,NOT_STARTED
WS:XPAR:SASY.PA,,,XPAR,,SASY.PA,EUR,,EXACT,EXACT_PROVIDER_SYMBOL_NO_DATA,SASY.PA,SASY.PA,,UNVERIFIED,UNVERIFIED,UNVERIFIED,UNVERIFIED,NOT_RESEARCHED,UNRESOLVED,,,,Evidence review scaffold; no provider/primary evidence asserted. Manual research required.,2026-09-02T18:17:22.110176+00:00,UNRESOLVED_MANUAL,NO,,,NOT_STARTED
WS:XPAR:SCHN.PA,,,XPAR,,SCHN.PA,EUR,,EXACT,EXACT_PROVIDER_SYMBOL_NO_DATA,SCHN.PA,SCHN.PA,,UNVERIFIED,UNVERIFIED,UNVERIFIED,UNVERIFIED,NOT_RESEARCHED,UNRESOLVED,,,,Evidence review scaffold; no provider/primary evidence asserted. Manual research required.,2026-09-02T18:17:22.110176+00:00,UNRESOLVED_MANUAL,NO,,,NOT_STARTED
WS:XPAR:SCOR.PA,,,XPAR,,SCOR.PA,EUR,,EXACT,EXACT_PROVIDER_SYMBOL_NO_DATA,SCOR.PA,SCOR.PA,,UNVERIFIED,UNVERIFIED,UNVERIFIED,UNVERIFIED,NOT_RESEARCHED,UNRESOLVED,,,,Evidence review scaffold; no provider/primary evidence asserted. Manual research required.,2026-09-02T18:17:22.110176+00:00,UNRESOLVED_MANUAL,NO,,,NOT_STARTED
WS:XPAR:SESFD.PA,,,XPAR,,SESFd.PA,EUR,,CASE_ONLY,CASE_NORMALIZATION_SUSPECT,SESFd.PA,SESFD.PA,SESG.PA,PRIMARY,VERIFIED,VERIFIED,NONE,VERIFIED_PRIMARY_AND_PROVIDER,HIGH,https://live.euronext.com/en/product/equities/LU0088087324-XPAR,https://finance.yahoo.com/quote/SESG.PA/,https://www.ses.com/investors/shareholder-information,"Euronext Paris identifies SES common stock, ISIN LU0088087324, XPAR. SES shareholder information explicitly lists Euronext Paris ticker SESG FP and Reuters SESFd.PA, and distinguishes the Luxembourg listing. Yahoo Finance provides a concrete SESG.PA quote page for SES S.A. The frozen Reuters-style SESFd.PA maps to the same EUR Paris primary instrument; no collision or unresolved corporate action. No mapping apply.",2026-09-02T22:50:00Z,CONFIRMED_PROVIDER_SYMBOL_CANDIDATE,YES,SESG,A shares,RESEARCHED
WS:XPAR:SGEF.PA,,,XPAR,,SGEF.PA,EUR,,EXACT,EXACT_PROVIDER_SYMBOL_NO_DATA,SGEF.PA,SGEF.PA,,UNVERIFIED,UNVERIFIED,UNVERIFIED,UNVERIFIED,NOT_RESEARCHED,UNRESOLVED,,,,Evidence review scaffold; no provider/primary evidence asserted. Manual research required.,2026-09-02T18:17:22.110176+00:00,UNRESOLVED_MANUAL,NO,,,NOT_STARTED
WS:XPAR:SGOB.PA,,,XPAR,,SGOB.PA,EUR,,EXACT,EXACT_PROVIDER_SYMBOL_NO_DATA,SGOB.PA,SGOB.PA,,UNVERIFIED,UNVERIFIED,UNVERIFIED,UNVERIFIED,NOT_RESEARCHED,UNRESOLVED,,,,Evidence review scaffold; no provider/primary evidence asserted. Manual research required.,2026-09-02T18:17:22.110176+00:00,UNRESOLVED_MANUAL,NO,,,NOT_STARTED
WS:XPAR:SOGN.PA,,,XPAR,,SOGN.PA,EUR,,EXACT,EXACT_PROVIDER_SYMBOL_NO_DATA,SOGN.PA,SOGN.PA,,UNVERIFIED,UNVERIFIED,UNVERIFIED,UNVERIFIED,NOT_RESEARCHED,UNRESOLVED,,,,Evidence review scaffold; no provider/primary evidence asserted. Manual research required.,2026-09-02T18:17:22.110176+00:00,UNRESOLVED_MANUAL,NO,,,NOT_STARTED
WS:XPAR:SOIT.PA,,,XPAR,,SOIT.PA,EUR,,EXACT,EXACT_PROVIDER_SYMBOL_NO_DATA,SOIT.PA,SOIT.PA,,UNVERIFIED,UNVERIFIED,UNVERIFIED,UNVERIFIED,NOT_RESEARCHED,UNRESOLVED,,,,Evidence review scaffold; no provider/primary evidence asserted. Manual research required.,2026-09-02T18:17:22.110176+00:00,UNRESOLVED_MANUAL,NO,,,NOT_STARTED
WS:XPAR:SOPR.PA,,,XPAR,,SOPR.PA,EUR,,EXACT,EXACT_PROVIDER_SYMBOL_NO_DATA,SOPR.PA,SOPR.PA,,UNVERIFIED,UNVERIFIED,UNVERIFIED,UNVERIFIED,NOT_RESEARCHED,UNRESOLVED,,,,Evidence review scaffold; no provider/primary evidence asserted. Manual research required.,2026-09-02T18:17:22.110176+00:00,UNRESOLVED_MANUAL,NO,,,NOT_STARTED
WS:XPAR:STDM.PA,,,XPAR,,STDM.PA,EUR,,EXACT,EXACT_PROVIDER_SYMBOL_NO_DATA,STDM.PA,STDM.PA,,UNVERIFIED,UNVERIFIED,UNVERIFIED,UNVERIFIED,NOT_RESEARCHED,UNRESOLVED,,,,Evidence review scaffold; no provider/primary evidence asserted. Manual research required.,2026-09-02T18:17:22.110176+00:00,UNRESOLVED_MANUAL,NO,,,NOT_STARTED
WS:XPAR:TCFP.PA,,,XPAR,,TCFP.PA,EUR,,EXACT,EXACT_PROVIDER_SYMBOL_NO_DATA,TCFP.PA,TCFP.PA,,UNVERIFIED,UNVERIFIED,UNVERIFIED,UNVERIFIED,NOT_RESEARCHED,UNRESOLVED,,,,Evidence review scaffold; no provider/primary evidence asserted. Manual research required.,2026-09-02T18:17:22.110176+00:00,UNRESOLVED_MANUAL,NO,,,NOT_STARTED
WS:XPAR:TEPRF.PA,,,XPAR,,TEPRF.PA,EUR,,EXACT,EXACT_PROVIDER_SYMBOL_NO_DATA,TEPRF.PA,TEPRF.PA,,UNVERIFIED,UNVERIFIED,UNVERIFIED,UNVERIFIED,NOT_RESEARCHED,UNRESOLVED,,,,Evidence review scaffold; no provider/primary evidence asserted. Manual research required.,2026-09-02T18:17:22.110176+00:00,UNRESOLVED_MANUAL,NO,,,NOT_STARTED
WS:XPAR:TTEF.PA,,,XPAR,,TTEF.PA,EUR,,EXACT,EXACT_PROVIDER_SYMBOL_NO_DATA,TTEF.PA,TTEF.PA,,UNVERIFIED,UNVERIFIED,UNVERIFIED,UNVERIFIED,NOT_RESEARCHED,UNRESOLVED,,,,Evidence review scaffold; no provider/primary evidence asserted. Manual research required.,2026-09-02T18:17:22.110176+00:00,UNRESOLVED_MANUAL,NO,,,NOT_STARTED
WS:XPAR:VLLP.PA,,,XPAR,,VLLP.PA,EUR,,EXACT,EXACT_PROVIDER_SYMBOL_NO_DATA,VLLP.PA,VLLP.PA,,UNVERIFIED,UNVERIFIED,UNVERIFIED,UNVERIFIED,NOT_RESEARCHED,UNRESOLVED,,,,Evidence review scaffold; no provider/primary evidence asserted. Manual research required.,2026-09-02T18:17:22.110176+00:00,UNRESOLVED_MANUAL,NO,,,NOT_STARTED
WS:XPAR:VLOF.PA,,,XPAR,,VLOF.PA,EUR,,EXACT,EXACT_PROVIDER_SYMBOL_NO_DATA,VLOF.PA,VLOF.PA,,UNVERIFIED,UNVERIFIED,UNVERIFIED,UNVERIFIED,NOT_RESEARCHED,UNRESOLVED,,,,Evidence review scaffold; no provider/primary evidence asserted. Manual research required.,2026-09-02T18:17:22.110176+00:00,UNRESOLVED_MANUAL,NO,,,NOT_STARTED
WS:XSTO:ADDTB.ST,,,XSTO,,ADDTb.ST,SEK,,CASE_ONLY,CASE_NORMALIZATION_SUSPECT,ADDTb.ST,ADDTB.ST,ADDT-B.ST,PRIMARY,REVIEWED,VERIFIED,NONE / NOT_APPLICABLE,PROVIDER_EVIDENCE_REVIEWED,MEDIUM,,https://finance.yahoo.com/quote/ADDT-B.ST/,,Live Stockholm research: source/RIC ticker ADDTb.ST; Yahoo quote identifies  as ADDT-B.ST in Stockholm/SEK. Share-class alias was checked against provider naming. MEDIUM because a concrete Nasdaq/IR primary page with ISIN was not captured in this attempt; no corporate action or collision asserted.,2026-09-02T21:06:21Z,CONFIRMED_CURRENT_SYMBOL_BUT_PRICE_VERIFY_REQUIRED,YES,ADDTB,B share,RESEARCHED
WS:XSTO:ASSAB.ST,,,XSTO,,ASSAb.ST,SEK,,CASE_ONLY,CASE_NORMALIZATION_SUSPECT,ASSAb.ST,ASSAB.ST,ASSA-B.ST,PRIMARY,REVIEWED,VERIFIED,NONE / NOT_APPLICABLE,PROVIDER_EVIDENCE_REVIEWED,MEDIUM,,https://finance.yahoo.com/quote/ASSA-B.ST/,,Live Stockholm research: source/RIC ticker ASSAb.ST; Yahoo quote identifies  as ASSA-B.ST in Stockholm/SEK. Share-class alias was checked against provider naming. MEDIUM because a concrete Nasdaq/IR primary page with ISIN was not captured in this attempt; no corporate action or collision asserted.,2026-09-02T21:06:21Z,CONFIRMED_CURRENT_SYMBOL_BUT_PRICE_VERIFY_REQUIRED,YES,ASSAB,B share,RESEARCHED
WS:XSTO:ATCOA.ST,,,XSTO,,ATCOa.ST,SEK,,CASE_ONLY,CASE_NORMALIZATION_SUSPECT,ATCOa.ST,ATCOA.ST,ATCO-A.ST,PRIMARY,REVIEWED,VERIFIED,NONE / NOT_APPLICABLE,PROVIDER_EVIDENCE_REVIEWED,MEDIUM,,https://finance.yahoo.com/quote/ATCO-A.ST/,,Live Stockholm research: source/RIC ticker ATCOa.ST; Yahoo quote identifies  as ATCO-A.ST in Stockholm/SEK. Share-class alias was checked against provider naming. MEDIUM because a concrete Nasdaq/IR primary page with ISIN was not captured in this attempt; no corporate action or collision asserted.,2026-09-02T21:06:21Z,CONFIRMED_CURRENT_SYMBOL_BUT_PRICE_VERIFY_REQUIRED,YES,ATCOA,A share,RESEARCHED
WS:XSTO:AVANZ.ST,,,XSTO,,AVANZ.ST,SEK,,EXACT,EXACT_PROVIDER_SYMBOL_NO_DATA,AVANZ.ST,AVANZ.ST,AZA.ST,PRIMARY,REVIEWED,VERIFIED,NONE / NOT_APPLICABLE,PROVIDER_EVIDENCE_REVIEWED,MEDIUM,,https://finance.yahoo.com/quote/AZA.ST/,,Live Stockholm research: source/RIC ticker AVANZ.ST; concrete Yahoo quote identifies  as AZA.ST in Stockholm/SEK. Share-class/provider naming checked. MEDIUM because a complete Nasdaq/IR+ISIN primary chain was not captured in this attempt; no corporate action or collision asserted.,2026-09-02T21:08:02Z,CONFIRMED_CURRENT_SYMBOL_BUT_PRICE_VERIFY_REQUIRED,YES,AZA,ordinary share,RESEARCHED
WS:XSTO:BALDB.ST,,,XSTO,,BALDb.ST,SEK,,CASE_ONLY,CASE_NORMALIZATION_SUSPECT,BALDb.ST,BALDB.ST,BALD-B.ST,PRIMARY,REVIEWED,VERIFIED,NONE / NOT_APPLICABLE,PROVIDER_EVIDENCE_REVIEWED,MEDIUM,,https://finance.yahoo.com/quote/BALD-B.ST/,,Live Stockholm research: source/RIC ticker BALDb.ST; Yahoo quote identifies  as BALD-B.ST in Stockholm/SEK. Share-class alias was checked against provider naming. MEDIUM because a concrete Nasdaq/IR primary page with ISIN was not captured in this attempt; no corporate action or collision asserted.,2026-09-02T21:06:21Z,CONFIRMED_CURRENT_SYMBOL_BUT_PRICE_VERIFY_REQUIRED,YES,BALDB,B share,RESEARCHED
WS:XSTO:BEIJB.ST,,,XSTO,,BEIJb.ST,SEK,,CASE_ONLY,CASE_NORMALIZATION_SUSPECT,BEIJb.ST,BEIJB.ST,BEIJ-B.ST,PRIMARY,REVIEWED,VERIFIED,NONE / NOT_APPLICABLE,PROVIDER_EVIDENCE_REVIEWED,MEDIUM,,https://finance.yahoo.com/quote/BEIJ-B.ST/,,Live Stockholm research: source/RIC ticker BEIJb.ST; Yahoo quote identifies  as BEIJ-B.ST in Stockholm/SEK. Share-class alias was checked against provider naming. MEDIUM because a concrete Nasdaq/IR primary page with ISIN was not captured in this attempt; no corporate action or collision asserted.,2026-09-02T21:06:21Z,CONFIRMED_CURRENT_SYMBOL_BUT_PRICE_VERIFY_REQUIRED,YES,BEIJB,B share,RESEARCHED
WS:XSTO:EPIRA.ST,,,XSTO,,EPIRa.ST,SEK,,CASE_ONLY,CASE_NORMALIZATION_SUSPECT,EPIRa.ST,EPIRA.ST,EPI-A.ST,PRIMARY,REVIEWED,VERIFIED,NONE / NOT_APPLICABLE,PROVIDER_EVIDENCE_REVIEWED,MEDIUM,,https://finance.yahoo.com/quote/EPI-A.ST/,,Live Stockholm research: source/RIC ticker EPIRa.ST; Yahoo quote identifies  as EPI-A.ST in Stockholm/SEK. Share-class alias was checked against provider naming. MEDIUM because a concrete Nasdaq/IR primary page with ISIN was not captured in this attempt; no corporate action or collision asserted.,2026-09-02T21:06:21Z,CONFIRMED_CURRENT_SYMBOL_BUT_PRICE_VERIFY_REQUIRED,YES,EPIA,A share,RESEARCHED
WS:XSTO:ERICB.ST,,,XSTO,,ERICb.ST,SEK,,CASE_ONLY,CASE_NORMALIZATION_SUSPECT,ERICb.ST,ERICB.ST,ERIC-B.ST,PRIMARY,REVIEWED,VERIFIED,NONE / NOT_APPLICABLE,PROVIDER_EVIDENCE_REVIEWED,MEDIUM,,https://finance.yahoo.com/quote/ERIC-B.ST/,,Live Stockholm research: source/RIC ticker ERICb.ST; Yahoo quote identifies  as ERIC-B.ST in Stockholm/SEK. Share-class alias was checked against provider naming. MEDIUM because a concrete Nasdaq/IR primary page with ISIN was not captured in this attempt; no corporate action or collision asserted.,2026-09-02T21:06:21Z,CONFIRMED_CURRENT_SYMBOL_BUT_PRICE_VERIFY_REQUIRED,YES,ERICB,B share,RESEARCHED
WS:XSTO:ESSITYB.ST,,,XSTO,,ESSITYb.ST,SEK,,CASE_ONLY,CASE_NORMALIZATION_SUSPECT,ESSITYb.ST,ESSITYB.ST,ESSITY-B.ST,PRIMARY,REVIEWED,VERIFIED,NONE / NOT_APPLICABLE,PROVIDER_EVIDENCE_REVIEWED,MEDIUM,,https://finance.yahoo.com/quote/ESSITY-B.ST/,,Live Stockholm research: source/RIC ticker ESSITYb.ST; Yahoo quote identifies  as ESSITY-B.ST in Stockholm/SEK. Share-class alias was checked against provider naming. MEDIUM because a concrete Nasdaq/IR primary page with ISIN was not captured in this attempt; no corporate action or collision asserted.,2026-09-02T21:06:21Z,CONFIRMED_CURRENT_SYMBOL_BUT_PRICE_VERIFY_REQUIRED,YES,ESSITYB,B share,RESEARCHED
WS:XSTO:EVOG.ST,,,XSTO,,EVOG.ST,SEK,,EXACT,EXACT_PROVIDER_SYMBOL_NO_DATA,EVOG.ST,EVOG.ST,EVO.ST,PRIMARY,REVIEWED,VERIFIED,NONE / NOT_APPLICABLE,PROVIDER_EVIDENCE_REVIEWED,MEDIUM,,https://finance.yahoo.com/quote/EVO.ST/,,Live Stockholm research: source/RIC ticker EVOG.ST; concrete Yahoo quote identifies  as EVO.ST in Stockholm/SEK. Share-class/provider naming checked. MEDIUM because a complete Nasdaq/IR+ISIN primary chain was not captured in this attempt; no corporate action or collision asserted.,2026-09-02T21:08:02Z,CONFIRMED_CURRENT_SYMBOL_BUT_PRICE_VERIFY_REQUIRED,YES,EVO,ordinary share,RESEARCHED
WS:XSTO:GETIB.ST,,,XSTO,,GETIb.ST,SEK,,CASE_ONLY,CASE_NORMALIZATION_SUSPECT,GETIb.ST,GETIB.ST,GETI-B.ST,PRIMARY,REVIEWED,VERIFIED,NONE / NOT_APPLICABLE,PROVIDER_EVIDENCE_REVIEWED,MEDIUM,,https://finance.yahoo.com/quote/GETI-B.ST/,,Live Stockholm research: source/RIC ticker GETIb.ST; Yahoo quote identifies  as GETI-B.ST in Stockholm/SEK. Share-class alias was checked against provider naming. MEDIUM because a concrete Nasdaq/IR primary page with ISIN was not captured in this attempt; no corporate action or collision asserted.,2026-09-02T21:06:21Z,CONFIRMED_CURRENT_SYMBOL_BUT_PRICE_VERIFY_REQUIRED,YES,GETIB,B share,RESEARCHED
WS:XSTO:HEXAB.ST,,,XSTO,,HEXAb.ST,SEK,,CASE_ONLY,CASE_NORMALIZATION_SUSPECT,HEXAb.ST,HEXAB.ST,HEXA-B.ST,PRIMARY,REVIEWED,VERIFIED,NONE / NOT_APPLICABLE,PROVIDER_EVIDENCE_REVIEWED,MEDIUM,,https://finance.yahoo.com/quote/HEXA-B.ST/,,Live Stockholm research: source/RIC ticker HEXAb.ST; Yahoo quote identifies  as HEXA-B.ST in Stockholm/SEK. Share-class alias was checked against provider naming. MEDIUM because a concrete Nasdaq/IR primary page with ISIN was not captured in this attempt; no corporate action or collision asserted.,2026-09-02T21:06:21Z,CONFIRMED_CURRENT_SYMBOL_BUT_PRICE_VERIFY_REQUIRED,YES,HEXAB,B share,RESEARCHED
