Security_Key,Source_WS_ID,Name,ISIN,Primary_MIC,Primary_Ticker,Instrument_Type,Source_ID,Evidence_Cohort,Acquisition_Status,History_State,History_Observation_Count,History_Valid_Observation_Count,History_Evidence,Liquidity_State,Liquidity_Bucket,Usable20,MedianTurnover20_EUR,Scalable_Plausibility,Eligibility_DryRun,Eligibility_Reason,Prior_Strict_759,Proposed_Strict,Universe_Write
WSSEC:WS:XNAS:META,WS:XNAS:META,Meta Platforms,US30303M1027,XNAS,META,COMMON_STOCK,US1_SP500_COMMON_EVIDENCE_GATE,US1,,HISTORY_OK,502,502,output_us1/history_qa_us1.csv,LIQUIDITY_OK,PREFERRED,20,7785856567.99,SCALABLE_NOT_VERIFIED,PASS_STRICT_CANDIDATE,ALL_STANDARD_GATES_PASS,NO,YES,NO
WSSEC:WS:XNYS:MET,WS:XNYS:MET,MetLife,US59156R1086,XNYS,MET,COMMON_STOCK,US1_SP500_COMMON_EVIDENCE_GATE,US1,,HISTORY_OK,502,502,output_us1/history_qa_us1.csv,LIQUIDITY_OK,PREFERRED,20,222676678.32,SCALABLE_NOT_VERIFIED,PASS_STRICT_CANDIDATE,ALL_STANDARD_GATES_PASS,NO,YES,NO
WSSEC:WS:XNYS:MTD,WS:XNYS:MTD,Mettler Toledo,US5926881054,XNYS,MTD,COMMON_STOCK,US1_SP500_COMMON_EVIDENCE_GATE,US1,,HISTORY_OK,502,502,output_us1/history_qa_us1.csv,LIQUIDITY_OK,PREFERRED,20,179872822.3,SCALABLE_NOT_VERIFIED,PASS_STRICT_CANDIDATE,ALL_STANDARD_GATES_PASS,NO,YES,NO
WSSEC:WS:XNYS:MGM,WS:XNYS:MGM,MGM Resorts International,US5529531015,XNYS,MGM,COMMON_STOCK,US1_SP500_COMMON_EVIDENCE_GATE,US1,,HISTORY_OK,502,502,output_us1/history_qa_us1.csv,LIQUIDITY_OK,PREFERRED,20,66111894.43,SCALABLE_NOT_VERIFIED,PASS_STRICT_CANDIDATE,ALL_STANDARD_GATES_PASS,NO,YES,NO
WSSEC:WS:XNAS:MCHP,WS:XNAS:MCHP,Microchip Technology,US5950171042,XNAS,MCHP,COMMON_STOCK,US1_SP500_COMMON_EVIDENCE_GATE,US1,,HISTORY_OK,502,502,output_us1/history_qa_us1.csv,LIQUIDITY_OK,PREFERRED,20,495597757.92,SCALABLE_NOT_VERIFIED,PASS_STRICT_CANDIDATE,ALL_STANDARD_GATES_PASS,NO,YES,NO
WSSEC:WS:XNAS:MU,WS:XNAS:MU,Micron Technology,US5951121038,XNAS,MU,COMMON_STOCK,US1_SP500_COMMON_EVIDENCE_GATE,US1,,HISTORY_OK,502,502,output_us1/history_qa_us1.csv,LIQUIDITY_OK,PREFERRED,20,21957426608.75,SCALABLE_NOT_VERIFIED,PASS_STRICT_CANDIDATE,ALL_STANDARD_GATES_PASS,NO,YES,NO
WSSEC:WS:XNAS:MSFT,WS:XNAS:MSFT,Microsoft,US5949181045,XNAS,MSFT,COMMON_STOCK,US1_SP500_COMMON_EVIDENCE_GATE,US1,,HISTORY_OK,502,502,output_us1/history_qa_us1.csv,LIQUIDITY_OK,PREFERRED,20,9617864327.39,SCALABLE_NOT_VERIFIED,PASS_STRICT_CANDIDATE,ALL_STANDARD_GATES_PASS,NO,YES,NO
WSSEC:WS:XNAS:MRNA,WS:XNAS:MRNA,Moderna,US60770K1079,XNAS,MRNA,COMMON_STOCK,US1_SP500_COMMON_EVIDENCE_GATE,US1,,HISTORY_OK,502,502,output_us1/history_qa_us1.csv,LIQUIDITY_OK,PREFERRED,20,2201529944.77,SCALABLE_NOT_VERIFIED,PASS_STRICT_CANDIDATE,ALL_STANDARD_GATES_PASS,NO,YES,NO
WSSEC:WS:XNYS:TAP,WS:XNYS:TAP,Molson Coors Brewing Company,US60871R2094,XNYS,TAP,COMMON_STOCK,US1_SP500_COMMON_EVIDENCE_GATE,US1,,HISTORY_OK,502,502,output_us1/history_qa_us1.csv,LIQUIDITY_OK,PREFERRED,20,82186342.56,SCALABLE_NOT_VERIFIED,PASS_STRICT_CANDIDATE,ALL_STANDARD_GATES_PASS,NO,YES,NO
WSSEC:WS:XNAS:MDLZ,WS:XNAS:MDLZ,Mondelez International,US6092071058,XNAS,MDLZ,COMMON_STOCK,US1_SP500_COMMON_EVIDENCE_GATE,US1,,HISTORY_OK,502,502,output_us1/history_qa_us1.csv,LIQUIDITY_OK,PREFERRED,20,377038371.15,SCALABLE_NOT_VERIFIED,PASS_STRICT_CANDIDATE,ALL_STANDARD_GATES_PASS,NO,YES,NO
WSSEC:WS:XNAS:MPWR,WS:XNAS:MPWR,Monolithic Power Systems,US6098391054,XNAS,MPWR,COMMON_STOCK,US1_SP500_COMMON_EVIDENCE_GATE,US1,,HISTORY_OK,502,502,output_us1/history_qa_us1.csv,LIQUIDITY_OK,PREFERRED,20,597315002.18,SCALABLE_NOT_VERIFIED,PASS_STRICT_CANDIDATE,ALL_STANDARD_GATES_PASS,NO,YES,NO
WSSEC:WS:XNYS:MCO,WS:XNYS:MCO,Moody's Corporation,US6153691059,XNYS,MCO,COMMON_STOCK,US1_SP500_COMMON_EVIDENCE_GATE,US1,,HISTORY_OK,502,502,output_us1/history_qa_us1.csv,LIQUIDITY_OK,PREFERRED,20,285595579.97,SCALABLE_NOT_VERIFIED,PASS_STRICT_CANDIDATE,ALL_STANDARD_GATES_PASS,NO,YES,NO
WSSEC:WS:XNYS:MS,WS:XNYS:MS,Morgan Stanley,US6174464486,XNYS,MS,COMMON_STOCK,US1_SP500_COMMON_EVIDENCE_GATE,US1,,HISTORY_OK,502,502,output_us1/history_qa_us1.csv,LIQUIDITY_OK,PREFERRED,20,696633741.31,SCALABLE_NOT_VERIFIED,PASS_STRICT_CANDIDATE,ALL_STANDARD_GATES_PASS,NO,YES,NO
WSSEC:WS:XNYS:MOS,WS:XNYS:MOS,The Mosaic Company,US61945C1036,XNYS,MOS,COMMON_STOCK,US1_SP500_COMMON_EVIDENCE_GATE,US1,,HISTORY_OK,502,502,output_us1/history_qa_us1.csv,LIQUIDITY_OK,PREFERRED,20,152078643.76,SCALABLE_NOT_VERIFIED,PASS_STRICT_CANDIDATE,ALL_STANDARD_GATES_PASS,NO,YES,NO
WSSEC:WS:XNYS:MSI,WS:XNYS:MSI,Motorola Solutions,US6200763075,XNYS,MSI,COMMON_STOCK,US1_SP500_COMMON_EVIDENCE_GATE,US1,,HISTORY_OK,502,502,output_us1/history_qa_us1.csv,LIQUIDITY_OK,PREFERRED,20,358895810.64,SCALABLE_NOT_VERIFIED,PASS_STRICT_CANDIDATE,ALL_STANDARD_GATES_PASS,NO,YES,NO
WSSEC:WS:XNYS:MSCI,WS:XNYS:MSCI,MSCI,US55354G1004,XNYS,MSCI,COMMON_STOCK,US1_SP500_COMMON_EVIDENCE_GATE,US1,,HISTORY_OK,502,502,output_us1/history_qa_us1.csv,LIQUIDITY_OK,PREFERRED,20,247129407.11,SCALABLE_NOT_VERIFIED,PASS_STRICT_CANDIDATE,ALL_STANDARD_GATES_PASS,NO,YES,NO
WSSEC:WS:XNAS:NDAQ,WS:XNAS:NDAQ,"Nasdaq, Inc.",US6311031081,XNAS,NDAQ,COMMON_STOCK,US1_SP500_COMMON_EVIDENCE_GATE,US1,,HISTORY_OK,502,502,output_us1/history_qa_us1.csv,LIQUIDITY_OK,PREFERRED,20,200972689.28,SCALABLE_NOT_VERIFIED,PASS_STRICT_CANDIDATE,ALL_STANDARD_GATES_PASS,NO,YES,NO
WSSEC:WS:XNAS:NFLX,WS:XNAS:NFLX,"Netflix, Inc.",US64110L1061,XNAS,NFLX,COMMON_STOCK,US1_SP500_COMMON_EVIDENCE_GATE,US1,,HISTORY_OK,502,502,output_us1/history_qa_us1.csv,LIQUIDITY_OK,PREFERRED,20,1837053495.97,SCALABLE_NOT_VERIFIED,PASS_STRICT_CANDIDATE,ALL_STANDARD_GATES_PASS,NO,YES,NO
WSSEC:WS:XNYS:NEM,WS:XNYS:NEM,Newmont Mining Corporation,US6516391066,XNYS,NEM,COMMON_STOCK,US1_SP500_COMMON_EVIDENCE_GATE,US1,,HISTORY_OK,502,502,output_us1/history_qa_us1.csv,LIQUIDITY_OK,PREFERRED,20,787699548.62,SCALABLE_NOT_VERIFIED,PASS_STRICT_CANDIDATE,ALL_STANDARD_GATES_PASS,NO,YES,NO
WSSEC:WS:XNYS:NKE,WS:XNYS:NKE,Nike,US6541061031,XNYS,NKE,COMMON_STOCK,US1_SP500_COMMON_EVIDENCE_GATE,US1,,HISTORY_OK,502,502,output_us1/history_qa_us1.csv,LIQUIDITY_OK,PREFERRED,20,840046076.03,SCALABLE_NOT_VERIFIED,PASS_STRICT_CANDIDATE,ALL_STANDARD_GATES_PASS,NO,YES,NO
WSSEC:WS:XNYS:NI,WS:XNYS:NI,NiSource,US65473P1057,XNYS,NI,COMMON_STOCK,US1_SP500_COMMON_EVIDENCE_GATE,US1,,HISTORY_OK,502,502,output_us1/history_qa_us1.csv,LIQUIDITY_OK,PREFERRED,20,190163965.96,SCALABLE_NOT_VERIFIED,PASS_STRICT_CANDIDATE,ALL_STANDARD_GATES_PASS,NO,YES,NO
WSSEC:WS:XNAS:NDSN,WS:XNAS:NDSN,Nordson Corporation,US6556631025,XNAS,NDSN,COMMON_STOCK,US1_SP500_COMMON_EVIDENCE_GATE,US1,,HISTORY_OK,502,502,output_us1/history_qa_us1.csv,LIQUIDITY_OK,PREFERRED,20,103449148.3,SCALABLE_NOT_VERIFIED,PASS_STRICT_CANDIDATE,ALL_STANDARD_GATES_PASS,NO,YES,NO
WSSEC:WS:XNYS:NSC,WS:XNYS:NSC,Norfolk Southern Railway,US6558441084,XNYS,NSC,COMMON_STOCK,US1_SP500_COMMON_EVIDENCE_GATE,US1,,HISTORY_OK,502,502,output_us1/history_qa_us1.csv,LIQUIDITY_OK,PREFERRED,20,334465910.69,SCALABLE_NOT_VERIFIED,PASS_STRICT_CANDIDATE,ALL_STANDARD_GATES_PASS,NO,YES,NO
WSSEC:WS:XNAS:NTRS,WS:XNAS:NTRS,Northern Trust,US6658591044,XNAS,NTRS,COMMON_STOCK,US1_SP500_COMMON_EVIDENCE_GATE,US1,,HISTORY_OK,502,502,output_us1/history_qa_us1.csv,LIQUIDITY_OK,PREFERRED,20,146968460.24,SCALABLE_NOT_VERIFIED,PASS_STRICT_CANDIDATE,ALL_STANDARD_GATES_PASS,NO,YES,NO
WSSEC:WS:XNYS:NOC,WS:XNYS:NOC,Northrop Grumman Corporation,US6668071029,XNYS,NOC,COMMON_STOCK,US1_SP500_COMMON_EVIDENCE_GATE,US1,,HISTORY_OK,502,502,output_us1/history_qa_us1.csv,LIQUIDITY_OK,PREFERRED,20,323297265.51,SCALABLE_NOT_VERIFIED,PASS_STRICT_CANDIDATE,ALL_STANDARD_GATES_PASS,NO,YES,NO
WSSEC:WS:XNYS:NRG,WS:XNYS:NRG,NRJ Group,US6293775085,XNYS,NRG,COMMON_STOCK,US1_SP500_COMMON_EVIDENCE_GATE,US1,,HISTORY_OK,502,502,output_us1/history_qa_us1.csv,LIQUIDITY_OK,PREFERRED,20,225746528.97,SCALABLE_NOT_VERIFIED,PASS_STRICT_CANDIDATE,ALL_STANDARD_GATES_PASS,NO,YES,NO
WSSEC:WS:XNYS:NUE,WS:XNYS:NUE,Nucor,US6703461052,XNYS,NUE,COMMON_STOCK,US1_SP500_COMMON_EVIDENCE_GATE,US1,,HISTORY_OK,502,502,output_us1/history_qa_us1.csv,LIQUIDITY_OK,PREFERRED,20,253111495.42,SCALABLE_NOT_VERIFIED,PASS_STRICT_CANDIDATE,ALL_STANDARD_GATES_PASS,NO,YES,NO
WSSEC:WS:XNAS:NVDA,WS:XNAS:NVDA,Nvidia,US67066G1040,XNAS,NVDA,COMMON_STOCK,US1_SP500_COMMON_EVIDENCE_GATE,US1,,HISTORY_OK,502,502,output_us1/history_qa_us1.csv,LIQUIDITY_OK,PREFERRED,20,21462751979.38,SCALABLE_NOT_VERIFIED,PASS_STRICT_CANDIDATE,ALL_STANDARD_GATES_PASS,NO,YES,NO
WSSEC:WS:XNYS:NVR,WS:XNYS:NVR,"NVR, Inc.",US62944T1051,XNYS,NVR,COMMON_STOCK,US1_SP500_COMMON_EVIDENCE_GATE,US1,,HISTORY_OK,502,502,output_us1/history_qa_us1.csv,LIQUIDITY_OK,PREFERRED,20,176814578.02,SCALABLE_NOT_VERIFIED,PASS_STRICT_CANDIDATE,ALL_STANDARD_GATES_PASS,NO,YES,NO
WSSEC:WS:XNAS:ORLY,WS:XNAS:ORLY,O'Reilly Auto Parts,US67103H1077,XNAS,ORLY,COMMON_STOCK,US1_SP500_COMMON_EVIDENCE_GATE,US1,,HISTORY_OK,502,502,output_us1/history_qa_us1.csv,LIQUIDITY_OK,PREFERRED,20,328135556.17,SCALABLE_NOT_VERIFIED,PASS_STRICT_CANDIDATE,ALL_STANDARD_GATES_PASS,NO,YES,NO
WSSEC:WS:XNYS:OXY,WS:XNYS:OXY,Occidental Petroleum,US6745991058,XNYS,OXY,COMMON_STOCK,US1_SP500_COMMON_EVIDENCE_GATE,US1,,HISTORY_OK,502,502,output_us1/history_qa_us1.csv,LIQUIDITY_OK,PREFERRED,20,356290343.52,SCALABLE_NOT_VERIFIED,PASS_STRICT_CANDIDATE,ALL_STANDARD_GATES_PASS,NO,YES,NO
WSSEC:WS:XNAS:ODFL,WS:XNAS:ODFL,Old Dominion Freight Line,US6795801009,XNAS,ODFL,COMMON_STOCK,US1_SP500_COMMON_EVIDENCE_GATE,US1,,HISTORY_OK,502,502,output_us1/history_qa_us1.csv,LIQUIDITY_OK,PREFERRED,20,256251764.42,SCALABLE_NOT_VERIFIED,PASS_STRICT_CANDIDATE,ALL_STANDARD_GATES_PASS,NO,YES,NO
WSSEC:WS:XNYS:OMC,WS:XNYS:OMC,Omnicom Group,US6819191064,XNYS,OMC,COMMON_STOCK,US1_SP500_COMMON_EVIDENCE_GATE,US1,,HISTORY_OK,502,502,output_us1/history_qa_us1.csv,LIQUIDITY_OK,PREFERRED,20,144703780.81,SCALABLE_NOT_VERIFIED,PASS_STRICT_CANDIDATE,ALL_STANDARD_GATES_PASS,NO,YES,NO
WSSEC:WS:XNAS:ON,WS:XNAS:ON,onsemi,US6821891057,XNAS,ON,COMMON_STOCK,US1_SP500_COMMON_EVIDENCE_GATE,US1,,HISTORY_OK,502,502,output_us1/history_qa_us1.csv,LIQUIDITY_OK,PREFERRED,20,444225709.64,SCALABLE_NOT_VERIFIED,PASS_STRICT_CANDIDATE,ALL_STANDARD_GATES_PASS,NO,YES,NO
WSSEC:WS:XNYS:OKE,WS:XNYS:OKE,ONEOK,US6826801036,XNYS,OKE,COMMON_STOCK,US1_SP500_COMMON_EVIDENCE_GATE,US1,,HISTORY_OK,502,502,output_us1/history_qa_us1.csv,LIQUIDITY_OK,PREFERRED,20,266350121.48,SCALABLE_NOT_VERIFIED,PASS_STRICT_CANDIDATE,ALL_STANDARD_GATES_PASS,NO,YES,NO
WSSEC:WS:XNYS:OTIS,WS:XNYS:OTIS,Otis Worldwide Corporation,US68902V1070,XNYS,OTIS,COMMON_STOCK,US1_SP500_COMMON_EVIDENCE_GATE,US1,,HISTORY_OK,502,502,output_us1/history_qa_us1.csv,LIQUIDITY_OK,PREFERRED,20,192867690.6,SCALABLE_NOT_VERIFIED,PASS_STRICT_CANDIDATE,ALL_STANDARD_GATES_PASS,NO,YES,NO
WSSEC:WS:XNAS:PCAR,WS:XNAS:PCAR,PACCAR,US6937181088,XNAS,PCAR,COMMON_STOCK,US1_SP500_COMMON_EVIDENCE_GATE,US1,,HISTORY_OK,502,502,output_us1/history_qa_us1.csv,LIQUIDITY_OK,PREFERRED,20,270427959.86,SCALABLE_NOT_VERIFIED,PASS_STRICT_CANDIDATE,ALL_STANDARD_GATES_PASS,NO,YES,NO
WSSEC:WS:XNYS:PKG,WS:XNYS:PKG,Packaging Corporation of America,US6951561090,XNYS,PKG,COMMON_STOCK,US1_SP500_COMMON_EVIDENCE_GATE,US1,,HISTORY_OK,502,502,output_us1/history_qa_us1.csv,LIQUIDITY_OK,PREFERRED,20,107628874.34,SCALABLE_NOT_VERIFIED,PASS_STRICT_CANDIDATE,ALL_STANDARD_GATES_PASS,NO,YES,NO
WSSEC:WS:XNYS:PLTR,WS:XNYS:PLTR,Palantir Technologies,US69608A1088,XNYS,PLTR,COMMON_STOCK,US1_SP500_COMMON_EVIDENCE_GATE,US1,,HISTORY_OK,502,502,output_us1/history_qa_us1.csv,LIQUIDITY_OK,PREFERRED,20,4732004324.19,SCALABLE_NOT_VERIFIED,PASS_STRICT_CANDIDATE,ALL_STANDARD_GATES_PASS,NO,YES,NO
WSSEC:WS:XNAS:PANW,WS:XNAS:PANW,Palo Alto Networks,US6974351057,XNAS,PANW,COMMON_STOCK,US1_SP500_COMMON_EVIDENCE_GATE,US1,,HISTORY_OK,502,502,output_us1/history_qa_us1.csv,LIQUIDITY_OK,PREFERRED,20,1647231815.39,SCALABLE_NOT_VERIFIED,PASS_STRICT_CANDIDATE,ALL_STANDARD_GATES_PASS,NO,YES,NO
WSSEC:WS:XNYS:PH,WS:XNYS:PH,Parker Hannifin,US7010941042,XNYS,PH,COMMON_STOCK,US1_SP500_COMMON_EVIDENCE_GATE,US1,,HISTORY_OK,502,502,output_us1/history_qa_us1.csv,LIQUIDITY_OK,PREFERRED,20,506411221.05,SCALABLE_NOT_VERIFIED,PASS_STRICT_CANDIDATE,ALL_STANDARD_GATES_PASS,NO,YES,NO
WSSEC:WS:XNAS:PAYX,WS:XNAS:PAYX,Paychex,US7043261079,XNAS,PAYX,COMMON_STOCK,US1_SP500_COMMON_EVIDENCE_GATE,US1,,HISTORY_OK,502,502,output_us1/history_qa_us1.csv,LIQUIDITY_OK,PREFERRED,20,226448313.08,SCALABLE_NOT_VERIFIED,PASS_STRICT_CANDIDATE,ALL_STANDARD_GATES_PASS,NO,YES,NO
WSSEC:WS:XNAS:PYPL,WS:XNAS:PYPL,PayPal Holdings,US70450Y1038,XNAS,PYPL,COMMON_STOCK,US1_SP500_COMMON_EVIDENCE_GATE,US1,,HISTORY_OK,502,502,output_us1/history_qa_us1.csv,LIQUIDITY_OK,PREFERRED,20,534380646.72,SCALABLE_NOT_VERIFIED,PASS_STRICT_CANDIDATE,ALL_STANDARD_GATES_PASS,NO,YES,NO
WSSEC:WS:XNYS:PEP,WS:XNYS:PEP,PepsiCo,US7134481081,XNYS,PEP,COMMON_STOCK,US1_SP500_COMMON_EVIDENCE_GATE,US1,,HISTORY_OK,502,502,output_us1/history_qa_us1.csv,LIQUIDITY_OK,PREFERRED,20,750643084.04,SCALABLE_NOT_VERIFIED,PASS_STRICT_CANDIDATE,ALL_STANDARD_GATES_PASS,NO,YES,NO
WSSEC:WS:XNYS:PFE,WS:XNYS:PFE,Pfizer,US7170811035,XNYS,PFE,COMMON_STOCK,US1_SP500_COMMON_EVIDENCE_GATE,US1,,HISTORY_OK,502,502,output_us1/history_qa_us1.csv,LIQUIDITY_OK,PREFERRED,20,798440668.71,SCALABLE_NOT_VERIFIED,PASS_STRICT_CANDIDATE,ALL_STANDARD_GATES_PASS,NO,YES,NO
WSSEC:WS:XNYS:PCG,WS:XNYS:PCG,Pacific Gas and Electric Company,US69331C1080,XNYS,PCG,COMMON_STOCK,US1_SP500_COMMON_EVIDENCE_GATE,US1,,HISTORY_OK,502,502,output_us1/history_qa_us1.csv,LIQUIDITY_OK,PREFERRED,20,370621668.23,SCALABLE_NOT_VERIFIED,PASS_STRICT_CANDIDATE,ALL_STANDARD_GATES_PASS,NO,YES,NO
WSSEC:WS:XNYS:PM,WS:XNYS:PM,Premier Marketing,US7181721090,XNYS,PM,COMMON_STOCK,US1_SP500_COMMON_EVIDENCE_GATE,US1,,HISTORY_OK,502,502,output_us1/history_qa_us1.csv,LIQUIDITY_OK,PREFERRED,20,649325332.24,SCALABLE_NOT_VERIFIED,PASS_STRICT_CANDIDATE,ALL_STANDARD_GATES_PASS,NO,YES,NO
WSSEC:WS:XNYS:PSX,WS:XNYS:PSX,Phillips 66,US7185461040,XNYS,PSX,COMMON_STOCK,US1_SP500_COMMON_EVIDENCE_GATE,US1,,HISTORY_OK,502,502,output_us1/history_qa_us1.csv,LIQUIDITY_OK,PREFERRED,20,558808669.2,SCALABLE_NOT_VERIFIED,PASS_STRICT_CANDIDATE,ALL_STANDARD_GATES_PASS,NO,YES,NO
WSSEC:WS:XNYS:PNW,WS:XNYS:PNW,Pacific Star Network,US7234841010,XNYS,PNW,COMMON_STOCK,US1_SP500_COMMON_EVIDENCE_GATE,US1,,HISTORY_OK,502,502,output_us1/history_qa_us1.csv,LIQUIDITY_OK,PREFERRED,20,78666831.34,SCALABLE_NOT_VERIFIED,PASS_STRICT_CANDIDATE,ALL_STANDARD_GATES_PASS,NO,YES,NO
WSSEC:WS:XNYS:PNC,WS:XNYS:PNC,PNC Financial Services,US6934751057,XNYS,PNC,COMMON_STOCK,US1_SP500_COMMON_EVIDENCE_GATE,US1,,HISTORY_OK,502,502,output_us1/history_qa_us1.csv,LIQUIDITY_OK,PREFERRED,20,287682965.97,SCALABLE_NOT_VERIFIED,PASS_STRICT_CANDIDATE,ALL_STANDARD_GATES_PASS,NO,YES,NO
WSSEC:WS:XNYS:PPG,WS:XNYS:PPG,PPG Industries,US6935061076,XNYS,PPG,COMMON_STOCK,US1_SP500_COMMON_EVIDENCE_GATE,US1,,HISTORY_OK,502,502,output_us1/history_qa_us1.csv,LIQUIDITY_OK,PREFERRED,20,118033722.28,SCALABLE_NOT_VERIFIED,PASS_STRICT_CANDIDATE,ALL_STANDARD_GATES_PASS,NO,YES,NO
WSSEC:WS:XNYS:PPL,WS:XNYS:PPL,PPL,US69351T1060,XNYS,PPL,COMMON_STOCK,US1_SP500_COMMON_EVIDENCE_GATE,US1,,HISTORY_OK,502,502,output_us1/history_qa_us1.csv,LIQUIDITY_OK,PREFERRED,20,217985711.47,SCALABLE_NOT_VERIFIED,PASS_STRICT_CANDIDATE,ALL_STANDARD_GATES_PASS,NO,YES,NO
WSSEC:WS:XNYS:PG,WS:XNYS:PG,People's Garment,US7427181091,XNYS,PG,COMMON_STOCK,US1_SP500_COMMON_EVIDENCE_GATE,US1,,HISTORY_OK,502,502,output_us1/history_qa_us1.csv,LIQUIDITY_OK,PREFERRED,20,979104596.77,SCALABLE_NOT_VERIFIED,PASS_STRICT_CANDIDATE,ALL_STANDARD_GATES_PASS,NO,YES,NO
WSSEC:WS:XNYS:PGR,WS:XNYS:PGR,Progressive Corporation,US7433151039,XNYS,PGR,COMMON_STOCK,US1_SP500_COMMON_EVIDENCE_GATE,US1,,HISTORY_OK,502,502,output_us1/history_qa_us1.csv,LIQUIDITY_OK,PREFERRED,20,359473458.42,SCALABLE_NOT_VERIFIED,PASS_STRICT_CANDIDATE,ALL_STANDARD_GATES_PASS,NO,YES,NO
WSSEC:WS:XNYS:PEG,WS:XNYS:PEG,Public Service Enterprise Group,US7445731067,XNYS,PEG,COMMON_STOCK,US1_SP500_COMMON_EVIDENCE_GATE,US1,,HISTORY_OK,502,502,output_us1/history_qa_us1.csv,LIQUIDITY_OK,PREFERRED,20,134307111.34,SCALABLE_NOT_VERIFIED,PASS_STRICT_CANDIDATE,ALL_STANDARD_GATES_PASS,NO,YES,NO
WSSEC:WS:XNAS:PTC,WS:XNAS:PTC,Premier Tank Corporation,US69370C1009,XNAS,PTC,COMMON_STOCK,US1_SP500_COMMON_EVIDENCE_GATE,US1,,HISTORY_OK,502,502,output_us1/history_qa_us1.csv,LIQUIDITY_OK,PREFERRED,20,146823343.57,SCALABLE_NOT_VERIFIED,PASS_STRICT_CANDIDATE,ALL_STANDARD_GATES_PASS,NO,YES,NO
WSSEC:WS:XNYS:PHM,WS:XNYS:PHM,PulteGroup,US7458671010,XNYS,PHM,COMMON_STOCK,US1_SP500_COMMON_EVIDENCE_GATE,US1,,HISTORY_OK,502,502,output_us1/history_qa_us1.csv,LIQUIDITY_OK,PREFERRED,20,130834613.35,SCALABLE_NOT_VERIFIED,PASS_STRICT_CANDIDATE,ALL_STANDARD_GATES_PASS,NO,YES,NO
WSSEC:WS:XNYS:PWR,WS:XNYS:PWR,Quanta Services,US74762E1029,XNYS,PWR,COMMON_STOCK,US1_SP500_COMMON_EVIDENCE_GATE,US1,,HISTORY_OK,502,502,output_us1/history_qa_us1.csv,LIQUIDITY_OK,PREFERRED,20,573070489.71,SCALABLE_NOT_VERIFIED,PASS_STRICT_CANDIDATE,ALL_STANDARD_GATES_PASS,NO,YES,NO
WSSEC:WS:XNAS:QCOM,WS:XNAS:QCOM,Qualcomm,US7475251036,XNAS,QCOM,COMMON_STOCK,US1_SP500_COMMON_EVIDENCE_GATE,US1,,HISTORY_OK,502,502,output_us1/history_qa_us1.csv,LIQUIDITY_OK,PREFERRED,20,1205260209.1,SCALABLE_NOT_VERIFIED,PASS_STRICT_CANDIDATE,ALL_STANDARD_GATES_PASS,NO,YES,NO
WSSEC:WS:XNYS:RL,WS:XNYS:RL,Ralph Lauren Corporation,US7512121010,XNYS,RL,COMMON_STOCK,US1_SP500_COMMON_EVIDENCE_GATE,US1,,HISTORY_OK,502,502,output_us1/history_qa_us1.csv,LIQUIDITY_OK,PREFERRED,20,191827085.51,SCALABLE_NOT_VERIFIED,PASS_STRICT_CANDIDATE,ALL_STANDARD_GATES_PASS,NO,YES,NO
WSSEC:WS:XNYS:RJF,WS:XNYS:RJF,Raymond James Financial,US7547301090,XNYS,RJF,COMMON_STOCK,US1_SP500_COMMON_EVIDENCE_GATE,US1,,HISTORY_OK,502,502,output_us1/history_qa_us1.csv,LIQUIDITY_OK,PREFERRED,20,160125498.35,SCALABLE_NOT_VERIFIED,PASS_STRICT_CANDIDATE,ALL_STANDARD_GATES_PASS,NO,YES,NO
WSSEC:WS:XNYS:RTX,WS:XNYS:RTX,RTX,US75513E1010,XNYS,RTX,COMMON_STOCK,US1_SP500_COMMON_EVIDENCE_GATE,US1,,HISTORY_OK,502,502,output_us1/history_qa_us1.csv,LIQUIDITY_OK,PREFERRED,20,693952926.19,SCALABLE_NOT_VERIFIED,PASS_STRICT_CANDIDATE,ALL_STANDARD_GATES_PASS,NO,YES,NO
WSSEC:WS:XNAS:REGN,WS:XNAS:REGN,Regeneron Pharmaceuticals,US75886F1075,XNAS,REGN,COMMON_STOCK,US1_SP500_COMMON_EVIDENCE_GATE,US1,,HISTORY_OK,502,502,output_us1/history_qa_us1.csv,LIQUIDITY_OK,PREFERRED,20,480323461.33,SCALABLE_NOT_VERIFIED,PASS_STRICT_CANDIDATE,ALL_STANDARD_GATES_PASS,NO,YES,NO
WSSEC:WS:XNYS:RF,WS:XNYS:RF,Regions Financial Corporation,US7591EP1005,XNYS,RF,COMMON_STOCK,US1_SP500_COMMON_EVIDENCE_GATE,US1,,HISTORY_OK,502,502,output_us1/history_qa_us1.csv,LIQUIDITY_OK,PREFERRED,20,179404963.44,SCALABLE_NOT_VERIFIED,PASS_STRICT_CANDIDATE,ALL_STANDARD_GATES_PASS,NO,YES,NO
WSSEC:WS:XNYS:RSG,WS:XNYS:RSG,Republic Services,US7607591002,XNYS,RSG,COMMON_STOCK,US1_SP500_COMMON_EVIDENCE_GATE,US1,,HISTORY_OK,502,502,output_us1/history_qa_us1.csv,LIQUIDITY_OK,PREFERRED,20,266545471.15,SCALABLE_NOT_VERIFIED,PASS_STRICT_CANDIDATE,ALL_STANDARD_GATES_PASS,NO,YES,NO
