WS_ID,Name,Country,Primary_Universe_Index,Primary_Ticker,Primary_MIC,ISIN,Universe_Status,Yahoo_Symbol_Before,Yahoo_Symbol_After,Yahoo_Mapping_Status,Yahoo_Mapping_Confidence,Resolved_Exchange_Ticker_Candidate,Prior_Run_Status,Prior_Reason_Code,Search_Attempted,Search_Query,Search_Result_Name,Search_Result_Exchange,Search_Score,Search_Margin,Search_Reason,Identity_Issues,Needs_Review
WS:US:EYE,National Vision Holdings,,US_SP1500,EYE,,,ACTIVE_SOURCE_CAPTURED,,EYE,US_SOURCE_DIRECT,0.94,EYE,,,False,,,,,,,US_PRIMARY_MIC_PENDING;ISIN_NOT_VERIFIED,False
WS:US:EZPW,"EZCORP, Inc.",,US_SP1500,EZPW,,,ACTIVE_SOURCE_CAPTURED,,EZPW,US_SOURCE_DIRECT,0.94,EZPW,,,False,,,,,,,US_PRIMARY_MIC_PENDING;ISIN_NOT_VERIFIED,False
WS:US:F,Ford Motor Company,,US_SP1500,F,,,ACTIVE_SOURCE_CAPTURED,,F,US_SOURCE_DIRECT,0.94,F,,,False,,,,,,,US_PRIMARY_MIC_PENDING;ISIN_NOT_VERIFIED,False
WS:US:FA,First Advantage Corporation,,US_SP1500,FA,,,ACTIVE_SOURCE_CAPTURED,,FA,US_SOURCE_DIRECT,0.94,FA,,,False,,,,,,,US_PRIMARY_MIC_PENDING;ISIN_NOT_VERIFIED,False
WS:US:FAF,First American Financial Corporation,,US_SP1500,FAF,,,ACTIVE_SOURCE_CAPTURED,,FAF,US_SOURCE_DIRECT,0.94,FAF,,,False,,,,,,,US_PRIMARY_MIC_PENDING;ISIN_NOT_VERIFIED,False
WS:US:FANG,Diamondback Energy,,US_SP1500,FANG,,,ACTIVE_SOURCE_CAPTURED,,FANG,US_SOURCE_DIRECT,0.94,FANG,,,False,,,,,,,US_PRIMARY_MIC_PENDING;ISIN_NOT_VERIFIED,False
WS:US:FAST,Fastenal,,US_SP1500,FAST,,,ACTIVE_SOURCE_CAPTURED,,FAST,US_SOURCE_DIRECT,0.94,FAST,,,False,,,,,,,US_PRIMARY_MIC_PENDING;ISIN_NOT_VERIFIED,False
WS:US:FBIN,Fortune Brands Innovations,,US_SP1500,FBIN,,,ACTIVE_SOURCE_CAPTURED,,FBIN,US_SOURCE_DIRECT,0.94,FBIN,,,False,,,,,,,US_PRIMARY_MIC_PENDING;ISIN_NOT_VERIFIED,False
WS:US:FBK,FB Financial Corp.,,US_SP1500,FBK,,,ACTIVE_SOURCE_CAPTURED,,FBK,US_SOURCE_DIRECT,0.94,FBK,,,False,,,,,,,US_PRIMARY_MIC_PENDING;ISIN_NOT_VERIFIED,False
WS:US:FBNC,First Bancorp (Southern Pines NC),,US_SP1500,FBNC,,,ACTIVE_SOURCE_CAPTURED,,FBNC,US_SOURCE_DIRECT,0.94,FBNC,,,False,,,,,,,US_PRIMARY_MIC_PENDING;ISIN_NOT_VERIFIED,False
WS:US:FBP,First BanCorp (Puerto Rico),,US_SP1500,FBP,,,ACTIVE_SOURCE_CAPTURED,,FBP,US_SOURCE_DIRECT,0.94,FBP,,,False,,,,,,,US_PRIMARY_MIC_PENDING;ISIN_NOT_VERIFIED,False
WS:US:FBRT,"Franklin BSP Realty Trust, Inc.",,US_SP1500,FBRT,,,ACTIVE_SOURCE_CAPTURED,,FBRT,US_SOURCE_DIRECT,0.94,FBRT,,,False,,,,,,,US_PRIMARY_MIC_PENDING;ISIN_NOT_VERIFIED,False
WS:US:FCF,"First Commonwealth Financial, Corp.",,US_SP1500,FCF,,,ACTIVE_SOURCE_CAPTURED,,FCF,US_SOURCE_DIRECT,0.94,FCF,,,False,,,,,,,US_PRIMARY_MIC_PENDING;ISIN_NOT_VERIFIED,False
WS:US:FCFS,FirstCash,,US_SP1500,FCFS,,,ACTIVE_SOURCE_CAPTURED,,FCFS,US_SOURCE_DIRECT,0.94,FCFS,,,False,,,,,,,US_PRIMARY_MIC_PENDING;ISIN_NOT_VERIFIED,False
WS:US:FCN,FTI Consulting,,US_SP1500,FCN,,,ACTIVE_SOURCE_CAPTURED,,FCN,US_SOURCE_DIRECT,0.94,FCN,,,False,,,,,,,US_PRIMARY_MIC_PENDING;ISIN_NOT_VERIFIED,False
WS:US:FCPT,"Four Corners Property Trust, Inc.",,US_SP1500,FCPT,,,ACTIVE_SOURCE_CAPTURED,,FCPT,US_SOURCE_DIRECT,0.94,FCPT,,,False,,,,,,,US_PRIMARY_MIC_PENDING;ISIN_NOT_VERIFIED,False
WS:US:FCX,Freeport-McMoRan,,US_SP1500,FCX,,,ACTIVE_SOURCE_CAPTURED,,FCX,US_SOURCE_DIRECT,0.94,FCX,,,False,,,,,,,US_PRIMARY_MIC_PENDING;ISIN_NOT_VERIFIED,False
WS:US:FDS,FactSet,,US_SP1500,FDS,,,ACTIVE_SOURCE_CAPTURED,,FDS,US_SOURCE_DIRECT,0.94,FDS,,,False,,,,,,,US_PRIMARY_MIC_PENDING;ISIN_NOT_VERIFIED,False
WS:US:FDX,FedEx,,US_SP1500,FDX,,,ACTIVE_SOURCE_CAPTURED,,FDX,US_SOURCE_DIRECT,0.94,FDX,,,False,,,,,,,US_PRIMARY_MIC_PENDING;ISIN_NOT_VERIFIED,False
WS:US:FDXF,FedEx Freight,,US_SP1500,FDXF,,,ACTIVE_SOURCE_CAPTURED,,FDXF,US_SOURCE_DIRECT,0.94,FDXF,,,False,,,,,,,US_PRIMARY_MIC_PENDING;ISIN_NOT_VERIFIED,False
WS:US:FE,FirstEnergy,,US_SP1500,FE,,,ACTIVE_SOURCE_CAPTURED,,FE,US_SOURCE_DIRECT,0.94,FE,,,False,,,,,,,US_PRIMARY_MIC_PENDING;ISIN_NOT_VERIFIED,False
WS:US:FELE,Franklin Electric,,US_SP1500,FELE,,,ACTIVE_SOURCE_CAPTURED,,FELE,US_SOURCE_DIRECT,0.94,FELE,,,False,,,,,,,US_PRIMARY_MIC_PENDING;ISIN_NOT_VERIFIED,False
WS:US:FERG,Ferguson Enterprises,,US_SP1500,FERG,,,ACTIVE_SOURCE_CAPTURED,,FERG,US_SOURCE_DIRECT,0.94,FERG,,,False,,,,,,,US_PRIMARY_MIC_PENDING;ISIN_NOT_VERIFIED,False
WS:US:FFBC,First Financial Bancorp,,US_SP1500,FFBC,,,ACTIVE_SOURCE_CAPTURED,,FFBC,US_SOURCE_DIRECT,0.94,FFBC,,,False,,,,,,,US_PRIMARY_MIC_PENDING;ISIN_NOT_VERIFIED,False
WS:US:FFIN,First Financial Bankshares,,US_SP1500,FFIN,,,ACTIVE_SOURCE_CAPTURED,,FFIN,US_SOURCE_DIRECT,0.94,FFIN,,,False,,,,,,,US_PRIMARY_MIC_PENDING;ISIN_NOT_VERIFIED,False
WS:US:FFIV,"F5, Inc.",,US_SP1500,FFIV,,,ACTIVE_SOURCE_CAPTURED,,FFIV,US_SOURCE_DIRECT,0.94,FFIV,,,False,,,,,,,US_PRIMARY_MIC_PENDING;ISIN_NOT_VERIFIED,False
WS:US:FG,"F&G Annuities & Life, Inc.",,US_SP1500,FG,,,ACTIVE_SOURCE_CAPTURED,,FG,US_SOURCE_DIRECT,0.94,FG,,,False,,,,,,,US_PRIMARY_MIC_PENDING;ISIN_NOT_VERIFIED,False
WS:US:FHB,"First Hawaiian, Inc.",,US_SP1500,FHB,,,ACTIVE_SOURCE_CAPTURED,,FHB,US_SOURCE_DIRECT,0.94,FHB,,,False,,,,,,,US_PRIMARY_MIC_PENDING;ISIN_NOT_VERIFIED,False
WS:US:FHI,Federated Hermes,,US_SP1500,FHI,,,ACTIVE_SOURCE_CAPTURED,,FHI,US_SOURCE_DIRECT,0.94,FHI,,,False,,,,,,,US_PRIMARY_MIC_PENDING;ISIN_NOT_VERIFIED,False
WS:US:FHN,First Horizon,,US_SP1500,FHN,,,ACTIVE_SOURCE_CAPTURED,,FHN,US_SOURCE_DIRECT,0.94,FHN,,,False,,,,,,,US_PRIMARY_MIC_PENDING;ISIN_NOT_VERIFIED,False
WS:US:FIBK,"First Interstate BancSystem, Inc.",,US_SP1500,FIBK,,,ACTIVE_SOURCE_CAPTURED,,FIBK,US_SOURCE_DIRECT,0.94,FIBK,,,False,,,,,,,US_PRIMARY_MIC_PENDING;ISIN_NOT_VERIFIED,False
WS:US:FICO,Fair Isaac,,US_SP1500,FICO,,,ACTIVE_SOURCE_CAPTURED,,FICO,US_SOURCE_DIRECT,0.94,FICO,,,False,,,,,,,US_PRIMARY_MIC_PENDING;ISIN_NOT_VERIFIED,False
WS:US:FIS,Fidelity National Information Services,,US_SP1500,FIS,,,ACTIVE_SOURCE_CAPTURED,,FIS,US_SOURCE_DIRECT,0.94,FIS,,,False,,,,,,,US_PRIMARY_MIC_PENDING;ISIN_NOT_VERIFIED,False
WS:US:FISV,Fiserv,,US_SP1500,FISV,,,ACTIVE_SOURCE_CAPTURED,,FISV,US_SOURCE_DIRECT,0.94,FISV,,,False,,,,,,,US_PRIMARY_MIC_PENDING;ISIN_NOT_VERIFIED,False
WS:US:FITB,Fifth Third Bancorp,,US_SP1500,FITB,,,ACTIVE_SOURCE_CAPTURED,,FITB,US_SOURCE_DIRECT,0.94,FITB,,,False,,,,,,,US_PRIMARY_MIC_PENDING;ISIN_NOT_VERIFIED,False
WS:US:FIVE,Five Below,,US_SP1500,FIVE,,,ACTIVE_SOURCE_CAPTURED,,FIVE,US_SOURCE_DIRECT,0.94,FIVE,,,False,,,,,,,US_PRIMARY_MIC_PENDING;ISIN_NOT_VERIFIED,False
WS:US:FIVN,"Five9, Inc.",,US_SP1500,FIVN,,,ACTIVE_SOURCE_CAPTURED,,FIVN,US_SOURCE_DIRECT,0.94,FIVN,,,False,,,,,,,US_PRIMARY_MIC_PENDING;ISIN_NOT_VERIFIED,False
WS:US:FIX,Comfort Systems USA,,US_SP1500,FIX,,,ACTIVE_SOURCE_CAPTURED,,FIX,US_SOURCE_DIRECT,0.94,FIX,,,False,,,,,,,US_PRIMARY_MIC_PENDING;ISIN_NOT_VERIFIED,False
WS:US:FIZZ,National Beverage Corp.,,US_SP1500,FIZZ,,,ACTIVE_SOURCE_CAPTURED,,FIZZ,US_SOURCE_DIRECT,0.94,FIZZ,,,False,,,,,,,US_PRIMARY_MIC_PENDING;ISIN_NOT_VERIFIED,False
WS:US:FLEX,Flex Ltd.,,US_SP1500,FLEX,,,ACTIVE_SOURCE_CAPTURED,,FLEX,US_SOURCE_DIRECT,0.94,FLEX,,,False,,,,,,,US_PRIMARY_MIC_PENDING;ISIN_NOT_VERIFIED,False
WS:US:FLG,Flagstar Bank,,US_SP1500,FLG,,,ACTIVE_SOURCE_CAPTURED,,FLG,US_SOURCE_DIRECT,0.94,FLG,,,False,,,,,,,US_PRIMARY_MIC_PENDING;ISIN_NOT_VERIFIED,False
WS:US:FLO,Flowers Foods,,US_SP1500,FLO,,,ACTIVE_SOURCE_CAPTURED,,FLO,US_SOURCE_DIRECT,0.94,FLO,,,False,,,,,,,US_PRIMARY_MIC_PENDING;ISIN_NOT_VERIFIED,False
WS:US:FLR,Fluor,,US_SP1500,FLR,,,ACTIVE_SOURCE_CAPTURED,,FLR,US_SOURCE_DIRECT,0.94,FLR,,,False,,,,,,,US_PRIMARY_MIC_PENDING;ISIN_NOT_VERIFIED,False
WS:US:FLS,Flowserve,,US_SP1500,FLS,,,ACTIVE_SOURCE_CAPTURED,,FLS,US_SOURCE_DIRECT,0.94,FLS,,,False,,,,,,,US_PRIMARY_MIC_PENDING;ISIN_NOT_VERIFIED,False
WS:US:FMC,FMC Corporation,,US_SP1500,FMC,,,ACTIVE_SOURCE_CAPTURED,,FMC,US_SOURCE_DIRECT,0.94,FMC,,,False,,,,,,,US_PRIMARY_MIC_PENDING;ISIN_NOT_VERIFIED,False
WS:US:FN,Fabrinet,,US_SP1500,FN,,,ACTIVE_SOURCE_CAPTURED,,FN,US_SOURCE_DIRECT,0.94,FN,,,False,,,,,,,US_PRIMARY_MIC_PENDING;ISIN_NOT_VERIFIED,False
WS:US:FNB,FNB Corporation,,US_SP1500,FNB,,,ACTIVE_SOURCE_CAPTURED,,FNB,US_SOURCE_DIRECT,0.94,FNB,,,False,,,,,,,US_PRIMARY_MIC_PENDING;ISIN_NOT_VERIFIED,False
WS:US:FND,Floor & Decor,,US_SP1500,FND,,,ACTIVE_SOURCE_CAPTURED,,FND,US_SOURCE_DIRECT,0.94,FND,,,False,,,,,,,US_PRIMARY_MIC_PENDING;ISIN_NOT_VERIFIED,False
WS:US:FNF,Fidelity National Financial,,US_SP1500,FNF,,,ACTIVE_SOURCE_CAPTURED,,FNF,US_SOURCE_DIRECT,0.94,FNF,,,False,,,,,,,US_PRIMARY_MIC_PENDING;ISIN_NOT_VERIFIED,False
WS:US:FORM,"FormFactor, Inc.",,US_SP1500,FORM,,,ACTIVE_SOURCE_CAPTURED,,FORM,US_SOURCE_DIRECT,0.94,FORM,,,False,,,,,,,US_PRIMARY_MIC_PENDING;ISIN_NOT_VERIFIED,False
WS:US:FOUR,Shift4,,US_SP1500,FOUR,,,ACTIVE_SOURCE_CAPTURED,,FOUR,US_SOURCE_DIRECT,0.94,FOUR,,,False,,,,,,,US_PRIMARY_MIC_PENDING;ISIN_NOT_VERIFIED,False
WS:US:FOX,Fox Corporation (Class B),,US_SP1500,FOX,,,ACTIVE_SOURCE_CAPTURED,,FOX,US_SOURCE_DIRECT,0.94,FOX,,,False,,,,,,,US_PRIMARY_MIC_PENDING;ISIN_NOT_VERIFIED,False
WS:US:FOXA,Fox Corporation (Class A),,US_SP1500,FOXA,,,ACTIVE_SOURCE_CAPTURED,,FOXA,US_SOURCE_DIRECT,0.94,FOXA,,,False,,,,,,,US_PRIMARY_MIC_PENDING;ISIN_NOT_VERIFIED,False
WS:US:FOXF,Fox Factory,,US_SP1500,FOXF,,,ACTIVE_SOURCE_CAPTURED,,FOXF,US_SOURCE_DIRECT,0.94,FOXF,,,False,,,,,,,US_PRIMARY_MIC_PENDING;ISIN_NOT_VERIFIED,False
WS:US:FR,First Industrial Realty Trust,,US_SP1500,FR,,,ACTIVE_SOURCE_CAPTURED,,FR,US_SOURCE_DIRECT,0.94,FR,,,False,,,,,,,US_PRIMARY_MIC_PENDING;ISIN_NOT_VERIFIED,False
WS:US:FRPT,Freshpet,,US_SP1500,FRPT,,,ACTIVE_SOURCE_CAPTURED,,FRPT,US_SOURCE_DIRECT,0.94,FRPT,,,False,,,,,,,US_PRIMARY_MIC_PENDING;ISIN_NOT_VERIFIED,False
WS:US:FRT,Federal Realty Investment Trust,,US_SP1500,FRT,,,ACTIVE_SOURCE_CAPTURED,,FRT,US_SOURCE_DIRECT,0.94,FRT,,,False,,,,,,,US_PRIMARY_MIC_PENDING;ISIN_NOT_VERIFIED,False
WS:US:FSLR,First Solar,,US_SP1500,FSLR,,,ACTIVE_SOURCE_CAPTURED,,FSLR,US_SOURCE_DIRECT,0.94,FSLR,,,False,,,,,,,US_PRIMARY_MIC_PENDING;ISIN_NOT_VERIFIED,False
WS:US:FSS,Federal Signal Corporation,,US_SP1500,FSS,,,ACTIVE_SOURCE_CAPTURED,,FSS,US_SOURCE_DIRECT,0.94,FSS,,,False,,,,,,,US_PRIMARY_MIC_PENDING;ISIN_NOT_VERIFIED,False
WS:US:FTDR,"Frontdoor, Inc.",,US_SP1500,FTDR,,,ACTIVE_SOURCE_CAPTURED,,FTDR,US_SOURCE_DIRECT,0.94,FTDR,,,False,,,,,,,US_PRIMARY_MIC_PENDING;ISIN_NOT_VERIFIED,False
WS:US:FTI,TechnipFMC,,US_SP1500,FTI,,,ACTIVE_SOURCE_CAPTURED,,FTI,US_SOURCE_DIRECT,0.94,FTI,,,False,,,,,,,US_PRIMARY_MIC_PENDING;ISIN_NOT_VERIFIED,False
WS:US:FTNT,Fortinet,,US_SP1500,FTNT,,,ACTIVE_SOURCE_CAPTURED,,FTNT,US_SOURCE_DIRECT,0.94,FTNT,,,False,,,,,,,US_PRIMARY_MIC_PENDING;ISIN_NOT_VERIFIED,False
WS:US:FTRE,Fortrea,,US_SP1500,FTRE,,,ACTIVE_SOURCE_CAPTURED,,FTRE,US_SOURCE_DIRECT,0.94,FTRE,,,False,,,,,,,US_PRIMARY_MIC_PENDING;ISIN_NOT_VERIFIED,False
WS:US:FTV,Fortive,,US_SP1500,FTV,,,ACTIVE_SOURCE_CAPTURED,,FTV,US_SOURCE_DIRECT,0.94,FTV,,,False,,,,,,,US_PRIMARY_MIC_PENDING;ISIN_NOT_VERIFIED,False
WS:US:FUL,H.B. Fuller Company,,US_SP1500,FUL,,,ACTIVE_SOURCE_CAPTURED,,FUL,US_SOURCE_DIRECT,0.94,FUL,,,False,,,,,,,US_PRIMARY_MIC_PENDING;ISIN_NOT_VERIFIED,False
WS:US:FULT,Fulton Financial Corporation,,US_SP1500,FULT,,,ACTIVE_SOURCE_CAPTURED,,FULT,US_SOURCE_DIRECT,0.94,FULT,,,False,,,,,,,US_PRIMARY_MIC_PENDING;ISIN_NOT_VERIFIED,False
WS:US:FUN,Six Flags,,US_SP1500,FUN,,,ACTIVE_SOURCE_CAPTURED,,FUN,US_SOURCE_DIRECT,0.94,FUN,,,False,,,,,,,US_PRIMARY_MIC_PENDING;ISIN_NOT_VERIFIED,False
WS:US:G,Genpact,,US_SP1500,G,,,ACTIVE_SOURCE_CAPTURED,,G,US_SOURCE_DIRECT,0.94,G,,,False,,,,,,,US_PRIMARY_MIC_PENDING;ISIN_NOT_VERIFIED,False
WS:US:GAP,Gap Inc.,,US_SP1500,GAP,,,ACTIVE_SOURCE_CAPTURED,,GAP,US_SOURCE_DIRECT,0.94,GAP,,,False,,,,,,,US_PRIMARY_MIC_PENDING;ISIN_NOT_VERIFIED,False
WS:US:GATX,GATX,,US_SP1500,GATX,,,ACTIVE_SOURCE_CAPTURED,,GATX,US_SOURCE_DIRECT,0.94,GATX,,,False,,,,,,,US_PRIMARY_MIC_PENDING;ISIN_NOT_VERIFIED,False
WS:US:GBCI,Glacier Bancorp,,US_SP1500,GBCI,,,ACTIVE_SOURCE_CAPTURED,,GBCI,US_SOURCE_DIRECT,0.94,GBCI,,,False,,,,,,,US_PRIMARY_MIC_PENDING;ISIN_NOT_VERIFIED,False
WS:US:GBX,"The Greenbrier Companies, Inc.",,US_SP1500,GBX,,,ACTIVE_SOURCE_CAPTURED,,GBX,US_SOURCE_DIRECT,0.94,GBX,,,False,,,,,,,US_PRIMARY_MIC_PENDING;ISIN_NOT_VERIFIED,False
WS:US:GD,General Dynamics,,US_SP1500,GD,,,ACTIVE_SOURCE_CAPTURED,,GD,US_SOURCE_DIRECT,0.94,GD,,,False,,,,,,,US_PRIMARY_MIC_PENDING;ISIN_NOT_VERIFIED,False
WS:US:GDDY,GoDaddy,,US_SP1500,GDDY,,,ACTIVE_SOURCE_CAPTURED,,GDDY,US_SOURCE_DIRECT,0.94,GDDY,,,False,,,,,,,US_PRIMARY_MIC_PENDING;ISIN_NOT_VERIFIED,False
WS:US:GE,GE Aerospace,,US_SP1500,GE,,,ACTIVE_SOURCE_CAPTURED,,GE,US_SOURCE_DIRECT,0.94,GE,,,False,,,,,,,US_PRIMARY_MIC_PENDING;ISIN_NOT_VERIFIED,False
WS:US:GEF,"Greif, Inc.",,US_SP1500,GEF,,,ACTIVE_SOURCE_CAPTURED,,GEF,US_SOURCE_DIRECT,0.94,GEF,,,False,,,,,,,US_PRIMARY_MIC_PENDING;ISIN_NOT_VERIFIED,False
WS:US:GEHC,GE HealthCare,,US_SP1500,GEHC,,,ACTIVE_SOURCE_CAPTURED,,GEHC,US_SOURCE_DIRECT,0.94,GEHC,,,False,,,,,,,US_PRIMARY_MIC_PENDING;ISIN_NOT_VERIFIED,False
WS:US:GEN,Gen Digital,,US_SP1500,GEN,,,ACTIVE_SOURCE_CAPTURED,,GEN,US_SOURCE_DIRECT,0.94,GEN,,,False,,,,,,,US_PRIMARY_MIC_PENDING;ISIN_NOT_VERIFIED,False
WS:US:GEO,"GEO Group, Inc.",,US_SP1500,GEO,,,ACTIVE_SOURCE_CAPTURED,,GEO,US_SOURCE_DIRECT,0.94,GEO,,,False,,,,,,,US_PRIMARY_MIC_PENDING;ISIN_NOT_VERIFIED,False
WS:US:GEV,GE Vernova,,US_SP1500,GEV,,,ACTIVE_SOURCE_CAPTURED,,GEV,US_SOURCE_DIRECT,0.94,GEV,,,False,,,,,,,US_PRIMARY_MIC_PENDING;ISIN_NOT_VERIFIED,False
WS:US:GFF,Griffon Corporation,,US_SP1500,GFF,,,ACTIVE_SOURCE_CAPTURED,,GFF,US_SOURCE_DIRECT,0.94,GFF,,,False,,,,,,,US_PRIMARY_MIC_PENDING;ISIN_NOT_VERIFIED,False
WS:US:GGG,Graco Inc.,,US_SP1500,GGG,,,ACTIVE_SOURCE_CAPTURED,,GGG,US_SOURCE_DIRECT,0.94,GGG,,,False,,,,,,,US_PRIMARY_MIC_PENDING;ISIN_NOT_VERIFIED,False
WS:US:GHC,Graham Holdings,,US_SP1500,GHC,,,ACTIVE_SOURCE_CAPTURED,,GHC,US_SOURCE_DIRECT,0.94,GHC,,,False,,,,,,,US_PRIMARY_MIC_PENDING;ISIN_NOT_VERIFIED,False
WS:US:GIII,"G-III Apparel Group, Ltd.",,US_SP1500,GIII,,,ACTIVE_SOURCE_CAPTURED,,GIII,US_SOURCE_DIRECT,0.94,GIII,,,False,,,,,,,US_PRIMARY_MIC_PENDING;ISIN_NOT_VERIFIED,False
WS:US:GILD,Gilead Sciences,,US_SP1500,GILD,,,ACTIVE_SOURCE_CAPTURED,,GILD,US_SOURCE_DIRECT,0.94,GILD,,,False,,,,,,,US_PRIMARY_MIC_PENDING;ISIN_NOT_VERIFIED,False
WS:US:GIS,General Mills,,US_SP1500,GIS,,,ACTIVE_SOURCE_CAPTURED,,GIS,US_SOURCE_DIRECT,0.94,GIS,,,False,,,,,,,US_PRIMARY_MIC_PENDING;ISIN_NOT_VERIFIED,False
WS:US:GKOS,Glaukos Corp.,,US_SP1500,GKOS,,,ACTIVE_SOURCE_CAPTURED,,GKOS,US_SOURCE_DIRECT,0.94,GKOS,,,False,,,,,,,US_PRIMARY_MIC_PENDING;ISIN_NOT_VERIFIED,False
WS:US:GL,Globe Life,,US_SP1500,GL,,,ACTIVE_SOURCE_CAPTURED,,GL,US_SOURCE_DIRECT,0.94,GL,,,False,,,,,,,US_PRIMARY_MIC_PENDING;ISIN_NOT_VERIFIED,False
WS:US:GLPI,Gaming and Leisure Properties,,US_SP1500,GLPI,,,ACTIVE_SOURCE_CAPTURED,,GLPI,US_SOURCE_DIRECT,0.94,GLPI,,,False,,,,,,,US_PRIMARY_MIC_PENDING;ISIN_NOT_VERIFIED,False
WS:US:GLW,Corning Inc.,,US_SP1500,GLW,,,ACTIVE_SOURCE_CAPTURED,,GLW,US_SOURCE_DIRECT,0.94,GLW,,,False,,,,,,,US_PRIMARY_MIC_PENDING;ISIN_NOT_VERIFIED,False
WS:US:GM,General Motors,,US_SP1500,GM,,,ACTIVE_SOURCE_CAPTURED,,GM,US_SOURCE_DIRECT,0.94,GM,,,False,,,,,,,US_PRIMARY_MIC_PENDING;ISIN_NOT_VERIFIED,False
WS:US:GME,GameStop,,US_SP1500,GME,,,ACTIVE_SOURCE_CAPTURED,,GME,US_SOURCE_DIRECT,0.94,GME,,,False,,,,,,,US_PRIMARY_MIC_PENDING;ISIN_NOT_VERIFIED,False
WS:US:GMED,Globus Medical,,US_SP1500,GMED,,,ACTIVE_SOURCE_CAPTURED,,GMED,US_SOURCE_DIRECT,0.94,GMED,,,False,,,,,,,US_PRIMARY_MIC_PENDING;ISIN_NOT_VERIFIED,False
WS:US:GNL,"Global Net Lease, Inc.",,US_SP1500,GNL,,,ACTIVE_SOURCE_CAPTURED,,GNL,US_SOURCE_DIRECT,0.94,GNL,,,False,,,,,,,US_PRIMARY_MIC_PENDING;ISIN_NOT_VERIFIED,False
WS:US:GNRC,Generac,,US_SP1500,GNRC,,,ACTIVE_SOURCE_CAPTURED,,GNRC,US_SOURCE_DIRECT,0.94,GNRC,,,False,,,,,,,US_PRIMARY_MIC_PENDING;ISIN_NOT_VERIFIED,False
WS:US:GNTX,Gentex,,US_SP1500,GNTX,,,ACTIVE_SOURCE_CAPTURED,,GNTX,US_SOURCE_DIRECT,0.94,GNTX,,,False,,,,,,,US_PRIMARY_MIC_PENDING;ISIN_NOT_VERIFIED,False
WS:US:GNW,"Genworth Financial, Inc.",,US_SP1500,GNW,,,ACTIVE_SOURCE_CAPTURED,,GNW,US_SOURCE_DIRECT,0.94,GNW,,,False,,,,,,,US_PRIMARY_MIC_PENDING;ISIN_NOT_VERIFIED,False
WS:US:GO,Grocery Outlet,,US_SP1500,GO,,,ACTIVE_SOURCE_CAPTURED,,GO,US_SOURCE_DIRECT,0.94,GO,,,False,,,,,,,US_PRIMARY_MIC_PENDING;ISIN_NOT_VERIFIED,False
WS:US:GOLF,Acushnet Company,,US_SP1500,GOLF,,,ACTIVE_SOURCE_CAPTURED,,GOLF,US_SOURCE_DIRECT,0.94,GOLF,,,False,,,,,,,US_PRIMARY_MIC_PENDING;ISIN_NOT_VERIFIED,False
WS:US:GOOG,Alphabet Inc. (Class C),,US_SP1500,GOOG,,,ACTIVE_SOURCE_CAPTURED,,GOOG,US_SOURCE_DIRECT,0.94,GOOG,,,False,,,,,,,US_PRIMARY_MIC_PENDING;ISIN_NOT_VERIFIED,False
WS:US:GOOGL,Alphabet Inc. (Class A),,US_SP1500,GOOGL,,,ACTIVE_SOURCE_CAPTURED,,GOOGL,US_SOURCE_DIRECT,0.94,GOOGL,,,False,,,,,,,US_PRIMARY_MIC_PENDING;ISIN_NOT_VERIFIED,False
WS:US:GPC,Genuine Parts Company,,US_SP1500,GPC,,,ACTIVE_SOURCE_CAPTURED,,GPC,US_SOURCE_DIRECT,0.94,GPC,,,False,,,,,,,US_PRIMARY_MIC_PENDING;ISIN_NOT_VERIFIED,False
WS:US:GPI,"Group 1 Automotive, Inc.",,US_SP1500,GPI,,,ACTIVE_SOURCE_CAPTURED,,GPI,US_SOURCE_DIRECT,0.94,GPI,,,False,,,,,,,US_PRIMARY_MIC_PENDING;ISIN_NOT_VERIFIED,False
WS:US:GPK,Graphic Packaging,,US_SP1500,GPK,,,ACTIVE_SOURCE_CAPTURED,,GPK,US_SOURCE_DIRECT,0.94,GPK,,,False,,,,,,,US_PRIMARY_MIC_PENDING;ISIN_NOT_VERIFIED,False
WS:US:GPN,Global Payments,,US_SP1500,GPN,,,ACTIVE_SOURCE_CAPTURED,,GPN,US_SOURCE_DIRECT,0.94,GPN,,,False,,,,,,,US_PRIMARY_MIC_PENDING;ISIN_NOT_VERIFIED,False
WS:US:GPOR,Gulfport Energy Corporation,,US_SP1500,GPOR,,,ACTIVE_SOURCE_CAPTURED,,GPOR,US_SOURCE_DIRECT,0.94,GPOR,,,False,,,,,,,US_PRIMARY_MIC_PENDING;ISIN_NOT_VERIFIED,False
WS:US:GRBK,"Green Brick Partners, Inc.",,US_SP1500,GRBK,,,ACTIVE_SOURCE_CAPTURED,,GRBK,US_SOURCE_DIRECT,0.94,GRBK,,,False,,,,,,,US_PRIMARY_MIC_PENDING;ISIN_NOT_VERIFIED,False
WS:US:GRMN,Garmin,,US_SP1500,GRMN,,,ACTIVE_SOURCE_CAPTURED,,GRMN,US_SOURCE_DIRECT,0.94,GRMN,,,False,,,,,,,US_PRIMARY_MIC_PENDING;ISIN_NOT_VERIFIED,False
WS:US:GS,Goldman Sachs,,US_SP1500,GS,,,ACTIVE_SOURCE_CAPTURED,,GS,US_SOURCE_DIRECT,0.94,GS,,,False,,,,,,,US_PRIMARY_MIC_PENDING;ISIN_NOT_VERIFIED,False
