WS_ID,Yahoo_Symbol,Mapping_Status,Instrument_Type_Before,Instrument_Type_After,Verified_Share_Class,Share_Class_After,Class_Bucket,Action,Universe_Write_Fields
WS:ISIN:INE002A01018,,UNMAPPED,COMMON_STOCK,COMMON_STOCK,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:ISIN:INE009A01021,,UNMAPPED,COMMON_STOCK,COMMON_STOCK,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:ISIN:INE018A01030,,UNMAPPED,COMMON_STOCK,COMMON_STOCK,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:ISIN:INE019A01038,,UNMAPPED,COMMON_STOCK,COMMON_STOCK,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:ISIN:INE021A01026,,UNMAPPED,COMMON_STOCK,COMMON_STOCK,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:ISIN:INE027H01010,,UNMAPPED,COMMON_STOCK,COMMON_STOCK,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:ISIN:INE030A01027,,UNMAPPED,COMMON_STOCK,COMMON_STOCK,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:ISIN:INE038A01020,,UNMAPPED,COMMON_STOCK,COMMON_STOCK,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:ISIN:INE040A01034,,UNMAPPED,COMMON_STOCK,COMMON_STOCK,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:ISIN:INE044A01036,,UNMAPPED,COMMON_STOCK,COMMON_STOCK,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:ISIN:INE047A01021,,UNMAPPED,COMMON_STOCK,COMMON_STOCK,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:ISIN:INE059A01026,,UNMAPPED,COMMON_STOCK,COMMON_STOCK,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:ISIN:INE062A01020,,UNMAPPED,COMMON_STOCK,COMMON_STOCK,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:ISIN:INE066A01021,,UNMAPPED,COMMON_STOCK,COMMON_STOCK,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:ISIN:INE075A01022,,UNMAPPED,COMMON_STOCK,COMMON_STOCK,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:ISIN:INE081A01020,,UNMAPPED,COMMON_STOCK,COMMON_STOCK,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:ISIN:INE089A01031,,UNMAPPED,COMMON_STOCK,COMMON_STOCK,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:ISIN:INE090A01021,,UNMAPPED,COMMON_STOCK,COMMON_STOCK,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:ISIN:INE101A01026,,UNMAPPED,COMMON_STOCK,COMMON_STOCK,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:ISIN:INE123W01016,,UNMAPPED,COMMON_STOCK,COMMON_STOCK,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:ISIN:INE154A01025,,UNMAPPED,COMMON_STOCK,COMMON_STOCK,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:ISIN:INE155A01022,,UNMAPPED,COMMON_STOCK,COMMON_STOCK,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:ISIN:INE192A01025,,UNMAPPED,COMMON_STOCK,COMMON_STOCK,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:ISIN:INE213A01029,,UNMAPPED,COMMON_STOCK,COMMON_STOCK,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:ISIN:INE237A01036,,UNMAPPED,COMMON_STOCK,COMMON_STOCK,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:ISIN:INE238A01034,,UNMAPPED,COMMON_STOCK,COMMON_STOCK,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:ISIN:INE239A01024,,UNMAPPED,COMMON_STOCK,COMMON_STOCK,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:ISIN:INE263A01024,,UNMAPPED,COMMON_STOCK,COMMON_STOCK,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:ISIN:INE280A01028,,UNMAPPED,COMMON_STOCK,COMMON_STOCK,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:ISIN:INE296A01032,,UNMAPPED,COMMON_STOCK,COMMON_STOCK,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:ISIN:INE397D01024,,UNMAPPED,COMMON_STOCK,COMMON_STOCK,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:ISIN:INE423A01024,,UNMAPPED,COMMON_STOCK,COMMON_STOCK,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:ISIN:INE437A01024,,UNMAPPED,COMMON_STOCK,COMMON_STOCK,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:ISIN:INE467B01029,,UNMAPPED,COMMON_STOCK,COMMON_STOCK,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:ISIN:INE481G01011,,UNMAPPED,COMMON_STOCK,COMMON_STOCK,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:ISIN:INE522F01014,,UNMAPPED,COMMON_STOCK,COMMON_STOCK,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:ISIN:INE585B01010,,UNMAPPED,COMMON_STOCK,COMMON_STOCK,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:ISIN:INE646L01027,,UNMAPPED,COMMON_STOCK,COMMON_STOCK,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:ISIN:INE669C01036,,UNMAPPED,COMMON_STOCK,COMMON_STOCK,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:ISIN:INE721A01047,,UNMAPPED,COMMON_STOCK,COMMON_STOCK,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:ISIN:INE733E01010,,UNMAPPED,COMMON_STOCK,COMMON_STOCK,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:ISIN:INE742F01042,,UNMAPPED,COMMON_STOCK,COMMON_STOCK,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:ISIN:INE752E01010,,UNMAPPED,COMMON_STOCK,COMMON_STOCK,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:ISIN:INE758E01017,,UNMAPPED,COMMON_STOCK,COMMON_STOCK,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:ISIN:INE758T01015,,UNMAPPED,COMMON_STOCK,COMMON_STOCK,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:ISIN:INE795G01014,,UNMAPPED,COMMON_STOCK,COMMON_STOCK,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:ISIN:INE849A01020,,UNMAPPED,COMMON_STOCK,COMMON_STOCK,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:ISIN:INE860A01027,,UNMAPPED,COMMON_STOCK,COMMON_STOCK,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:ISIN:INE917I01010,,UNMAPPED,COMMON_STOCK,COMMON_STOCK,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:ISIN:INE918I01026,,UNMAPPED,COMMON_STOCK,COMMON_STOCK,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:ISIN:KYG022421088,,UNMAPPED,COMMON_STOCK,COMMON_STOCK,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:ISIN:KYG114741062,,UNMAPPED,COMMON_STOCK,COMMON_STOCK,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:ISIN:KYG989221000,,UNMAPPED,COMMON_STOCK,COMMON_STOCK,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:ISIN:TW0001216000,,UNMAPPED,COMMON_STOCK,COMMON_STOCK,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:ISIN:TW0001303006,,UNMAPPED,COMMON_STOCK,COMMON_STOCK,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:ISIN:TW0002059003,,UNMAPPED,COMMON_STOCK,COMMON_STOCK,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:ISIN:TW0002301009,,UNMAPPED,COMMON_STOCK,COMMON_STOCK,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:ISIN:TW0002303005,,UNMAPPED,COMMON_STOCK,COMMON_STOCK,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:ISIN:TW0002308004,,UNMAPPED,COMMON_STOCK,COMMON_STOCK,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:ISIN:TW0002317005,,UNMAPPED,COMMON_STOCK,COMMON_STOCK,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:ISIN:TW0002327004,,UNMAPPED,COMMON_STOCK,COMMON_STOCK,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:ISIN:TW0002330008,,UNMAPPED,COMMON_STOCK,COMMON_STOCK,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:ISIN:TW0002344009,,UNMAPPED,COMMON_STOCK,COMMON_STOCK,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:ISIN:TW0002345006,,UNMAPPED,COMMON_STOCK,COMMON_STOCK,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:ISIN:TW0002357001,,UNMAPPED,COMMON_STOCK,COMMON_STOCK,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:ISIN:TW0002360005,,UNMAPPED,COMMON_STOCK,COMMON_STOCK,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:ISIN:TW0002368008,,UNMAPPED,COMMON_STOCK,COMMON_STOCK,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:ISIN:TW0002382009,,UNMAPPED,COMMON_STOCK,COMMON_STOCK,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:ISIN:TW0002383007,,UNMAPPED,COMMON_STOCK,COMMON_STOCK,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:ISIN:TW0002395001,,UNMAPPED,COMMON_STOCK,COMMON_STOCK,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:ISIN:TW0002408002,,UNMAPPED,COMMON_STOCK,COMMON_STOCK,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:ISIN:TW0002412004,,UNMAPPED,COMMON_STOCK,COMMON_STOCK,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:ISIN:TW0002449006,,UNMAPPED,COMMON_STOCK,COMMON_STOCK,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:ISIN:TW0002454006,,UNMAPPED,COMMON_STOCK,COMMON_STOCK,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:ISIN:TW0002603008,,UNMAPPED,COMMON_STOCK,COMMON_STOCK,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:ISIN:TW0002880002,,UNMAPPED,COMMON_STOCK,COMMON_STOCK,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:ISIN:TW0002881000,,UNMAPPED,COMMON_STOCK,COMMON_STOCK,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:ISIN:TW0002882008,,UNMAPPED,COMMON_STOCK,COMMON_STOCK,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:ISIN:TW0002883006,,UNMAPPED,COMMON_STOCK,COMMON_STOCK,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:ISIN:TW0002884004,,UNMAPPED,COMMON_STOCK,COMMON_STOCK,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:ISIN:TW0002885001,,UNMAPPED,COMMON_STOCK,COMMON_STOCK,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:ISIN:TW0002886009,,UNMAPPED,COMMON_STOCK,COMMON_STOCK,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:ISIN:TW0002887007,,UNMAPPED,COMMON_STOCK,COMMON_STOCK,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:ISIN:TW0002890001,,UNMAPPED,COMMON_STOCK,COMMON_STOCK,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:ISIN:TW0002891009,,UNMAPPED,COMMON_STOCK,COMMON_STOCK,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:ISIN:TW0002892007,,UNMAPPED,COMMON_STOCK,COMMON_STOCK,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:ISIN:TW0003008009,,UNMAPPED,COMMON_STOCK,COMMON_STOCK,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:ISIN:TW0003017000,,UNMAPPED,COMMON_STOCK,COMMON_STOCK,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:ISIN:TW0003037008,,UNMAPPED,COMMON_STOCK,COMMON_STOCK,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:ISIN:TW0003045001,,UNMAPPED,COMMON_STOCK,COMMON_STOCK,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:ISIN:TW0003231007,,UNMAPPED,COMMON_STOCK,COMMON_STOCK,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:ISIN:TW0003443008,,UNMAPPED,COMMON_STOCK,COMMON_STOCK,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:ISIN:TW0003653002,,UNMAPPED,COMMON_STOCK,COMMON_STOCK,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:ISIN:TW0004904008,,UNMAPPED,COMMON_STOCK,COMMON_STOCK,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:ISIN:TW0005880009,,UNMAPPED,COMMON_STOCK,COMMON_STOCK,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:ISIN:TW0006505001,,UNMAPPED,COMMON_STOCK,COMMON_STOCK,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:ISIN:TW0008046004,,UNMAPPED,COMMON_STOCK,COMMON_STOCK,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XAMS:AALB.AS,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XAMS:ABND.AS,ABN.AS,EVIDENCE_CANDIDATE_APPLIED,UNKNOWN,UNKNOWN,ordinary share represented by depositary receipts,ordinary share represented by depositary receipts,REVIEW,HOLD_REVIEW,Share_Class
WS:XAMS:AD.AS,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XAMS:ADYEN.AS,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XAMS:AEGN.AS,AGN.AS,EVIDENCE_CANDIDATE_APPLIED,UNKNOWN,ORDINARY_SHARE,ordinary shares,ordinary shares,ORDINARY_SHARE,APPLY,"Instrument_Type,Share_Class"
WS:XAMS:AKZO.AS,AKZA.AS,EVIDENCE_CANDIDATE_APPLIED,UNKNOWN,ORDINARY_SHARE,ordinary shares,ordinary shares,ORDINARY_SHARE,APPLY,"Instrument_Type,Share_Class"
WS:XAMS:ALLFG.AS,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XAMS:ARDS.AS,ARCAD.AS,EVIDENCE_CANDIDATE_APPLIED,UNKNOWN,ORDINARY_SHARE,ordinary shares,ordinary shares,ORDINARY_SHARE,APPLY,"Instrument_Type,Share_Class"
WS:XAMS:ASMI.AS,ASM.AS,EVIDENCE_CANDIDATE_APPLIED,UNKNOWN,ORDINARY_SHARE,ordinary shares,ordinary shares,ORDINARY_SHARE,APPLY,"Instrument_Type,Share_Class"
WS:XAMS:ASML.AS,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XAMS:ASRNL.AS,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XAMS:BAMN.AS,BAMNB.AS,EVIDENCE_CANDIDATE_APPLIED,UNKNOWN,ORDINARY_SHARE,ordinary shares,ordinary shares,ORDINARY_SHARE,APPLY,"Instrument_Type,Share_Class"
WS:XAMS:BESI.AS,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XAMS:CSG.AS,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XAMS:CVC.AS,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XAMS:DSFIR.AS,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XAMS:EXOR.AS,EXO.AS,EVIDENCE_CANDIDATE_APPLIED,UNKNOWN,ORDINARY_SHARE,ordinary shares,ordinary shares,ORDINARY_SHARE,APPLY,"Instrument_Type,Share_Class"
WS:XAMS:HEIN.AS,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XAMS:HEIO.AS,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XAMS:IMCD.AS,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XAMS:INGA.AS,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XAMS:INPST.AS,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XAMS:KPN.AS,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XAMS:LIGHT.AS,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XAMS:MICCT.AS,MICC.AS,EVIDENCE_CANDIDATE_APPLIED,UNKNOWN,ORDINARY_SHARE,ordinary shares,ordinary shares,ORDINARY_SHARE,APPLY,"Instrument_Type,Share_Class"
WS:XAMS:MT.AS,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XAMS:NN.AS,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XAMS:PHG.AS,PHIA.AS,EVIDENCE_CANDIDATE_APPLIED,UNKNOWN,ORDINARY_SHARE,ordinary shares,ordinary shares,ORDINARY_SHARE,APPLY,"Instrument_Type,Share_Class"
WS:XAMS:PRX.AS,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XAMS:RAND.AS,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XAMS:SBMO.AS,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XAMS:SHEL.AS,SHELL.AS,EVIDENCE_CANDIDATE_APPLIED,UNKNOWN,ORDINARY_SHARE,ordinary shares,ordinary shares,ORDINARY_SHARE,APPLY,"Instrument_Type,Share_Class"
WS:XAMS:UMG.AS,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XAMS:VOPA.AS,VPK.AS,EVIDENCE_CANDIDATE_APPLIED,UNKNOWN,ORDINARY_SHARE,ordinary shares,ordinary shares,ORDINARY_SHARE,APPLY,"Instrument_Type,Share_Class"
WS:XAMS:WLSNC.AS,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XBRU:ABI.BR,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XBRU:ACKB.BR,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XBRU:AGES.BR,AGS.BR,EVIDENCE_CANDIDATE_APPLIED,UNKNOWN,ORDINARY_SHARE,ordinary shares,ordinary shares,ORDINARY_SHARE,APPLY,"Instrument_Type,Share_Class"
WS:XBRU:AOO.BR,AED.BR,EVIDENCE_CANDIDATE_APPLIED,UNKNOWN,ORDINARY_SHARE,ordinary shares,ordinary shares,ORDINARY_SHARE,APPLY,"Instrument_Type,Share_Class"
WS:XBRU:ARGX.BR,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XBRU:ELI.BR,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XBRU:GBLB.BR,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XBRU:IETB.BR,DIE.BR,EVIDENCE_CANDIDATE_APPLIED,UNKNOWN,ORDINARY_SHARE,ordinary shares,ordinary shares,ORDINARY_SHARE,APPLY,"Instrument_Type,Share_Class"
WS:XBRU:KBC.BR,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XBRU:KBCA.BR,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XBRU:LOTB.BR,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XBRU:SOF.BR,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XBRU:SYENS.BR,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XBRU:TUB.BR,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XBRU:UCB.BR,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XBRU:UMI.BR,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XBRU:WDPP.BR,WDP.BR,EVIDENCE_CANDIDATE_APPLIED,UNKNOWN,ORDINARY_SHARE,ordinary shares,ordinary shares,ORDINARY_SHARE,APPLY,"Instrument_Type,Share_Class"
WS:XCSE:ALKB.CO,ALK-B.CO,EVIDENCE_CANDIDATE_APPLIED,UNKNOWN,ORDINARY_SHARE,B shares,B shares,ORDINARY_SHARE,APPLY,"Instrument_Type,Share_Class"
WS:XCSE:ALSYDB.CO,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XCSE:CARLB.CO,CARL-B.CO,EVIDENCE_CANDIDATE_APPLIED,UNKNOWN,ORDINARY_SHARE,B shares,B shares,ORDINARY_SHARE,APPLY,"Instrument_Type,Share_Class"
WS:XCSE:COLOB.CO,COLO-B.CO,EVIDENCE_CANDIDATE_APPLIED,UNKNOWN,ORDINARY_SHARE,B shares,B shares,ORDINARY_SHARE,APPLY,"Instrument_Type,Share_Class"
WS:XCSE:DANSKE.CO,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XCSE:DEMANT.CO,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XCSE:DSV.CO,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XCSE:FLS.CO,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XCSE:GMAB.CO,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XCSE:ISS.CO,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XCSE:JYSK.CO,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XCSE:MAERSKB.CO,MAERSK-B.CO,EVIDENCE_CANDIDATE_APPLIED,UNKNOWN,ORDINARY_SHARE,B shares,B shares,ORDINARY_SHARE,APPLY,"Instrument_Type,Share_Class"
WS:XCSE:NKT.CO,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XCSE:NOVOB.CO,NOVO-B.CO,EVIDENCE_CANDIDATE_APPLIED,UNKNOWN,ORDINARY_SHARE,B shares,B shares,ORDINARY_SHARE,APPLY,"Instrument_Type,Share_Class"
WS:XCSE:NSISB.CO,NSIS-B.CO,EVIDENCE_CANDIDATE_APPLIED,UNKNOWN,ORDINARY_SHARE,B shares,B shares,ORDINARY_SHARE,APPLY,"Instrument_Type,Share_Class"
WS:XCSE:ORSTED.CO,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XCSE:PNDORA.CO,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XCSE:RBREW.CO,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XCSE:RILBA.CO,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XCSE:ROCKB.CO,ROCK-B.CO,EVIDENCE_CANDIDATE_APPLIED,UNKNOWN,ORDINARY_SHARE,B shares,B shares,ORDINARY_SHARE,APPLY,"Instrument_Type,Share_Class"
WS:XCSE:TRYG.CO,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XCSE:VWS.CO,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XCSE:ZELA.CO,ZEAL.CO,EVIDENCE_CANDIDATE_APPLIED,UNKNOWN,ORDINARY_SHARE,ordinary shares,ordinary shares,ORDINARY_SHARE,APPLY,"Instrument_Type,Share_Class"
WS:XDUB:AIBG.I,A5G.IR,EVIDENCE_CANDIDATE_APPLIED,UNKNOWN,ORDINARY_SHARE,ordinary shares,ordinary shares,ORDINARY_SHARE,APPLY,"Instrument_Type,Share_Class"
WS:XDUB:BIRG.I,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XDUB:GL9.I,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XDUB:KSP.I,KRX.IR,EVIDENCE_CANDIDATE_APPLIED,UNKNOWN,ORDINARY_SHARE,ordinary shares,ordinary shares,ORDINARY_SHARE,APPLY,"Instrument_Type,Share_Class"
WS:XDUB:KYGA.I,KRZ.IR,EVIDENCE_CANDIDATE_APPLIED,UNKNOWN,ORDINARY_SHARE,ordinary shares,ordinary shares,ORDINARY_SHARE,APPLY,"Instrument_Type,Share_Class"
WS:XDUB:RYA.I,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
